subject,task,probe_number,n_trials,n_out_zone,n_in_zone,prop_out_zone,prop_in_zone,onoff,group,sart_number,time_on_task
30,Sart1,14.0,40,22,18,0.55,0.45,40.0,Risk of Depression,1,14.0
30,Sart1,15.0,20,5,15,0.25,0.75,71.0,Risk of Depression,1,15.0
30,Sart2,1.0,20,16,4,0.8,0.2,76.0,Risk of Depression,2,16.0
30,Sart2,2.0,30,14,16,0.4666666666666667,0.5333333333333333,31.0,Risk of Depression,2,17.0
30,Sart2,3.0,30,18,12,0.6,0.4,42.0,Risk of Depression,2,18.0
30,Sart2,4.0,40,7,33,0.175,0.825,64.0,Risk of Depression,2,19.0
30,Sart2,5.0,20,7,13,0.35,0.65,49.0,Risk of Depression,2,20.0
30,Sart2,6.0,30,16,14,0.5333333333333333,0.4666666666666667,29.0,Risk of Depression,2,21.0
30,Sart2,7.0,20,20,0,1.0,0.0,28.0,Risk of Depression,2,22.0
30,Sart2,8.0,30,17,13,0.5666666666666667,0.43333333333333335,24.0,Risk of Depression,2,23.0
30,Sart2,9.0,20,15,5,0.75,0.25,27.0,Risk of Depression,2,24.0
30,Sart2,10.0,40,31,9,0.775,0.225,16.0,Risk of Depression,2,25.0
30,Sart2,11.0,40,12,28,0.3,0.7,44.0,Risk of Depression,2,26.0
30,Sart2,12.0,40,22,18,0.55,0.45,64.0,Risk of Depression,2,27.0
30,Sart2,13.0,20,16,4,0.8,0.2,39.0,Risk of Depression,2,28.0
30,Sart2,14.0,40,9,31,0.225,0.775,19.0,Risk of Depression,2,29.0
30,Sart2,15.0,30,18,12,0.6,0.4,48.0,Risk of Depression,2,30.0
30,Sart3,1.0,30,13,17,0.43333333333333335,0.5666666666666667,88.0,Risk of Depression,3,31.0
30,Sart3,2.0,30,16,14,0.5333333333333333,0.4666666666666667,34.0,Risk of Depression,3,32.0
30,Sart3,3.0,30,19,11,0.6333333333333333,0.36666666666666664,89.0,Risk of Depression,3,33.0
30,Sart3,4.0,40,20,20,0.5,0.5,34.0,Risk of Depression,3,34.0
30,Sart3,5.0,40,12,28,0.3,0.7,27.0,Risk of Depression,3,35.0
30,Sart3,6.0,20,10,10,0.5,0.5,27.0,Risk of Depression,3,36.0
30,Sart3,7.0,20,19,1,0.95,0.05,28.0,Risk of Depression,3,37.0
30,Sart3,8.0,20,20,0,1.0,0.0,16.0,Risk of Depression,3,38.0
30,Sart3,9.0,20,7,13,0.35,0.65,86.0,Risk of Depression,3,39.0
30,Sart3,10.0,30,20,10,0.6666666666666666,0.3333333333333333,44.0,Risk of Depression,3,40.0
30,Sart3,11.0,40,27,13,0.675,0.325,36.0,Risk of Depression,3,41.0
30,Sart3,12.0,40,25,15,0.625,0.375,24.0,Risk of Depression,3,42.0
30,Sart3,13.0,20,13,7,0.65,0.35,17.0,Risk of Depression,3,43.0
30,Sart3,14.0,40,17,23,0.425,0.575,14.0,Risk of Depression,3,44.0
30,Sart3,15.0,30,25,5,0.8333333333333334,0.16666666666666666,45.0,Risk of Depression,3,45.0
30,Sart4,1.0,33,17,16,0.5151515151515151,0.48484848484848486,65.0,Risk of Depression,4,46.0
30,Sart4,2.0,30,13,17,0.43333333333333335,0.5666666666666667,42.0,Risk of Depression,4,47.0
30,Sart4,3.0,40,20,20,0.5,0.5,50.0,Risk of Depression,4,48.0
30,Sart4,4.0,20,6,14,0.3,0.7,70.0,Risk of Depression,4,49.0
30,Sart4,5.0,30,6,24,0.2,0.8,43.0,Risk of Depression,4,50.0
30,Sart4,6.0,30,8,22,0.26666666666666666,0.7333333333333333,53.0,Risk of Depression,4,51.0
30,Sart4,7.0,20,11,9,0.55,0.45,58.0,Risk of Depression,4,52.0
30,Sart4,8.0,20,11,9,0.55,0.45,53.0,Risk of Depression,4,53.0
30,Sart4,9.0,20,13,7,0.65,0.35,28.0,Risk of Depression,4,54.0
30,Sart4,10.0,20,6,14,0.3,0.7,40.0,Risk of Depression,4,55.0
30,Sart4,11.0,40,19,21,0.475,0.525,56.0,Risk of Depression,4,56.0
30,Sart4,12.0,30,17,13,0.5666666666666667,0.43333333333333335,46.0,Risk of Depression,4,57.0
30,Sart4,13.0,40,31,9,0.775,0.225,31.0,Risk of Depression,4,58.0
30,Sart4,14.0,30,10,20,0.3333333333333333,0.6666666666666666,37.0,Risk of Depression,4,59.0
30,Sart4,15.0,40,25,15,0.625,0.375,65.0,Risk of Depression,4,60.0
31,Sart1,1.0,30,15,15,0.5,0.5,47.0,Risk of Depression,1,1.0
31,Sart1,2.0,40,31,9,0.775,0.225,25.0,Risk of Depression,1,2.0
31,Sart1,3.0,40,19,21,0.475,0.525,47.0,Risk of Depression,1,3.0
31,Sart1,4.0,20,8,12,0.4,0.6,31.0,Risk of Depression,1,4.0
31,Sart1,5.0,20,15,5,0.75,0.25,19.0,Risk of Depression,1,5.0
31,Sart1,6.0,20,12,8,0.6,0.4,24.0,Risk of Depression,1,6.0
31,Sart1,7.0,40,27,13,0.675,0.325,12.0,Risk of Depression,1,7.0
31,Sart1,8.0,30,15,15,0.5,0.5,15.0,Risk of Depression,1,8.0
31,Sart1,9.0,40,21,19,0.525,0.475,1.0,Risk of Depression,1,9.0
31,Sart1,10.0,30,15,15,0.5,0.5,8.0,Risk of Depression,1,10.0
31,Sart1,11.0,40,13,27,0.325,0.675,8.0,Risk of Depression,1,11.0
31,Sart1,12.0,30,15,15,0.5,0.5,33.0,Risk of Depression,1,12.0
31,Sart1,13.0,20,7,13,0.35,0.65,48.0,Risk of Depression,1,13.0
31,Sart1,14.0,30,21,9,0.7,0.3,8.0,Risk of Depression,1,14.0
31,Sart1,15.0,20,12,8,0.6,0.4,9.0,Risk of Depression,1,15.0
31,Sart2,1.0,30,9,21,0.3,0.7,8.0,Risk of Depression,2,16.0
31,Sart2,2.0,20,8,12,0.4,0.6,4.0,Risk of Depression,2,17.0
31,Sart2,3.0,30,9,21,0.3,0.7,47.0,Risk of Depression,2,18.0
31,Sart2,4.0,40,15,25,0.375,0.625,47.0,Risk of Depression,2,19.0
31,Sart2,5.0,30,7,23,0.23333333333333334,0.7666666666666667,81.0,Risk of Depression,2,20.0
31,Sart2,6.0,40,18,22,0.45,0.55,15.0,Risk of Depression,2,21.0
31,Sart2,7.0,30,14,16,0.4666666666666667,0.5333333333333333,8.0,Risk of Depression,2,22.0
31,Sart2,8.0,20,6,14,0.3,0.7,22.0,Risk of Depression,2,23.0
31,Sart2,9.0,40,12,28,0.3,0.7,24.0,Risk of Depression,2,24.0
31,Sart2,10.0,40,13,27,0.325,0.675,26.0,Risk of Depression,2,25.0
31,Sart2,11.0,20,11,9,0.55,0.45,4.0,Risk of Depression,2,26.0
31,Sart2,12.0,20,5,15,0.25,0.75,47.0,Risk of Depression,2,27.0
31,Sart2,13.0,20,3,17,0.15,0.85,26.0,Risk of Depression,2,28.0
31,Sart2,14.0,40,7,33,0.175,0.825,28.0,Risk of Depression,2,29.0
31,Sart2,15.0,30,10,20,0.3333333333333333,0.6666666666666666,12.0,Risk of Depression,2,30.0
31,Sart3,1.0,20,9,11,0.45,0.55,58.0,Risk of Depression,3,31.0
31,Sart3,2.0,40,8,32,0.2,0.8,46.0,Risk of Depression,3,32.0
31,Sart3,3.0,30,8,22,0.26666666666666666,0.7333333333333333,13.0,Risk of Depression,3,33.0
31,Sart3,4.0,30,8,22,0.26666666666666666,0.7333333333333333,32.0,Risk of Depression,3,34.0
31,Sart3,5.0,30,8,22,0.26666666666666666,0.7333333333333333,23.0,Risk of Depression,3,35.0
31,Sart3,6.0,40,22,18,0.55,0.45,15.0,Risk of Depression,3,36.0
31,Sart3,7.0,40,22,18,0.55,0.45,49.0,Risk of Depression,3,37.0
31,Sart3,8.0,30,16,14,0.5333333333333333,0.4666666666666667,48.0,Risk of Depression,3,38.0
31,Sart3,9.0,20,10,10,0.5,0.5,34.0,Risk of Depression,3,39.0
31,Sart3,10.0,20,16,4,0.8,0.2,46.0,Risk of Depression,3,40.0
31,Sart3,11.0,20,18,2,0.9,0.1,27.0,Risk of Depression,3,41.0
31,Sart3,12.0,40,27,13,0.675,0.325,16.0,Risk of Depression,3,42.0
31,Sart3,13.0,20,16,4,0.8,0.2,29.0,Risk of Depression,3,43.0
31,Sart3,14.0,40,24,16,0.6,0.4,21.0,Risk of Depression,3,44.0
31,Sart3,15.0,30,20,10,0.6666666666666666,0.3333333333333333,47.0,Risk of Depression,3,45.0
31,Sart4,1.0,30,26,4,0.8666666666666667,0.13333333333333333,18.0,Risk of Depression,4,46.0
31,Sart4,2.0,40,23,17,0.575,0.425,37.0,Risk of Depression,4,47.0
31,Sart4,3.0,20,4,16,0.2,0.8,48.0,Risk of Depression,4,48.0
31,Sart4,4.0,20,6,14,0.3,0.7,33.0,Risk of Depression,4,49.0
31,Sart4,5.0,30,10,20,0.3333333333333333,0.6666666666666666,17.0,Risk of Depression,4,50.0
31,Sart4,6.0,40,25,15,0.625,0.375,61.0,Risk of Depression,4,51.0
31,Sart4,7.0,20,20,0,1.0,0.0,64.0,Risk of Depression,4,52.0
31,Sart4,8.0,30,21,9,0.7,0.3,48.0,Risk of Depression,4,53.0
31,Sart4,9.0,40,28,12,0.7,0.3,32.0,Risk of Depression,4,54.0
31,Sart4,10.0,20,9,11,0.45,0.55,46.0,Risk of Depression,4,55.0
31,Sart4,11.0,40,25,15,0.625,0.375,47.0,Risk of Depression,4,56.0
31,Sart4,12.0,40,27,13,0.675,0.325,11.0,Risk of Depression,4,57.0
31,Sart4,13.0,30,22,8,0.7333333333333333,0.26666666666666666,23.0,Risk of Depression,4,58.0
31,Sart4,14.0,30,21,9,0.7,0.3,48.0,Risk of Depression,4,59.0
31,Sart4,15.0,20,8,12,0.4,0.6,48.0,Risk of Depression,4,60.0
32,Sart1,1.0,30,14,16,0.4666666666666667,0.5333333333333333,99.0,Risk of Depression,1,1.0
32,Sart1,2.0,40,3,37,0.075,0.925,61.0,Risk of Depression,1,2.0
32,Sart1,3.0,20,3,17,0.15,0.85,97.0,Risk of Depression,1,3.0
32,Sart1,4.0,20,8,12,0.4,0.6,76.0,Risk of Depression,1,4.0
32,Sart1,5.0,40,29,11,0.725,0.275,97.0,Risk of Depression,1,5.0
32,Sart1,6.0,20,14,6,0.7,0.3,97.0,Risk of Depression,1,6.0
32,Sart1,7.0,30,14,16,0.4666666666666667,0.5333333333333333,99.0,Risk of Depression,1,7.0
32,Sart1,8.0,20,10,10,0.5,0.5,31.0,Risk of Depression,1,8.0
32,Sart1,9.0,40,18,22,0.45,0.55,56.0,Risk of Depression,1,9.0
32,Sart1,10.0,30,16,14,0.5333333333333333,0.4666666666666667,79.0,Risk of Depression,1,10.0
32,Sart1,11.0,30,14,16,0.4666666666666667,0.5333333333333333,81.0,Risk of Depression,1,11.0
32,Sart1,12.0,20,7,13,0.35,0.65,32.0,Risk of Depression,1,12.0
32,Sart1,13.0,30,15,15,0.5,0.5,17.0,Risk of Depression,1,13.0
32,Sart1,14.0,40,7,33,0.175,0.825,51.0,Risk of Depression,1,14.0
32,Sart1,15.0,40,14,26,0.35,0.65,8.0,Risk of Depression,1,15.0
32,Sart2,1.0,30,15,15,0.5,0.5,12.0,Risk of Depression,2,16.0
32,Sart2,2.0,40,18,22,0.45,0.55,7.0,Risk of Depression,2,17.0
32,Sart2,3.0,30,13,17,0.43333333333333335,0.5666666666666667,13.0,Risk of Depression,2,18.0
32,Sart2,4.0,20,10,10,0.5,0.5,9.0,Risk of Depression,2,19.0
32,Sart2,5.0,20,10,10,0.5,0.5,2.0,Risk of Depression,2,20.0
32,Sart2,6.0,40,22,18,0.55,0.45,1.0,Risk of Depression,2,21.0
32,Sart2,7.0,30,23,7,0.7666666666666667,0.23333333333333334,3.0,Risk of Depression,2,22.0
32,Sart2,8.0,40,22,18,0.55,0.45,22.0,Risk of Depression,2,23.0
32,Sart2,9.0,30,21,9,0.7,0.3,3.0,Risk of Depression,2,24.0
32,Sart2,10.0,30,15,15,0.5,0.5,45.0,Risk of Depression,2,25.0
32,Sart2,11.0,20,13,7,0.65,0.35,12.0,Risk of Depression,2,26.0
32,Sart2,12.0,20,1,19,0.05,0.95,6.0,Risk of Depression,2,27.0
32,Sart2,13.0,40,16,24,0.4,0.6,95.0,Risk of Depression,2,28.0
32,Sart2,14.0,20,7,13,0.35,0.65,13.0,Risk of Depression,2,29.0
32,Sart2,15.0,40,14,26,0.35,0.65,33.0,Risk of Depression,2,30.0
32,Sart3,1.0,20,13,7,0.65,0.35,95.0,Risk of Depression,3,31.0
32,Sart3,2.0,20,20,0,1.0,0.0,38.0,Risk of Depression,3,32.0
32,Sart3,3.0,20,14,6,0.7,0.3,11.0,Risk of Depression,3,33.0
32,Sart3,4.0,40,13,27,0.325,0.675,69.0,Risk of Depression,3,34.0
32,Sart3,5.0,40,21,19,0.525,0.475,38.0,Risk of Depression,3,35.0
32,Sart3,6.0,20,9,11,0.45,0.55,58.0,Risk of Depression,3,36.0
32,Sart3,7.0,40,17,23,0.425,0.575,47.0,Risk of Depression,3,37.0
32,Sart3,8.0,20,6,14,0.3,0.7,97.0,Risk of Depression,3,38.0
32,Sart3,9.0,30,18,12,0.6,0.4,26.0,Risk of Depression,3,39.0
32,Sart3,10.0,40,19,21,0.475,0.525,99.0,Risk of Depression,3,40.0
32,Sart3,11.0,30,13,17,0.43333333333333335,0.5666666666666667,13.0,Risk of Depression,3,41.0
32,Sart3,12.0,30,17,13,0.5666666666666667,0.43333333333333335,36.0,Risk of Depression,3,42.0
32,Sart3,13.0,30,10,20,0.3333333333333333,0.6666666666666666,3.0,Risk of Depression,3,43.0
32,Sart3,14.0,30,20,10,0.6666666666666666,0.3333333333333333,22.0,Risk of Depression,3,44.0
32,Sart3,15.0,40,23,17,0.575,0.425,29.0,Risk of Depression,3,45.0
32,Sart4,1.0,30,22,8,0.7333333333333333,0.26666666666666666,97.0,Risk of Depression,4,46.0
32,Sart4,2.0,20,11,9,0.55,0.45,30.0,Risk of Depression,4,47.0
32,Sart4,3.0,40,17,23,0.425,0.575,24.0,Risk of Depression,4,48.0
32,Sart4,4.0,20,10,10,0.5,0.5,42.0,Risk of Depression,4,49.0
32,Sart4,5.0,40,17,23,0.425,0.575,43.0,Risk of Depression,4,50.0
32,Sart4,6.0,20,8,12,0.4,0.6,6.0,Risk of Depression,4,51.0
32,Sart4,7.0,30,18,12,0.6,0.4,6.0,Risk of Depression,4,52.0
32,Sart4,8.0,20,13,7,0.65,0.35,21.0,Risk of Depression,4,53.0
32,Sart4,9.0,20,8,12,0.4,0.6,6.0,Risk of Depression,4,54.0
32,Sart4,10.0,40,32,8,0.8,0.2,4.0,Risk of Depression,4,55.0
32,Sart4,11.0,40,30,10,0.75,0.25,8.0,Risk of Depression,4,56.0
32,Sart4,12.0,30,20,10,0.6666666666666666,0.3333333333333333,97.0,Risk of Depression,4,57.0
32,Sart4,13.0,30,23,7,0.7666666666666667,0.23333333333333334,97.0,Risk of Depression,4,58.0
32,Sart4,14.0,30,15,15,0.5,0.5,55.0,Risk of Depression,4,59.0
32,Sart4,15.0,40,17,23,0.425,0.575,47.0,Risk of Depression,4,60.0
33,Sart1,1.0,20,17,3,0.85,0.15,71.0,Risk of Depression,1,1.0
33,Sart1,2.0,40,25,15,0.625,0.375,73.0,Risk of Depression,1,2.0
33,Sart1,3.0,40,15,25,0.375,0.625,48.0,Risk of Depression,1,3.0
33,Sart1,4.0,30,18,12,0.6,0.4,31.0,Risk of Depression,1,4.0
33,Sart1,5.0,30,21,9,0.7,0.3,15.0,Risk of Depression,1,5.0
33,Sart1,6.0,20,13,7,0.65,0.35,1.0,Risk of Depression,1,6.0
33,Sart1,7.0,40,13,27,0.325,0.675,0.0,Risk of Depression,1,7.0
33,Sart1,8.0,20,9,11,0.45,0.55,0.0,Risk of Depression,1,8.0
33,Sart1,9.0,40,20,20,0.5,0.5,0.0,Risk of Depression,1,9.0
33,Sart1,10.0,40,15,25,0.375,0.625,1.0,Risk of Depression,1,10.0
33,Sart1,11.0,30,20,10,0.6666666666666666,0.3333333333333333,0.0,Risk of Depression,1,11.0
33,Sart1,12.0,20,6,14,0.3,0.7,0.0,Risk of Depression,1,12.0
33,Sart1,13.0,30,9,21,0.3,0.7,0.0,Risk of Depression,1,13.0
33,Sart1,14.0,30,22,8,0.7333333333333333,0.26666666666666666,0.0,Risk of Depression,1,14.0
33,Sart1,15.0,20,0,20,0.0,1.0,1.0,Risk of Depression,1,15.0
33,Sart2,1.0,40,25,15,0.625,0.375,19.0,Risk of Depression,2,16.0
33,Sart2,2.0,20,12,8,0.6,0.4,13.0,Risk of Depression,2,17.0
33,Sart2,3.0,40,8,32,0.2,0.8,9.0,Risk of Depression,2,18.0
33,Sart2,4.0,40,8,32,0.2,0.8,6.0,Risk of Depression,2,19.0
33,Sart2,5.0,20,10,10,0.5,0.5,2.0,Risk of Depression,2,20.0
33,Sart2,6.0,20,16,4,0.8,0.2,0.0,Risk of Depression,2,21.0
33,Sart2,7.0,40,15,25,0.375,0.625,4.0,Risk of Depression,2,22.0
33,Sart2,8.0,30,8,22,0.26666666666666666,0.7333333333333333,4.0,Risk of Depression,2,23.0
33,Sart2,9.0,20,14,6,0.7,0.3,12.0,Risk of Depression,2,24.0
33,Sart2,10.0,40,10,30,0.25,0.75,7.0,Risk of Depression,2,25.0
33,Sart2,11.0,30,22,8,0.7333333333333333,0.26666666666666666,15.0,Risk of Depression,2,26.0
33,Sart2,12.0,30,13,17,0.43333333333333335,0.5666666666666667,0.0,Risk of Depression,2,27.0
33,Sart2,13.0,20,8,12,0.4,0.6,0.0,Risk of Depression,2,28.0
33,Sart2,14.0,30,19,11,0.6333333333333333,0.36666666666666664,0.0,Risk of Depression,2,29.0
33,Sart2,15.0,30,9,21,0.3,0.7,0.0,Risk of Depression,2,30.0
33,Sart3,1.0,40,11,29,0.275,0.725,19.0,Risk of Depression,3,31.0
33,Sart3,2.0,30,14,16,0.4666666666666667,0.5333333333333333,8.0,Risk of Depression,3,32.0
33,Sart3,3.0,40,5,35,0.125,0.875,8.0,Risk of Depression,3,33.0
33,Sart3,4.0,40,14,26,0.35,0.65,10.0,Risk of Depression,3,34.0
33,Sart3,5.0,20,2,18,0.1,0.9,6.0,Risk of Depression,3,35.0
33,Sart3,6.0,30,20,10,0.6666666666666666,0.3333333333333333,3.0,Risk of Depression,3,36.0
33,Sart3,7.0,30,19,11,0.6333333333333333,0.36666666666666664,0.0,Risk of Depression,3,37.0
33,Sart3,8.0,20,8,12,0.4,0.6,3.0,Risk of Depression,3,38.0
33,Sart3,9.0,40,24,16,0.6,0.4,0.0,Risk of Depression,3,39.0
33,Sart3,10.0,40,29,11,0.725,0.275,23.0,Risk of Depression,3,40.0
33,Sart3,11.0,30,20,10,0.6666666666666666,0.3333333333333333,0.0,Risk of Depression,3,41.0
33,Sart3,12.0,20,8,12,0.4,0.6,0.0,Risk of Depression,3,42.0
33,Sart3,13.0,20,3,17,0.15,0.85,0.0,Risk of Depression,3,43.0
33,Sart3,14.0,20,3,17,0.15,0.85,2.0,Risk of Depression,3,44.0
33,Sart3,15.0,30,10,20,0.3333333333333333,0.6666666666666666,0.0,Risk of Depression,3,45.0
33,Sart4,1.0,40,39,1,0.975,0.025,0.0,Risk of Depression,4,46.0
33,Sart4,2.0,20,11,9,0.55,0.45,1.0,Risk of Depression,4,47.0
33,Sart4,3.0,20,17,3,0.85,0.15,0.0,Risk of Depression,4,48.0
33,Sart4,4.0,30,18,12,0.6,0.4,0.0,Risk of Depression,4,49.0
33,Sart4,5.0,30,26,4,0.8666666666666667,0.13333333333333333,0.0,Risk of Depression,4,50.0
33,Sart4,6.0,30,21,9,0.7,0.3,6.0,Risk of Depression,4,51.0
33,Sart4,7.0,40,32,8,0.8,0.2,0.0,Risk of Depression,4,52.0
33,Sart4,8.0,40,12,28,0.3,0.7,0.0,Risk of Depression,4,53.0
33,Sart4,9.0,40,6,34,0.15,0.85,0.0,Risk of Depression,4,54.0
33,Sart4,10.0,30,12,18,0.4,0.6,0.0,Risk of Depression,4,55.0
33,Sart4,11.0,20,16,4,0.8,0.2,4.0,Risk of Depression,4,56.0
33,Sart4,12.0,20,14,6,0.7,0.3,0.0,Risk of Depression,4,57.0
33,Sart4,13.0,40,23,17,0.575,0.425,9.0,Risk of Depression,4,58.0
33,Sart4,14.0,20,16,4,0.8,0.2,49.0,Risk of Depression,4,59.0
33,Sart4,15.0,30,27,3,0.9,0.1,0.0,Risk of Depression,4,60.0
34,Sart1,1.0,30,21,9,0.7,0.3,100.0,Risk of Depression,1,1.0
34,Sart1,2.0,30,14,16,0.4666666666666667,0.5333333333333333,99.0,Risk of Depression,1,2.0
34,Sart1,3.0,40,8,32,0.2,0.8,99.0,Risk of Depression,1,3.0
34,Sart1,4.0,30,4,26,0.13333333333333333,0.8666666666666667,99.0,Risk of Depression,1,4.0
34,Sart1,5.0,20,11,9,0.55,0.45,83.0,Risk of Depression,1,5.0
34,Sart1,6.0,20,4,16,0.2,0.8,98.0,Risk of Depression,1,6.0
34,Sart1,7.0,30,10,20,0.3333333333333333,0.6666666666666666,96.0,Risk of Depression,1,7.0
34,Sart1,8.0,40,11,29,0.275,0.725,96.0,Risk of Depression,1,8.0
34,Sart1,9.0,20,5,15,0.25,0.75,96.0,Risk of Depression,1,9.0
34,Sart1,10.0,20,11,9,0.55,0.45,97.0,Risk of Depression,1,10.0
34,Sart1,11.0,40,11,29,0.275,0.725,91.0,Risk of Depression,1,11.0
34,Sart1,12.0,40,27,13,0.675,0.325,53.0,Risk of Depression,1,12.0
34,Sart1,13.0,40,22,18,0.55,0.45,81.0,Risk of Depression,1,13.0
34,Sart1,14.0,20,10,10,0.5,0.5,60.0,Risk of Depression,1,14.0
34,Sart1,15.0,30,17,13,0.5666666666666667,0.43333333333333335,69.0,Risk of Depression,1,15.0
34,Sart2,1.0,40,14,26,0.35,0.65,79.0,Risk of Depression,2,16.0
34,Sart2,2.0,30,14,16,0.4666666666666667,0.5333333333333333,81.0,Risk of Depression,2,17.0
34,Sart2,3.0,30,8,22,0.26666666666666666,0.7333333333333333,84.0,Risk of Depression,2,18.0
34,Sart2,4.0,40,15,25,0.375,0.625,79.0,Risk of Depression,2,19.0
34,Sart2,5.0,30,22,8,0.7333333333333333,0.26666666666666666,91.0,Risk of Depression,2,20.0
34,Sart2,6.0,40,17,23,0.425,0.575,52.0,Risk of Depression,2,21.0
34,Sart2,7.0,40,25,15,0.625,0.375,51.0,Risk of Depression,2,22.0
34,Sart2,8.0,30,12,18,0.4,0.6,28.0,Risk of Depression,2,23.0
34,Sart2,9.0,20,4,16,0.2,0.8,49.0,Risk of Depression,2,24.0
34,Sart2,10.0,20,7,13,0.35,0.65,50.0,Risk of Depression,2,25.0
34,Sart2,11.0,20,4,16,0.2,0.8,26.0,Risk of Depression,2,26.0
34,Sart2,12.0,40,26,14,0.65,0.35,37.0,Risk of Depression,2,27.0
34,Sart2,13.0,30,14,16,0.4666666666666667,0.5333333333333333,38.0,Risk of Depression,2,28.0
34,Sart2,14.0,20,9,11,0.45,0.55,27.0,Risk of Depression,2,29.0
34,Sart2,15.0,20,5,15,0.25,0.75,38.0,Risk of Depression,2,30.0
34,Sart3,1.0,30,12,18,0.4,0.6,85.0,Risk of Depression,3,31.0
34,Sart3,2.0,40,28,12,0.7,0.3,66.0,Risk of Depression,3,32.0
34,Sart3,3.0,40,17,23,0.425,0.575,33.0,Risk of Depression,3,33.0
34,Sart3,4.0,30,6,24,0.2,0.8,35.0,Risk of Depression,3,34.0
34,Sart3,5.0,20,9,11,0.45,0.55,33.0,Risk of Depression,3,35.0
34,Sart3,6.0,20,15,5,0.75,0.25,32.0,Risk of Depression,3,36.0
34,Sart3,7.0,20,15,5,0.75,0.25,33.0,Risk of Depression,3,37.0
34,Sart3,8.0,40,10,30,0.25,0.75,22.0,Risk of Depression,3,38.0
34,Sart3,9.0,40,10,30,0.25,0.75,10.0,Risk of Depression,3,39.0
34,Sart3,10.0,30,9,21,0.3,0.7,6.0,Risk of Depression,3,40.0
34,Sart3,11.0,30,22,8,0.7333333333333333,0.26666666666666666,9.0,Risk of Depression,3,41.0
34,Sart3,12.0,20,3,17,0.15,0.85,11.0,Risk of Depression,3,42.0
34,Sart3,13.0,40,31,9,0.775,0.225,10.0,Risk of Depression,3,43.0
34,Sart3,14.0,20,9,11,0.45,0.55,63.0,Risk of Depression,3,44.0
34,Sart3,15.0,30,16,14,0.5333333333333333,0.4666666666666667,36.0,Risk of Depression,3,45.0
34,Sart4,1.0,30,20,10,0.6666666666666666,0.3333333333333333,10.0,Risk of Depression,4,46.0
34,Sart4,2.0,40,36,4,0.9,0.1,1.0,Risk of Depression,4,47.0
34,Sart4,3.0,40,22,18,0.55,0.45,0.0,Risk of Depression,4,48.0
34,Sart4,4.0,20,7,13,0.35,0.65,22.0,Risk of Depression,4,49.0
34,Sart4,5.0,20,10,10,0.5,0.5,6.0,Risk of Depression,4,50.0
34,Sart4,6.0,30,27,3,0.9,0.1,13.0,Risk of Depression,4,51.0
34,Sart4,7.0,30,21,9,0.7,0.3,4.0,Risk of Depression,4,52.0
34,Sart4,8.0,20,17,3,0.85,0.15,3.0,Risk of Depression,4,53.0
34,Sart4,9.0,20,6,14,0.3,0.7,5.0,Risk of Depression,4,54.0
34,Sart4,10.0,40,15,25,0.375,0.625,6.0,Risk of Depression,4,55.0
34,Sart4,11.0,40,33,7,0.825,0.175,3.0,Risk of Depression,4,56.0
34,Sart4,12.0,30,25,5,0.8333333333333334,0.16666666666666666,0.0,Risk of Depression,4,57.0
34,Sart4,13.0,30,22,8,0.7333333333333333,0.26666666666666666,3.0,Risk of Depression,4,58.0
34,Sart4,14.0,40,28,12,0.7,0.3,20.0,Risk of Depression,4,59.0
34,Sart4,15.0,20,17,3,0.85,0.15,2.0,Risk of Depression,4,60.0
35,Sart1,1.0,40,26,14,0.65,0.35,99.0,Risk of Depression,1,1.0
35,Sart1,2.0,30,22,8,0.7333333333333333,0.26666666666666666,99.0,Risk of Depression,1,2.0
35,Sart1,3.0,20,10,10,0.5,0.5,99.0,Risk of Depression,1,3.0
35,Sart1,4.0,40,32,8,0.8,0.2,49.0,Risk of Depression,1,4.0
35,Sart1,5.0,40,21,19,0.525,0.475,26.0,Risk of Depression,1,5.0
35,Sart1,6.0,30,9,21,0.3,0.7,18.0,Risk of Depression,1,6.0
35,Sart1,7.0,40,16,24,0.4,0.6,21.0,Risk of Depression,1,7.0
35,Sart1,8.0,20,9,11,0.45,0.55,49.0,Risk of Depression,1,8.0
35,Sart1,9.0,40,23,17,0.575,0.425,18.0,Risk of Depression,1,9.0
35,Sart1,10.0,30,19,11,0.6333333333333333,0.36666666666666664,38.0,Risk of Depression,1,10.0
35,Sart1,11.0,30,13,17,0.43333333333333335,0.5666666666666667,22.0,Risk of Depression,1,11.0
35,Sart1,12.0,20,11,9,0.55,0.45,89.0,Risk of Depression,1,12.0
35,Sart1,13.0,20,4,16,0.2,0.8,10.0,Risk of Depression,1,13.0
35,Sart1,14.0,30,13,17,0.43333333333333335,0.5666666666666667,12.0,Risk of Depression,1,14.0
35,Sart1,15.0,20,8,12,0.4,0.6,16.0,Risk of Depression,1,15.0
35,Sart2,1.0,40,17,23,0.425,0.575,79.0,Risk of Depression,2,16.0
35,Sart2,2.0,30,14,16,0.4666666666666667,0.5333333333333333,17.0,Risk of Depression,2,17.0
35,Sart2,3.0,30,11,19,0.36666666666666664,0.6333333333333333,22.0,Risk of Depression,2,18.0
35,Sart2,4.0,20,0,20,0.0,1.0,14.0,Risk of Depression,2,19.0
35,Sart2,5.0,40,18,22,0.45,0.55,10.0,Risk of Depression,2,20.0
35,Sart2,6.0,40,22,18,0.55,0.45,9.0,Risk of Depression,2,21.0
