subject,sart,probe_number,global_probe_index,n_trials,n_in_zone,n_out_zone,prop_in_zone,prop_out_zone,vtc_raw_mean,vtc_smoothed_mean,vtc_median,onoff,valence,time,selfother,confidence
12,Sart2,11.0,26.0,40,23,17,0.575,0.425,0.6191171736774984,0.6246823162336013,0.6567676214831408,3.0,69.0,78.0,75.0,54.0
12,Sart2,12.0,27.0,30,13,17,0.43333333333333335,0.5666666666666667,0.7766750409970816,0.7995296425433546,0.6567676214831408,72.0,67.0,43.0,67.0,69.0
12,Sart2,13.0,28.0,20,10,10,0.5,0.5,0.6860044822982266,0.6729389037886454,0.6567676214831408,49.0,58.0,23.0,48.0,75.0
12,Sart2,14.0,29.0,30,19,11,0.6333333333333333,0.36666666666666664,0.6391521670849744,0.6509113410923053,0.6567676214831408,80.0,47.0,66.0,19.0,72.0
12,Sart2,15.0,30.0,40,20,20,0.5,0.5,0.7289518293745788,0.7090567443551039,0.6567676214831408,7.0,52.0,50.0,46.0,80.0
12,Sart3,1.0,31.0,30,21,9,0.7,0.3,0.6214240049046488,0.6419794692909446,0.6567676214831408,84.0,54.0,51.0,75.0,76.0
12,Sart3,2.0,32.0,30,10,20,0.3333333333333333,0.6666666666666666,0.782328593442141,0.7815939628773152,0.6567676214831408,82.0,42.0,50.0,38.0,79.0
12,Sart3,3.0,33.0,20,12,8,0.6,0.4,0.6241951436816471,0.6193251561377298,0.6567676214831408,74.0,37.0,38.0,30.0,73.0
12,Sart3,4.0,34.0,40,23,17,0.575,0.425,0.6449246469802458,0.6376497226839816,0.6567676214831408,28.0,37.0,38.0,31.0,38.0
12,Sart3,5.0,35.0,20,10,10,0.5,0.5,0.7412035404053579,0.7389997363701611,0.6567676214831408,37.0,36.0,34.0,34.0,67.0
12,Sart3,6.0,36.0,30,3,27,0.1,0.9,0.865784465506269,0.856494068783517,0.6567676214831408,2.0,1.0,93.0,3.0,93.0
12,Sart3,7.0,37.0,30,11,19,0.36666666666666664,0.6333333333333333,0.9035621379684026,0.9453074617605026,0.6567676214831408,2.0,12.0,84.0,14.0,77.0
12,Sart3,8.0,38.0,20,13,7,0.65,0.35,0.559269537867296,0.5088883870399092,0.6567676214831408,6.0,31.0,27.0,9.0,78.0
12,Sart3,9.0,39.0,20,9,11,0.45,0.55,0.7290141951729845,0.6825083271664245,0.6567676214831408,6.0,19.0,21.0,13.0,84.0
12,Sart3,10.0,40.0,40,29,11,0.725,0.275,0.6806970420784567,0.6571651162109331,0.6567676214831408,7.0,28.0,8.0,8.0,96.0
12,Sart3,11.0,41.0,40,19,21,0.475,0.525,0.6843393428269877,0.6823931152763809,0.6567676214831408,12.0,20.0,13.0,17.0,64.0
12,Sart3,12.0,42.0,30,15,15,0.5,0.5,0.6947855818254502,0.667441331347606,0.6567676214831408,10.0,22.0,11.0,8.0,85.0
12,Sart3,13.0,43.0,40,16,24,0.4,0.6,0.7034322986622592,0.7016331181547721,0.6567676214831408,84.0,24.0,14.0,7.0,78.0
12,Sart3,14.0,44.0,20,7,13,0.35,0.65,1.172167618948665,1.2611884319466249,0.6567676214831408,81.0,8.0,6.0,9.0,80.0
12,Sart3,15.0,45.0,40,20,20,0.5,0.5,0.6585431519887577,0.6743069068470569,0.6567676214831408,3.0,9.0,91.0,6.0,81.0
12,Sart4,1.0,46.0,30,0,30,0.0,1.0,1.3128478059528759,1.039928132499766,0.6567676214831408,6.0,5.0,5.0,8.0,90.0
13,Sart1,1.0,1.0,40,33,7,0.825,0.175,0.5321631376593092,0.5313343950335244,0.6776755176113347,92.0,92.0,90.0,6.0,90.0
13,Sart1,2.0,2.0,40,35,5,0.875,0.125,0.26870520117079283,0.28667749183593266,0.6776755176113347,92.0,93.0,97.0,4.0,96.0
13,Sart1,3.0,3.0,30,20,10,0.6666666666666666,0.3333333333333333,0.5052389306060575,0.5548569299353546,0.6776755176113347,97.0,92.0,93.0,5.0,97.0
13,Sart1,4.0,4.0,40,19,21,0.475,0.525,0.6904330396072433,0.7014675257668468,0.6776755176113347,94.0,93.0,95.0,4.0,97.0
13,Sart1,5.0,5.0,40,34,6,0.85,0.15,0.42710093112552544,0.43493254821594174,0.6776755176113347,95.0,93.0,96.0,5.0,94.0
13,Sart1,6.0,6.0,30,16,14,0.5333333333333333,0.4666666666666667,0.7403166176163072,0.7580161834874243,0.6776755176113347,93.0,95.0,89.0,3.0,94.0
13,Sart1,7.0,7.0,20,17,3,0.85,0.15,0.5334169263569584,0.506173355027481,0.6776755176113347,95.0,93.0,97.0,4.0,96.0
13,Sart1,8.0,8.0,20,19,1,0.95,0.05,0.30149832776487395,0.3173161569092451,0.6776755176113347,93.0,97.0,96.0,8.0,96.0
13,Sart1,9.0,9.0,30,17,13,0.5666666666666667,0.43333333333333335,0.5975555526363219,0.5767570243895283,0.6776755176113347,91.0,92.0,90.0,6.0,86.0
13,Sart1,10.0,10.0,30,30,0,1.0,0.0,0.4146632267428138,0.4167790910012695,0.6776755176113347,97.0,97.0,95.0,4.0,96.0
13,Sart1,11.0,11.0,20,2,18,0.1,0.9,0.9602575045858777,0.9622083616352958,0.6776755176113347,92.0,95.0,95.0,3.0,90.0
13,Sart1,12.0,12.0,30,9,21,0.3,0.7,0.9949448727002241,0.9347366692536593,0.6776755176113347,85.0,95.0,97.0,5.0,92.0
13,Sart1,13.0,13.0,20,11,9,0.55,0.45,0.7157005685555213,0.7133269260824053,0.6776755176113347,97.0,95.0,93.0,5.0,96.0
13,Sart1,14.0,14.0,20,5,15,0.25,0.75,1.0196715673500856,1.0108224634017162,0.6776755176113347,96.0,97.0,94.0,1.0,95.0
13,Sart1,15.0,15.0,40,8,32,0.2,0.8,1.1543488469906695,1.1518251156266845,0.6776755176113347,95.0,94.0,98.0,4.0,95.0
13,Sart2,1.0,16.0,30,6,24,0.2,0.8,0.9738614526733739,0.915271733770641,0.6776755176113347,97.0,97.0,98.0,3.0,93.0
13,Sart2,2.0,17.0,40,2,38,0.05,0.95,1.352637332570411,1.3426508463066131,0.6776755176113347,98.0,97.0,98.0,2.0,96.0
13,Sart2,3.0,18.0,30,3,27,0.1,0.9,1.2505628278422933,1.2171889027484477,0.6776755176113347,95.0,98.0,94.0,3.0,95.0
13,Sart2,4.0,19.0,20,10,10,0.5,0.5,0.7334243740931364,0.6836737068085084,0.6776755176113347,99.0,95.0,96.0,3.0,92.0
13,Sart2,5.0,20.0,30,23,7,0.7666666666666667,0.23333333333333334,0.46302231562312673,0.49500890256545715,0.6776755176113347,97.0,94.0,97.0,2.0,99.0
13,Sart2,6.0,21.0,20,20,0,1.0,0.0,0.30533925858683947,0.3200499283974264,0.6776755176113347,96.0,97.0,97.0,2.0,97.0
13,Sart2,7.0,22.0,40,16,24,0.4,0.6,0.7346433306563938,0.7716091093103247,0.6776755176113347,95.0,96.0,97.0,5.0,97.0
13,Sart2,8.0,23.0,20,15,5,0.75,0.25,0.6118866368296648,0.5745551047596109,0.6776755176113347,97.0,97.0,97.0,4.0,97.0
13,Sart3,1.0,31.0,20,10,10,0.5,0.5,0.6578849411744347,0.6907548050374497,0.6776755176113347,97.0,95.0,93.0,9.0,96.0
13,Sart3,2.0,32.0,30,14,16,0.4666666666666667,0.5333333333333333,0.8348432644184892,0.806225713162276,0.6776755176113347,99.0,96.0,96.0,1.0,99.0
13,Sart3,3.0,33.0,40,34,6,0.85,0.15,0.44712839128290505,0.4286833563167306,0.6776755176113347,97.0,97.0,99.0,2.0,95.0
13,Sart3,4.0,34.0,20,13,7,0.65,0.35,0.6991773950655964,0.666979768669028,0.6776755176113347,96.0,99.0,96.0,4.0,91.0
13,Sart3,5.0,35.0,20,10,10,0.5,0.5,0.7677001999381246,0.7721197338631602,0.6776755176113347,99.0,95.0,95.0,2.0,94.0
13,Sart3,6.0,36.0,20,20,0,1.0,0.0,0.352569011825741,0.38067620904464067,0.6776755176113347,96.0,95.0,96.0,2.0,97.0
13,Sart3,7.0,37.0,30,18,12,0.6,0.4,0.6786177470241299,0.6548547453554271,0.6776755176113347,98.0,98.0,97.0,5.0,97.0
13,Sart3,8.0,38.0,40,10,30,0.25,0.75,1.060223359199304,1.056017040180532,0.6776755176113347,99.0,96.0,96.0,6.0,95.0
13,Sart3,9.0,39.0,40,4,36,0.1,0.9,1.246518386473183,1.2458021587323427,0.6776755176113347,93.0,97.0,96.0,2.0,96.0
13,Sart3,10.0,40.0,30,17,13,0.5666666666666667,0.43333333333333335,0.5812455188415923,0.5569696958519181,0.6776755176113347,93.0,96.0,98.0,5.0,96.0
13,Sart3,11.0,41.0,40,16,24,0.4,0.6,0.9785992548740938,0.9715896225566727,0.6776755176113347,97.0,97.0,98.0,4.0,96.0
13,Sart3,12.0,42.0,30,9,21,0.3,0.7,0.9813803826348317,0.932148112701153,0.6776755176113347,98.0,98.0,98.0,2.0,96.0
13,Sart3,13.0,43.0,30,24,6,0.8,0.2,0.520604083500764,0.5809727607428832,0.6776755176113347,96.0,98.0,98.0,3.0,98.0
13,Sart3,14.0,44.0,40,11,29,0.275,0.725,1.1116421881362424,1.1154902208821302,0.6776755176113347,98.0,97.0,95.0,3.0,94.0
13,Sart3,15.0,45.0,20,6,14,0.3,0.7,0.9821878280896457,1.0042132978143083,0.6776755176113347,96.0,97.0,98.0,1.0,99.0
13,Sart4,1.0,46.0,40,22,18,0.55,0.45,0.6773205633953362,0.7251093782000642,0.6776755176113347,95.0,97.0,98.0,3.0,96.0
13,Sart4,2.0,47.0,20,5,15,0.25,0.75,1.1916432333563716,1.1105231437755394,0.6776755176113347,97.0,96.0,98.0,2.0,97.0
13,Sart4,3.0,48.0,20,8,12,0.4,0.6,0.8183955782448528,0.7828051484318357,0.6776755176113347,99.0,97.0,99.0,2.0,97.0
13,Sart4,4.0,49.0,30,18,12,0.6,0.4,0.7335390857276193,0.7187790461798601,0.6776755176113347,93.0,96.0,94.0,4.0,98.0
13,Sart4,5.0,50.0,30,9,21,0.3,0.7,1.052579847307348,1.0575376988866243,0.6776755176113347,95.0,96.0,96.0,6.0,97.0
13,Sart4,6.0,51.0,20,5,15,0.25,0.75,1.1530783832328662,1.1120252196904317,0.6776755176113347,93.0,94.0,97.0,3.0,96.0
13,Sart4,7.0,52.0,20,14,6,0.7,0.3,0.5425675052893663,0.582931222865064,0.6776755176113347,97.0,97.0,97.0,7.0,98.0
13,Sart4,8.0,53.0,30,20,10,0.6666666666666666,0.3333333333333333,0.5994726108410771,0.6053689560058809,0.6776755176113347,99.0,96.0,99.0,3.0,97.0
13,Sart4,9.0,54.0,40,15,25,0.375,0.625,1.0031292124479698,1.0564845994546108,0.6776755176113347,89.0,97.0,99.0,5.0,96.0
13,Sart4,10.0,55.0,20,14,6,0.7,0.3,0.5717902906610525,0.6332769827575566,0.6776755176113347,96.0,97.0,96.0,3.0,94.0
13,Sart4,11.0,56.0,30,22,8,0.7333333333333333,0.26666666666666666,0.4073841641630451,0.45189121250640923,0.6776755176113347,96.0,96.0,95.0,4.0,92.0
13,Sart4,12.0,57.0,40,9,31,0.225,0.775,1.1556878832918045,1.145045855592785,0.6776755176113347,98.0,97.0,97.0,4.0,96.0
13,Sart4,13.0,58.0,40,12,28,0.3,0.7,1.0835616881502876,1.0652301963924289,0.6776755176113347,97.0,97.0,98.0,4.0,95.0
13,Sart4,14.0,59.0,40,12,28,0.3,0.7,1.110692866370164,1.0963897747585087,0.6776755176113347,98.0,96.0,98.0,4.0,95.0
13,Sart4,15.0,60.0,30,19,11,0.6333333333333333,0.36666666666666664,0.7120063056526575,0.6709485449807562,0.6776755176113347,95.0,98.0,99.0,5.0,95.0
14,Sart1,1.0,1.0,20,17,3,0.85,0.15,0.31060090220256714,0.36021568104678864,0.6779134062403372,99.0,94.0,91.0,98.0,93.0
14,Sart1,2.0,2.0,40,31,9,0.775,0.225,0.5244979426783919,0.5413475331663212,0.6779134062403372,96.0,93.0,93.0,94.0,91.0
14,Sart1,3.0,3.0,30,22,8,0.7333333333333333,0.26666666666666666,0.538943671836682,0.5601560656246974,0.6779134062403372,85.0,89.0,86.0,84.0,91.0
14,Sart1,4.0,4.0,20,16,4,0.8,0.2,0.5775437617351421,0.559743111649796,0.6779134062403372,85.0,87.0,83.0,83.0,86.0
14,Sart1,5.0,5.0,30,14,16,0.4666666666666667,0.5333333333333333,0.7507820569421538,0.7602555264647358,0.6779134062403372,85.0,86.0,86.0,84.0,84.0
14,Sart1,6.0,6.0,30,11,19,0.36666666666666664,0.6333333333333333,0.7249983861337227,0.7228309510659124,0.6779134062403372,83.0,86.0,87.0,87.0,82.0
14,Sart1,7.0,7.0,40,24,16,0.6,0.4,0.5945002481286964,0.6310753293830607,0.6779134062403372,87.0,84.0,90.0,88.0,85.0
14,Sart1,8.0,8.0,40,31,9,0.775,0.225,0.5144287065502067,0.517411425882208,0.6779134062403372,79.0,86.0,83.0,83.0,84.0
14,Sart1,9.0,9.0,20,9,11,0.45,0.55,0.7267122300443442,0.7221287746674223,0.6779134062403372,72.0,83.0,76.0,77.0,80.0
14,Sart1,10.0,10.0,30,24,6,0.8,0.2,0.4533132313475274,0.4371027531620243,0.6779134062403372,74.0,82.0,81.0,81.0,76.0
14,Sart1,11.0,11.0,20,15,5,0.75,0.25,0.572865766070357,0.6292893088925372,0.6779134062403372,81.0,88.0,86.0,87.0,78.0
14,Sart1,12.0,12.0,30,16,14,0.5333333333333333,0.4666666666666667,0.6584528178332927,0.6948832950076057,0.6779134062403372,81.0,84.0,87.0,81.0,85.0
14,Sart1,13.0,13.0,40,15,25,0.375,0.625,0.698583473673564,0.728922539266389,0.6779134062403372,79.0,82.0,82.0,84.0,83.0
14,Sart1,14.0,14.0,40,31,9,0.775,0.225,0.5980835285738156,0.5674780144640295,0.6779134062403372,74.0,85.0,82.0,80.0,87.0
14,Sart1,15.0,15.0,20,13,7,0.65,0.35,0.5414632926310757,0.6295035156448735,0.6779134062403372,72.0,84.0,85.0,79.0,81.0
14,Sart2,1.0,16.0,30,15,15,0.5,0.5,0.7287155224406542,0.7645441196674643,0.6779134062403372,84.0,85.0,86.0,82.0,87.0
14,Sart2,2.0,17.0,40,21,19,0.525,0.475,0.6965397108593538,0.6704978301316393,0.6779134062403372,74.0,85.0,86.0,83.0,87.0
14,Sart2,3.0,18.0,40,33,7,0.825,0.175,0.5324750360909546,0.5596229854982468,0.6779134062403372,74.0,81.0,77.0,78.0,95.0
14,Sart2,4.0,19.0,40,29,11,0.725,0.275,0.559552835467415,0.5944488649126762,0.6779134062403372,58.0,84.0,80.0,66.0,82.0
14,Sart2,5.0,20.0,20,3,17,0.15,0.85,0.7536657673512653,0.7862287610836834,0.6779134062403372,71.0,83.0,83.0,74.0,95.0
14,Sart2,6.0,21.0,30,19,11,0.6333333333333333,0.36666666666666664,0.6252048723583097,0.6325132710520023,0.6779134062403372,67.0,77.0,77.0,73.0,62.0
14,Sart2,7.0,22.0,30,10,20,0.3333333333333333,0.6666666666666666,0.8556203573560918,0.825277546502588,0.6779134062403372,63.0,81.0,83.0,79.0,40.0
14,Sart2,8.0,23.0,20,16,4,0.8,0.2,0.5363391431034186,0.517250185900279,0.6779134062403372,74.0,85.0,86.0,77.0,85.0
14,Sart2,9.0,24.0,20,19,1,0.95,0.05,0.41510386102162056,0.4454278816247097,0.6779134062403372,78.0,85.0,84.0,84.0,79.0
14,Sart2,10.0,25.0,30,16,14,0.5333333333333333,0.4666666666666667,0.7312025265819466,0.7108398617143945,0.6779134062403372,77.0,84.0,82.0,81.0,86.0
14,Sart2,11.0,26.0,40,18,22,0.45,0.55,0.8054846354034889,0.7837721367555676,0.6779134062403372,66.0,86.0,86.0,80.0,76.0
14,Sart2,12.0,27.0,20,7,13,0.35,0.65,0.823428285649284,0.8062542159988821,0.6779134062403372,69.0,82.0,83.0,74.0,76.0
14,Sart2,13.0,28.0,20,3,17,0.15,0.85,1.0818213734165079,1.0015819349154655,0.6779134062403372,71.0,86.0,85.0,86.0,82.0
14,Sart2,14.0,29.0,40,15,25,0.375,0.625,0.8094332326287632,0.7805764512800979,0.6779134062403372,63.0,82.0,82.0,82.0,79.0
14,Sart2,15.0,30.0,30,9,21,0.3,0.7,0.9043716047911685,0.9255237551217754,0.6779134062403372,59.0,82.0,85.0,69.0,75.0
14,Sart3,1.0,31.0,40,17,23,0.425,0.575,0.9031582998525471,0.8723207985188919,0.6779134062403372,81.0,87.0,85.0,92.0,85.0
14,Sart3,2.0,32.0,30,8,22,0.26666666666666666,0.7333333333333333,0.9011672169543948,0.9296823233924136,0.6779134062403372,51.0,75.0,52.0,72.0,62.0
14,Sart3,3.0,33.0,40,7,33,0.175,0.825,1.0900643882435057,1.0926402878876385,0.6779134062403372,79.0,84.0,83.0,82.0,81.0
14,Sart3,4.0,34.0,30,2,28,0.06666666666666667,0.9333333333333333,1.1000477324475273,1.0900855549948834,0.6779134062403372,79.0,83.0,81.0,77.0,81.0
14,Sart3,5.0,35.0,40,24,16,0.6,0.4,0.545143795132747,0.5710936814946721,0.6779134062403372,78.0,83.0,82.0,83.0,90.0
14,Sart3,6.0,36.0,20,10,10,0.5,0.5,0.7638195875147884,0.7725403454183531,0.6779134062403372,80.0,82.0,87.0,87.0,89.0
14,Sart3,7.0,37.0,20,6,14,0.3,0.7,0.751783805183278,0.7874416854707119,0.6779134062403372,83.0,87.0,88.0,85.0,86.0
14,Sart3,8.0,38.0,40,19,21,0.475,0.525,0.6752233052248531,0.7023491579445009,0.6779134062403372,71.0,75.0,77.0,64.0,73.0
14,Sart3,9.0,39.0,20,12,8,0.6,0.4,0.6473414530597346,0.640705485320714,0.6779134062403372,84.0,87.0,82.0,82.0,85.0
14,Sart3,10.0,40.0,30,14,16,0.4666666666666667,0.5333333333333333,0.6970089404688995,0.730784160575223,0.6779134062403372,61.0,76.0,74.0,65.0,75.0
14,Sart3,11.0,41.0,20,12,8,0.6,0.4,0.6578274788510381,0.693277355321144,0.6779134062403372,78.0,66.0,71.0,64.0,85.0
14,Sart3,12.0,42.0,30,15,15,0.5,0.5,0.6482252346970985,0.6418600139682602,0.6779134062403372,75.0,75.0,79.0,73.0,80.0
14,Sart3,13.0,43.0,40,25,15,0.625,0.375,0.6433655396380202,0.6794500945917478,0.6779134062403372,54.0,53.0,53.0,51.0,79.0
14,Sart3,14.0,44.0,30,19,11,0.6333333333333333,0.36666666666666664,0.5946292063996044,0.6376479450185354,0.6779134062403372,58.0,69.0,65.0,57.0,78.0
14,Sart3,15.0,45.0,20,10,10,0.5,0.5,0.7753840906525069,0.8240588343696862,0.6779134062403372,77.0,74.0,74.0,73.0,79.0
14,Sart4,1.0,46.0,40,9,31,0.225,0.775,0.9142179019658419,0.9724899535973069,0.6779134062403372,82.0,84.0,83.0,83.0,87.0
14,Sart4,2.0,47.0,40,12,28,0.3,0.7,1.0672831909736489,1.0983033708538712,0.6779134062403372,75.0,74.0,73.0,65.0,81.0
14,Sart4,3.0,48.0,40,12,28,0.3,0.7,0.7601606856509069,0.7741421706030289,0.6779134062403372,80.0,80.0,77.0,73.0,79.0
14,Sart4,4.0,49.0,30,9,21,0.3,0.7,0.8878111359240906,0.9129359877821528,0.6779134062403372,78.0,77.0,83.0,80.0,86.0
14,Sart4,5.0,50.0,20,6,14,0.3,0.7,0.7538023076721171,0.7270963234764234,0.6779134062403372,81.0,80.0,83.0,82.0,42.0
14,Sart4,6.0,51.0,40,17,23,0.425,0.575,0.794785354980377,0.8085734286426665,0.6779134062403372,71.0,75.0,71.0,66.0,80.0
14,Sart4,7.0,52.0,20,6,14,0.3,0.7,0.8805246385999155,0.8384756643493319,0.6779134062403372,71.0,72.0,72.0,70.0,79.0
14,Sart4,8.0,53.0,20,11,9,0.55,0.45,0.6550814251659686,0.648822448316825,0.6779134062403372,61.0,69.0,69.0,73.0,77.0
14,Sart4,9.0,54.0,40,24,16,0.6,0.4,0.6914822746422377,0.6823141258794128,0.6779134062403372,65.0,74.0,72.0,72.0,77.0
14,Sart4,10.0,55.0,30,15,15,0.5,0.5,0.7776239467225634,0.7358951725825517,0.6779134062403372,71.0,62.0,65.0,61.0,78.0
14,Sart4,11.0,56.0,30,19,11,0.6333333333333333,0.36666666666666664,0.5816531189713535,0.6227371157030311,0.6779134062403372,75.0,74.0,75.0,73.0,79.0
14,Sart4,12.0,57.0,30,17,13,0.5666666666666667,0.43333333333333335,0.6726350044238205,0.6620733067236111,0.6779134062403372,36.0,58.0,50.0,53.0,38.0
14,Sart4,13.0,58.0,20,12,8,0.6,0.4,0.651771971384521,0.6807423674126483,0.6779134062403372,74.0,71.0,74.0,71.0,84.0
14,Sart4,14.0,59.0,30,6,24,0.2,0.8,1.3070915975805653,1.267333228390189,0.6779134062403372,49.0,66.0,54.0,67.0,74.0
14,Sart4,15.0,60.0,20,3,17,0.15,0.85,1.1989509023894174,1.1578050632632875,0.6779134062403372,60.0,77.0,78.0,78.0,78.0
15,Sart1,1.0,1.0,40,25,15,0.625,0.375,0.7351589611114401,0.7370771467904158,0.6331815017570439,98.0,49.0,51.0,96.0,94.0
15,Sart1,2.0,2.0,30,17,13,0.5666666666666667,0.43333333333333335,0.6078408998346275,0.6866242587785542,0.6331815017570439,98.0,48.0,47.0,97.0,97.0
15,Sart1,3.0,3.0,40,3,37,0.075,0.925,0.9941499934164593,0.9706755955580425,0.6331815017570439,93.0,57.0,49.0,66.0,96.0
15,Sart1,4.0,4.0,30,6,24,0.2,0.8,0.9679936474129136,0.9583904133255194,0.6331815017570439,97.0,50.0,49.0,97.0,95.0
15,Sart1,5.0,5.0,20,0,20,0.0,1.0,1.099894965102322,1.1099457034514875,0.6331815017570439,87.0,49.0,50.0,96.0,99.0
15,Sart1,6.0,6.0,40,22,18,0.55,0.45,0.7088526239001743,0.7368972127675175,0.6331815017570439,98.0,49.0,46.0,98.0,98.0
15,Sart1,7.0,7.0,20,15,5,0.75,0.25,0.5368406586600663,0.5583153992903791,0.6331815017570439,97.0,48.0,50.0,97.0,96.0
15,Sart1,8.0,8.0,30,15,15,0.5,0.5,0.792610372259893,0.8028377575880363,0.6331815017570439,98.0,49.0,50.0,98.0,97.0
15,Sart1,9.0,9.0,20,12,8,0.6,0.4,0.4946557932420421,0.524101996396363,0.6331815017570439,98.0,49.0,46.0,98.0,98.0
15,Sart1,10.0,10.0,20,15,5,0.75,0.25,0.5539767655664035,0.5767394491826029,0.6331815017570439,76.0,48.0,49.0,74.0,86.0
15,Sart1,11.0,11.0,30,18,12,0.6,0.4,0.5871445043455369,0.5860710561075515,0.6331815017570439,97.0,48.0,50.0,97.0,97.0
15,Sart1,12.0,12.0,40,31,9,0.775,0.225,0.49018961417159584,0.5429265386450396,0.6331815017570439,96.0,48.0,49.0,96.0,95.0
15,Sart1,13.0,13.0,20,0,20,0.0,1.0,0.9601824229198449,1.0041639173234622,0.6331815017570439,74.0,63.0,51.0,76.0,75.0
15,Sart1,14.0,14.0,30,14,16,0.4666666666666667,0.5333333333333333,0.6942355832332799,0.7384987530632288,0.6331815017570439,91.0,49.0,50.0,66.0,75.0
15,Sart1,15.0,15.0,40,15,25,0.375,0.625,0.7832301626301245,0.7909812708195727,0.6331815017570439,78.0,50.0,46.0,85.0,82.0
15,Sart2,1.0,16.0,30,19,11,0.6333333333333333,0.36666666666666664,0.5595750618894613,0.5656732555159567,0.6331815017570439,96.0,49.0,49.0,96.0,97.0
15,Sart2,2.0,17.0,40,21,19,0.525,0.475,0.7297950986330768,0.6862728130672542,0.6331815017570439,96.0,48.0,50.0,79.0,79.0
15,Sart2,3.0,18.0,30,21,9,0.7,0.3,0.5563384303950872,0.5569240474530825,0.6331815017570439,88.0,41.0,47.0,70.0,78.0
15,Sart2,4.0,19.0,20,0,20,0.0,1.0,0.9548601855982618,1.0257024995951949,0.6331815017570439,49.0,85.0,48.0,35.0,59.0
15,Sart2,5.0,20.0,30,12,18,0.4,0.6,0.833209418165735,0.8132677336681922,0.6331815017570439,90.0,51.0,47.0,93.0,94.0
15,Sart2,6.0,21.0,20,7,13,0.35,0.65,0.7810154519968269,0.7757427597953057,0.6331815017570439,94.0,50.0,46.0,95.0,95.0
15,Sart2,7.0,22.0,20,9,11,0.45,0.55,0.5927192982755214,0.6471507147469674,0.6331815017570439,91.0,50.0,51.0,93.0,93.0
15,Sart2,8.0,23.0,20,10,10,0.5,0.5,0.6349958560256248,0.6280499286835233,0.6331815017570439,92.0,49.0,47.0,95.0,94.0
15,Sart2,9.0,24.0,30,22,8,0.7333333333333333,0.26666666666666666,0.4885991810464802,0.5096938206324076,0.6331815017570439,93.0,49.0,49.0,90.0,90.0
15,Sart2,10.0,25.0,30,15,15,0.5,0.5,0.7706767193201396,0.757665717106047,0.6331815017570439,78.0,67.0,84.0,41.0,64.0
15,Sart2,11.0,26.0,40,25,15,0.625,0.375,0.5748459942616686,0.5606394813412038,0.6331815017570439,98.0,49.0,50.0,96.0,90.0
15,Sart2,12.0,27.0,40,11,29,0.275,0.725,1.0914705217185992,1.068915496234227,0.6331815017570439,95.0,53.0,48.0,94.0,92.0
15,Sart2,13.0,28.0,40,22,18,0.55,0.45,0.6593099976004174,0.6331997706218507,0.6331815017570439,96.0,49.0,51.0,93.0,95.0
15,Sart2,14.0,29.0,20,6,14,0.3,0.7,0.8591292318264556,0.8199505713354818,0.6331815017570439,94.0,49.0,47.0,93.0,90.0
15,Sart2,15.0,30.0,40,18,22,0.45,0.55,0.7642876656780014,0.7420732145075424,0.6331815017570439,62.0,74.0,48.0,61.0,73.0
15,Sart3,1.0,31.0,20,13,7,0.65,0.35,0.5966080390119217,0.570043300052348,0.6331815017570439,97.0,49.0,47.0,94.0,94.0
15,Sart3,2.0,32.0,30,21,9,0.7,0.3,0.5328914439297935,0.5263730075846621,0.6331815017570439,95.0,47.0,49.0,95.0,93.0
15,Sart3,3.0,33.0,30,27,3,0.9,0.1,0.48306995517576884,0.47582175865198567,0.6331815017570439,96.0,49.0,46.0,90.0,88.0
15,Sart3,4.0,34.0,40,19,21,0.475,0.525,0.763732372160504,0.6994229514970581,0.6331815017570439,79.0,48.0,50.0,78.0,73.0
15,Sart3,5.0,35.0,30,6,24,0.2,0.8,1.0253682440978777,1.0180138560028487,0.6331815017570439,94.0,47.0,45.0,95.0,94.0
15,Sart3,6.0,36.0,40,17,23,0.425,0.575,0.7403473959262094,0.7249292639146907,0.6331815017570439,64.0,60.0,57.0,64.0,65.0
15,Sart3,7.0,37.0,20,11,9,0.55,0.45,0.7379863701555173,0.7448087411598705,0.6331815017570439,63.0,58.0,73.0,50.0,62.0
15,Sart3,8.0,38.0,40,18,22,0.45,0.55,0.8135807096484701,0.7916300402892785,0.6331815017570439,92.0,49.0,49.0,93.0,89.0
15,Sart3,9.0,39.0,40,10,30,0.25,0.75,1.1058056374472207,1.0816757559958692,0.6331815017570439,80.0,59.0,62.0,71.0,62.0
15,Sart3,10.0,40.0,20,13,7,0.65,0.35,0.766417655331709,0.7344310049337367,0.6331815017570439,82.0,49.0,47.0,92.0,79.0
15,Sart3,11.0,41.0,30,15,15,0.5,0.5,0.6512898645591868,0.6308578715734924,0.6331815017570439,96.0,50.0,49.0,96.0,95.0
15,Sart3,12.0,42.0,20,13,7,0.65,0.35,0.625551930921548,0.6889492087285234,0.6331815017570439,56.0,70.0,29.0,56.0,53.0
15,Sart3,13.0,43.0,20,15,5,0.75,0.25,0.5986702500084978,0.606756512818046,0.6331815017570439,95.0,49.0,49.0,96.0,94.0
15,Sart3,14.0,44.0,30,18,12,0.6,0.4,0.6222272352881115,0.6723721446010049,0.6331815017570439,94.0,49.0,49.0,89.0,90.0
15,Sart3,15.0,45.0,40,14,26,0.35,0.65,0.78921108972167,0.7897481701760639,0.6331815017570439,88.0,46.0,49.0,94.0,87.0
