channel,mean_auc,auc_single,n_features,std_auc,perm_p,sig,fwer_threshold,dimension,pipeline,contrast
P8,0.5200161302681993,0.5130804597701148,19,0.1342269337628897,1.0,False,0.5891095785440613,Valence,WS,Residualized
PO3,0.5393584674329502,0.5423065134099617,19,0.1393491694927893,0.9041916167664672,False,0.5891095785440613,Valence,WS,Residualized
PO4,0.4971888314176244,0.5078218390804599,19,0.1336989341630964,1.0,False,0.5891095785440613,Valence,WS,Residualized
PO7,0.5275836590038313,0.5163831417624521,19,0.1467838510561553,1.0,False,0.5891095785440613,Valence,WS,Residualized
PO8,0.4642943103448276,0.47855938697318,19,0.1475063314723854,1.0,False,0.5891095785440613,Valence,WS,Residualized
POz,0.5352344636015325,0.5616724137931034,19,0.1333569742174412,0.5209580838323353,False,0.5891095785440613,Valence,WS,Residualized
Pz,0.528333448275862,0.555204980842912,19,0.1450253394664327,0.688622754491018,False,0.5891095785440613,Valence,WS,Residualized
T7,0.5579434770114943,0.5564233716475095,19,0.150416621771612,0.6526946107784432,False,0.5891095785440613,Valence,WS,Residualized
T8,0.5395264559386973,0.5422452107279694,19,0.1544086919391182,0.9041916167664672,False,0.5891095785440613,Valence,WS,Residualized
TP10,0.5256306130268199,0.5257816091954023,19,0.1446722904504933,1.0,False,0.5891095785440613,Valence,WS,Residualized
TP7,0.5554054597701149,0.5632547892720308,19,0.1431845261323475,0.4930139720558882,False,0.5891095785440613,Valence,WS,Residualized
TP8,0.5224489463601533,0.5262452107279694,19,0.1229178406835104,1.0,False,0.5891095785440613,Valence,WS,Residualized
TP9,0.5376063218390805,0.5508371647509579,19,0.1185823307266689,0.7684630738522954,False,0.5891095785440613,Valence,WS,Residualized
AF3,0.5363156666666666,0.5597968253968254,19,0.1397722382126658,0.4550898203592814,False,0.5816319841269839,Self/Other,WS,Residualized
AF4,0.5415644603174604,0.547068253968254,19,0.1169099066988794,0.7864271457085829,False,0.5816319841269839,Self/Other,WS,Residualized
AF7,0.5189896349206349,0.5096301587301587,19,0.1374196562108462,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
AF8,0.496251746031746,0.4773603174603174,19,0.1250462006226593,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
AFz,0.510433126984127,0.4984746031746032,23,0.111025503392836,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
C1,0.5057408888888889,0.5348904761904761,23,0.1478238240087064,0.9600798403193612,False,0.5816319841269839,Self/Other,WS,Residualized
C2,0.4994167301587301,0.5071301587301587,23,0.1199323387717281,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
C3,0.5298731746031746,0.5408222222222221,19,0.1293947193912742,0.9121756487025948,False,0.5816319841269839,Self/Other,WS,Residualized
C4,0.5337879206349208,0.5034444444444445,19,0.1290537100925777,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
C5,0.5701139206349207,0.5515777777777779,19,0.1253644926478998,0.6666666666666666,False,0.5816319841269839,Self/Other,WS,Residualized
C6,0.5327442222222222,0.5421587301587301,19,0.1170008987356937,0.9021956087824352,False,0.5816319841269839,Self/Other,WS,Residualized
CP1,0.5242593174603175,0.5299031746031746,19,0.1501867739549299,0.9920159680638724,False,0.5816319841269839,Self/Other,WS,Residualized
CP2,0.523733507936508,0.5094523809523809,19,0.1456030359963482,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
CP3,0.4915835396825396,0.4923095238095238,19,0.1448055074661861,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
CP4,0.5290673333333332,0.5180222222222223,19,0.1533255787066997,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
CP5,0.5305135873015873,0.5377428571428572,19,0.1384587382275454,0.940119760479042,False,0.5816319841269839,Self/Other,WS,Residualized
CP6,0.5291652857142858,0.5167460317460317,19,0.1613755752403599,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
CPz,0.5063591746031745,0.4944015873015873,23,0.1428851975580951,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
Cz,0.5105305873015873,0.5144190476190477,23,0.1251753705664922,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
F1,0.5182461111111111,0.5315095238095237,23,0.1127123875798996,0.9820359281437124,False,0.5816319841269839,Self/Other,WS,Residualized
F2,0.5025008412698413,0.5175047619047619,23,0.1181624680478657,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
F3,0.5096865873015874,0.4925285714285713,23,0.1087656333523232,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
F4,0.5161975238095238,0.5316349206349206,23,0.109481718855479,0.9820359281437124,False,0.5816319841269839,Self/Other,WS,Residualized
F5,0.5400584761904762,0.5480650793650793,19,0.1290098026605126,0.7664670658682635,False,0.5816319841269839,Self/Other,WS,Residualized
F6,0.5361860793650794,0.5247761904761905,19,0.1286440931977389,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
F7,0.5682968888888889,0.5628476190476192,19,0.12366165762059,0.3612774451097804,False,0.5816319841269839,Self/Other,WS,Residualized
F8,0.5031853015873016,0.4835968253968253,19,0.1379339458683373,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FC1,0.5128087142857142,0.507877777777778,23,0.1246431967154664,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FC2,0.506953507936508,0.5192904761904764,23,0.1428593621910291,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FC3,0.4997763809523811,0.5309619047619049,19,0.1202132970358507,0.9840319361277444,False,0.5816319841269839,Self/Other,WS,Residualized
FC4,0.5110673174603174,0.5118619047619047,19,0.1240494654411103,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FC5,0.5339393015873016,0.5368253968253968,19,0.1208713680641852,0.9520958083832336,False,0.5816319841269839,Self/Other,WS,Residualized
FC6,0.5038104761904764,0.5174714285714286,19,0.1375238075441239,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FT10,0.5252129206349205,0.5392968253968254,19,0.1277950049523974,0.9241516966067864,False,0.5816319841269839,Self/Other,WS,Residualized
FT7,0.5126450952380953,0.488388888888889,19,0.1092904996908092,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
FT8,0.5579198253968253,0.568420634920635,19,0.1186119942773576,0.2315369261477046,False,0.5816319841269839,Self/Other,WS,Residualized
FT9,0.5304576825396825,0.5254730158730158,19,0.1100309313230239,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
Fp1,0.5340703333333334,0.5354126984126983,19,0.1381660541802692,0.9560878243512974,False,0.5816319841269839,Self/Other,WS,Residualized
Fp2,0.542636873015873,0.515263492063492,19,0.1198901665676408,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
Fz,0.4997932698412698,0.478184126984127,23,0.1140125816164342,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
Iz,0.5221443650793651,0.5189857142857144,19,0.1262197411705079,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
O1,0.5174503650793651,0.5301809523809524,19,0.1159015240523946,0.9900199600798404,False,0.5816319841269839,Self/Other,WS,Residualized
O2,0.5442489682539683,0.5537190476190477,19,0.1268913510231192,0.6147704590818364,False,0.5816319841269839,Self/Other,WS,Residualized
Oz,0.4982296984126984,0.4965126984126983,19,0.1142159884425572,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
P1,0.5231350317460317,0.5475095238095238,31,0.1414485100597061,0.782435129740519,False,0.5816319841269839,Self/Other,WS,Residualized
P2,0.5258686507936509,0.5068380952380953,19,0.1404937034988633,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
P3,0.530581380952381,0.5299079365079363,19,0.1320323083146531,0.9920159680638724,False,0.5816319841269839,Self/Other,WS,Residualized
P4,0.5496278253968253,0.5467238095238096,19,0.1054531849893091,0.7904191616766467,False,0.5816319841269839,Self/Other,WS,Residualized
P5,0.5449504285714286,0.5295507936507937,19,0.1363309745517941,0.994011976047904,False,0.5816319841269839,Self/Other,WS,Residualized
P6,0.5186212380952382,0.5295238095238096,19,0.1484940440155116,0.994011976047904,False,0.5816319841269839,Self/Other,WS,Residualized
P7,0.5280828095238095,0.5240190476190474,19,0.1205742469842527,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
P8,0.5606139365079365,0.5595063492063492,19,0.1279839513672614,0.467065868263473,False,0.5816319841269839,Self/Other,WS,Residualized
PO3,0.5135655555555556,0.5102714285714286,19,0.1266470716283381,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
PO4,0.533025873015873,0.5354523809523809,19,0.1333837056546775,0.9560878243512974,False,0.5816319841269839,Self/Other,WS,Residualized
PO7,0.5221097142857143,0.5062396825396824,19,0.1306004920456112,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
PO8,0.5540291746031747,0.5740460317460319,19,0.1177567817584858,0.1357285429141716,False,0.5816319841269839,Self/Other,WS,Residualized
POz,0.525431380952381,0.5291603174603174,19,0.1267168905030043,0.996007984031936,False,0.5816319841269839,Self/Other,WS,Residualized
Pz,0.5075801746031746,0.4809222222222222,19,0.128918684499939,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
T7,0.532795253968254,0.5418603174603175,19,0.1351298862124558,0.9041916167664672,False,0.5816319841269839,Self/Other,WS,Residualized
T8,0.5168852222222222,0.5403666666666667,19,0.1107333201731631,0.9201596806387226,False,0.5816319841269839,Self/Other,WS,Residualized
TP10,0.5157117301587302,0.5140460317460318,19,0.1461745642355813,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
TP7,0.5199372857142855,0.5257603174603174,19,0.1285585246135503,1.0,False,0.5816319841269839,Self/Other,WS,Residualized
TP8,0.5279428730158731,0.541079365079365,19,0.1412223225882257,0.9101796407185628,False,0.5816319841269839,Self/Other,WS,Residualized
TP9,0.5344835714285715,0.5407809523809524,19,0.1161631159685195,0.9141716566866268,False,0.5816319841269839,Self/Other,WS,Residualized
AF3,0.5266211685823755,0.5341628352490421,19,0.1270856280107121,0.9840319361277444,False,0.5972508620689655,Time,WS,Residualized
AF4,0.5288794061302682,0.5611590038314177,19,0.1401756693848775,0.6467065868263473,False,0.5972508620689655,Time,WS,Residualized
AF7,0.5717043103448276,0.5834061302681993,19,0.1455941000523514,0.1596806387225549,False,0.5972508620689655,Time,WS,Residualized
AF8,0.5573864176245211,0.6044636015325671,19,0.1224432693232676,0.029940119760479,True,0.5972508620689655,Time,WS,Residualized
AFz,0.547558908045977,0.593352490421456,23,0.1305852201718305,0.0778443113772455,False,0.5972508620689655,Time,WS,Residualized
C1,0.5194643103448275,0.5228448275862069,23,0.1474141302793287,0.996007984031936,False,0.5972508620689655,Time,WS,Residualized
C2,0.53608969348659,0.5359444444444443,23,0.1151301033757887,0.9760479041916168,False,0.5972508620689655,Time,WS,Residualized
C3,0.5315753831417624,0.557103448275862,19,0.1571315727095481,0.7145708582834331,False,0.5972508620689655,Time,WS,Residualized
C4,0.5617648850574712,0.5878793103448277,19,0.1176485767574751,0.1137724550898203,False,0.5972508620689655,Time,WS,Residualized
C5,0.5361763409961686,0.5582394636015325,19,0.1241903339201925,0.7005988023952096,False,0.5972508620689655,Time,WS,Residualized
C6,0.5504844636015325,0.585712643678161,19,0.1226519733804016,0.1397205588822355,False,0.5972508620689655,Time,WS,Residualized
CP1,0.4938884291187739,0.5212892720306513,19,0.1208848403835128,1.0,False,0.5972508620689655,Time,WS,Residualized
CP2,0.5233736398467433,0.5345651340996169,19,0.152814132023333,0.9820359281437124,False,0.5972508620689655,Time,WS,Residualized
CP3,0.51766030651341,0.5089961685823754,19,0.1461754962482769,1.0,False,0.5972508620689655,Time,WS,Residualized
CP4,0.5171847892720306,0.5243333333333333,19,0.1271654524104702,0.994011976047904,False,0.5972508620689655,Time,WS,Residualized
CP5,0.517563122605364,0.4967394636015326,19,0.1299239154802596,1.0,False,0.5972508620689655,Time,WS,Residualized
CP6,0.5525976628352491,0.5632758620689655,19,0.1169044835586328,0.6047904191616766,False,0.5972508620689655,Time,WS,Residualized
CPz,0.5127986781609196,0.5294444444444445,23,0.1252258545976401,0.9900199600798404,False,0.5972508620689655,Time,WS,Residualized
Cz,0.526170785440613,0.5113850574712643,23,0.1326813452048,1.0,False,0.5972508620689655,Time,WS,Residualized
F1,0.5353340804597702,0.5461685823754789,23,0.1190741798575925,0.8882235528942116,False,0.5972508620689655,Time,WS,Residualized
F2,0.5445699999999999,0.5582892720306514,23,0.1415664648823191,0.6986027944111777,False,0.5972508620689655,Time,WS,Residualized
F3,0.5129672413793104,0.541,19,0.1103506997486625,0.93812375249501,False,0.5972508620689655,Time,WS,Residualized
F4,0.5352850957854407,0.5386628352490421,23,0.1234356596329727,0.9620758483033932,False,0.5972508620689655,Time,WS,Residualized
F5,0.5216345402298851,0.5397988505747126,19,0.1502612056933568,0.9540918163672656,False,0.5972508620689655,Time,WS,Residualized
F6,0.5678910727969348,0.5955459770114943,19,0.1365630998237228,0.0658682634730539,False,0.5972508620689655,Time,WS,Residualized
F7,0.5225168582375479,0.5245536398467433,19,0.1359231715374038,0.9920159680638724,False,0.5972508620689655,Time,WS,Residualized
F8,0.558833295019157,0.568293103448276,19,0.1115207863421619,0.4730538922155688,False,0.5972508620689655,Time,WS,Residualized
FC1,0.538890785440613,0.5535574712643678,23,0.1464321199232101,0.782435129740519,False,0.5972508620689655,Time,WS,Residualized
FC2,0.5247078544061302,0.5204904214559387,23,0.1372690668971042,1.0,False,0.5972508620689655,Time,WS,Residualized
FC3,0.5372339846743296,0.5363371647509577,19,0.1405247196349623,0.9740518962075848,False,0.5972508620689655,Time,WS,Residualized
FC4,0.547972662835249,0.5597394636015325,19,0.1323837751620445,0.6746506986027944,False,0.5972508620689655,Time,WS,Residualized
FC5,0.5218179310344828,0.5176934865900382,19,0.1509731250984156,1.0,False,0.5972508620689655,Time,WS,Residualized
FC6,0.5663257662835249,0.6023467432950191,19,0.1094664712375781,0.029940119760479,True,0.5972508620689655,Time,WS,Residualized
FT10,0.5080609770114942,0.5318659003831417,19,0.1307255745626059,0.9900199600798404,False,0.5972508620689655,Time,WS,Residualized
FT7,0.5483344827586207,0.5690536398467432,19,0.1075016883029447,0.4510978043912175,False,0.5972508620689655,Time,WS,Residualized
FT8,0.5597244636015325,0.5692145593869733,19,0.1004104263132091,0.4471057884231537,False,0.5972508620689655,Time,WS,Residualized
FT9,0.5094742528735632,0.4967279693486589,19,0.109140719965013,1.0,False,0.5972508620689655,Time,WS,Residualized
Fp1,0.551455153256705,0.5921455938697319,19,0.1085396012356569,0.0838323353293413,False,0.5972508620689655,Time,WS,Residualized
Fp2,0.542968141762452,0.5442777777777777,19,0.1123403999404503,0.906187624750499,False,0.5972508620689655,Time,WS,Residualized
Fz,0.5478024137931035,0.567969348659004,23,0.1351142718362574,0.4810379241516966,False,0.5972508620689655,Time,WS,Residualized
Iz,0.4847616091954023,0.4945766283524905,19,0.1375861503093681,1.0,False,0.5972508620689655,Time,WS,Residualized
O1,0.4758430268199233,0.5166954022988506,19,0.1367160299653402,1.0,False,0.5972508620689655,Time,WS,Residualized
O2,0.5169426628352491,0.5342241379310345,19,0.1381720271294046,0.9840319361277444,False,0.5972508620689655,Time,WS,Residualized
Oz,0.4870204597701149,0.4930363984674331,19,0.1342129749416288,1.0,False,0.5972508620689655,Time,WS,Residualized
P1,0.5131787739463602,0.535191570881226,31,0.1393244991788484,0.9780439121756488,False,0.5972508620689655,Time,WS,Residualized
P2,0.5510594061302682,0.5570019157088123,19,0.1134833130776874,0.7145708582834331,False,0.5972508620689655,Time,WS,Residualized
P3,0.5155892337164751,0.5319291187739464,19,0.1267510753222924,0.9900199600798404,False,0.5972508620689655,Time,WS,Residualized
P4,0.5510723180076628,0.5897624521072796,19,0.1183780938427941,0.0978043912175648,False,0.5972508620689655,Time,WS,Residualized
P5,0.5031594252873564,0.4999636015325671,19,0.1224386579383682,1.0,False,0.5972508620689655,Time,WS,Residualized
P6,0.508445459770115,0.521691570881226,19,0.1272984663330846,1.0,False,0.5972508620689655,Time,WS,Residualized
P7,0.5024575670498085,0.4901264367816092,19,0.1396644171158867,1.0,False,0.5972508620689655,Time,WS,Residualized
P8,0.5001433524904215,0.519448275862069,19,0.1457915000913506,1.0,False,0.5972508620689655,Time,WS,Residualized
PO3,0.5200145593869732,0.5211858237547893,19,0.1071184287725616,1.0,False,0.5972508620689655,Time,WS,Residualized
PO4,0.519051858237548,0.5455900383141763,19,0.1476137790456483,0.8902195608782435,False,0.5972508620689655,Time,WS,Residualized
PO7,0.4661146168582376,0.4565823754789271,19,0.1447372079363963,1.0,False,0.5972508620689655,Time,WS,Residualized
PO8,0.4938070881226054,0.5050747126436782,19,0.1496092562536908,1.0,False,0.5972508620689655,Time,WS,Residualized
POz,0.5090237164750958,0.5087739463601533,19,0.1332387377443833,1.0,False,0.5972508620689655,Time,WS,Residualized
Pz,0.5202743678160919,0.562647509578544,19,0.1519511036410898,0.6167664670658682,False,0.5972508620689655,Time,WS,Residualized
T7,0.5556309578544062,0.5605785440613027,19,0.1189497209305486,0.6586826347305389,False,0.5972508620689655,Time,WS,Residualized
T8,0.5557776245210728,0.5638352490421457,19,0.152201357792737,0.5948103792415169,False,0.5972508620689655,Time,WS,Residualized
TP10,0.5378347701149425,0.518603448275862,19,0.1450220104997808,1.0,False,0.5972508620689655,Time,WS,Residualized
TP7,0.5313251915708812,0.5201494252873563,19,0.1462677659415546,1.0,False,0.5972508620689655,Time,WS,Residualized
TP8,0.567301398467433,0.5522413793103449,19,0.1151132878154975,0.8043912175648703,False,0.5972508620689655,Time,WS,Residualized
TP9,0.5111257854406129,0.5453850574712643,19,0.1633580457325102,0.8902195608782435,False,0.5972508620689655,Time,WS,Residualized
AF3,0.569650720164609,0.5759732510288066,19,0.1240247034640481,0.3233532934131736,False,0.5987097736625514,Confidence,WS,Residualized
AF4,0.5466799794238683,0.5611419753086421,19,0.1472573822494419,0.6187624750499002,False,0.5987097736625514,Confidence,WS,Residualized
AF7,0.5660748353909466,0.5514835390946501,19,0.1348424844962236,0.8303393213572854,False,0.5987097736625514,Confidence,WS,Residualized
AF8,0.5637325720164609,0.5587983539094651,19,0.1356759494905424,0.7005988023952096,False,0.5987097736625514,Confidence,WS,Residualized
AFz,0.5533542592592593,0.5255740740740741,23,0.1592868296897356,1.0,False,0.5987097736625514,Confidence,WS,Residualized
C1,0.5214928600823046,0.5436028806584362,23,0.130281053818513,0.9321357285429142,False,0.5987097736625514,Confidence,WS,Residualized
C2,0.5714884567901234,0.5945020576131688,23,0.1029243042302932,0.0698602794411177,False,0.5987097736625514,Confidence,WS,Residualized
C3,0.5659754732510288,0.5595761316872429,19,0.1060325386484011,0.6826347305389222,False,0.5987097736625514,Confidence,WS,Residualized
C4,0.5325773251028806,0.5490493827160494,19,0.1177973246114418,0.8782435129740519,False,0.5987097736625514,Confidence,WS,Residualized
C5,0.5516888683127571,0.543985596707819,19,0.1195400519544976,0.9301397205588824,False,0.5987097736625514,Confidence,WS,Residualized
C6,0.5506725308641974,0.5948909465020576,19,0.088845097406793,0.0678642714570858,False,0.5987097736625514,Confidence,WS,Residualized
CP1,0.5757746090534981,0.5939279835390946,19,0.1352624751853843,0.0778443113772455,False,0.5987097736625514,Confidence,WS,Residualized
CP2,0.5494628189300411,0.569866255144033,19,0.1228201449134289,0.4530938123752495,False,0.5987097736625514,Confidence,WS,Residualized
CP3,0.5256999588477366,0.5635576131687242,19,0.1236829171181102,0.5768463073852296,False,0.5987097736625514,Confidence,WS,Residualized
CP4,0.5434129423868314,0.5737777777777777,19,0.1120717972938154,0.3632734530938123,False,0.5987097736625514,Confidence,WS,Residualized
CP5,0.5707057613168725,0.5865905349794239,19,0.1037408632828736,0.1516966067864271,False,0.5987097736625514,Confidence,WS,Residualized
CP6,0.5445763580246914,0.5529012345679012,19,0.138130573550416,0.8023952095808383,False,0.5987097736625514,Confidence,WS,Residualized
CPz,0.5886715432098766,0.613462962962963,23,0.135801462299163,0.0079840319361277,True,0.5987097736625514,Confidence,WS,Residualized
Cz,0.544418497942387,0.5649732510288066,23,0.1528972989053598,0.5608782435129741,False,0.5987097736625514,Confidence,WS,Residualized
F1,0.5476574691358025,0.5456728395061728,23,0.1479467049763216,0.9161676646706588,False,0.5987097736625514,Confidence,WS,Residualized
F2,0.5227739711934156,0.5177057613168723,23,0.125296347892116,1.0,False,0.5987097736625514,Confidence,WS,Residualized
F3,0.5600419135802469,0.5604567901234568,19,0.1364647974810761,0.6467065868263473,False,0.5987097736625514,Confidence,WS,Residualized
F4,0.5739348559670783,0.564812757201646,23,0.1380216012254373,0.562874251497006,False,0.5987097736625514,Confidence,WS,Residualized
F5,0.5929025102880658,0.5839588477366255,19,0.1050880987007641,0.1776447105788423,False,0.5987097736625514,Confidence,WS,Residualized
F6,0.5628863991769548,0.5747921810699588,19,0.1358512276238188,0.343313373253493,False,0.5987097736625514,Confidence,WS,Residualized
F7,0.5733588477366256,0.577366255144033,19,0.1281315838638166,0.2934131736526946,False,0.5987097736625514,Confidence,WS,Residualized
F8,0.542794341563786,0.5627633744855967,19,0.1501155248619643,0.592814371257485,False,0.5987097736625514,Confidence,WS,Residualized
FC1,0.544710925925926,0.5772921810699588,23,0.1513830929364902,0.2954091816367265,False,0.5987097736625514,Confidence,WS,Residualized
FC2,0.5357860082304527,0.5429012345679012,23,0.1581096188645515,0.93812375249501,False,0.5987097736625514,Confidence,WS,Residualized
FC3,0.5721124074074075,0.5834238683127573,19,0.1394969865342501,0.1816367265469061,False,0.5987097736625514,Confidence,WS,Residualized
FC4,0.5203339300411522,0.5252962962962963,19,0.1301635236702385,1.0,False,0.5987097736625514,Confidence,WS,Residualized
FC5,0.5595021399176955,0.5809691358024692,19,0.1438881814292003,0.2115768463073852,False,0.5987097736625514,Confidence,WS,Residualized
FC6,0.5377670370370371,0.5614814814814815,19,0.1014018113769291,0.6187624750499002,False,0.5987097736625514,Confidence,WS,Residualized
FT10,0.5702445061728395,0.5695987654320988,19,0.121898321355431,0.4650698602794411,False,0.5987097736625514,Confidence,WS,Residualized
FT7,0.6065031069958848,0.6174218106995886,19,0.1304370913848244,0.0059880239520958,True,0.5987097736625514,Confidence,WS,Residualized
FT8,0.5434364197530864,0.5479938271604938,19,0.118408433672201,0.8922155688622755,False,0.5987097736625514,Confidence,WS,Residualized
FT9,0.6170985802469138,0.6314526748971194,19,0.1278849033684276,0.0019960079840319,True,0.5987097736625514,Confidence,WS,Residualized
Fp1,0.5699001028806584,0.5576296296296296,19,0.1291171045927308,0.7145708582834331,False,0.5987097736625514,Confidence,WS,Residualized
Fp2,0.5899422222222223,0.5898600823045267,19,0.1102855745281442,0.1117764471057884,False,0.5987097736625514,Confidence,WS,Residualized
Fz,0.5017524691358025,0.4877510288065843,23,0.1813408566105346,1.0,False,0.5987097736625514,Confidence,WS,Residualized
Iz,0.5925120576131687,0.5767942386831275,19,0.1103502038733555,0.3033932135728543,False,0.5987097736625514,Confidence,WS,Residualized
O1,0.556785329218107,0.5323312757201647,19,0.1082216914015899,0.9920159680638724,False,0.5987097736625514,Confidence,WS,Residualized
O2,0.5772923251028805,0.5842098765432099,19,0.1319461961869354,0.1756487025948103,False,0.5987097736625514,Confidence,WS,Residualized
Oz,0.5604506790123457,0.5475329218106996,19,0.1313192686883015,0.8982035928143712,False,0.5987097736625514,Confidence,WS,Residualized
P1,0.5922640534979424,0.601172839506173,31,0.1057924303166053,0.0479041916167664,True,0.5987097736625514,Confidence,WS,Residualized
P2,0.5582501851851851,0.5460740740740742,19,0.1167754980942147,0.9121756487025948,False,0.5987097736625514,Confidence,WS,Residualized
P3,0.5568347119341563,0.5558045267489712,19,0.1372888997660195,0.7485029940119761,False,0.5987097736625514,Confidence,WS,Residualized
P4,0.5649712551440329,0.565604938271605,19,0.113119323412857,0.5469061876247505,False,0.5987097736625514,Confidence,WS,Residualized
P5,0.5454240740740741,0.5529526748971194,19,0.1058804703565309,0.8023952095808383,False,0.5987097736625514,Confidence,WS,Residualized
P6,0.5769539711934156,0.5872139917695474,19,0.1429765995138364,0.1497005988023952,False,0.5987097736625514,Confidence,WS,Residualized
P7,0.5702203292181071,0.5847448559670781,19,0.1337795583280734,0.1736526946107784,False,0.5987097736625514,Confidence,WS,Residualized
P8,0.5919833539094651,0.5944053497942386,19,0.1688164998588232,0.0718562874251497,False,0.5987097736625514,Confidence,WS,Residualized
PO3,0.5620811728395062,0.575380658436214,19,0.0996127585378345,0.3393213572854291,False,0.5987097736625514,Confidence,WS,Residualized
PO4,0.5546456584362139,0.5750246913580248,19,0.1072067586962796,0.3413173652694611,False,0.5987097736625514,Confidence,WS,Residualized
PO7,0.570127633744856,0.5743045267489711,19,0.0918983390573534,0.3493013972055888,False,0.5987097736625514,Confidence,WS,Residualized
PO8,0.5889158847736625,0.6196790123456791,19,0.1236504030336194,0.0059880239520958,True,0.5987097736625514,Confidence,WS,Residualized
POz,0.5699336625514404,0.568843621399177,19,0.1256884786970017,0.4750499001996008,False,0.5987097736625514,Confidence,WS,Residualized
Pz,0.5792406995884773,0.5740267489711934,19,0.1043273741004487,0.3532934131736527,False,0.5987097736625514,Confidence,WS,Residualized
T7,0.5871618106995885,0.5927139917695473,19,0.1413958158230125,0.0838323353293413,False,0.5987097736625514,Confidence,WS,Residualized
T8,0.5585150617283949,0.5683847736625515,19,0.1488503023005023,0.4870259481037924,False,0.5987097736625514,Confidence,WS,Residualized
TP10,0.584099938271605,0.5907921810699589,19,0.1266129464601032,0.0978043912175648,False,0.5987097736625514,Confidence,WS,Residualized
TP7,0.5429467695473251,0.5548744855967078,19,0.1197656705352052,0.7624750499001997,False,0.5987097736625514,Confidence,WS,Residualized
TP8,0.5406839917695473,0.5531008230452675,19,0.1420986596391735,0.8023952095808383,False,0.5987097736625514,Confidence,WS,Residualized
TP9,0.6056212757201647,0.614469135802469,19,0.1391565800329698,0.0059880239520958,True,0.5987097736625514,Confidence,WS,Residualized
AF3,0.5555137652629277,0.5580779659630023,19,0.0054024679013651,0.3233532934131736,False,0.5739621521355509,On/Off-Task,LOSO,Full
AF4,0.5859405530158321,0.5785676603578047,19,0.005161979903958,0.0199600798403193,True,0.5739621521355509,On/Off-Task,LOSO,Full
AF7,0.5733741471978753,0.5758460418362075,19,0.0048963360000212,0.0399201596806387,True,0.5739621521355509,On/Off-Task,LOSO,Full
AF8,0.5654765512148208,0.5630817594802219,19,0.0051710117708543,0.1836327345309381,False,0.5739621521355509,On/Off-Task,LOSO,Full
AFz,0.5986450662963115,0.6024588112953869,19,0.0046812906038955,0.0019960079840319,True,0.5739621521355509,On/Off-Task,LOSO,Full
C1,0.5581468343965792,0.5585400504157516,23,0.0056858020675551,0.311377245508982,False,0.5739621521355509,On/Off-Task,LOSO,Full
C2,0.6020532172631142,0.593848497540553,23,0.005087860339003,0.0059880239520958,True,0.5739621521355509,On/Off-Task,LOSO,Full
C3,0.5779731291762618,0.5734309110851273,19,0.0056965695424504,0.0538922155688622,False,0.5739621521355509,On/Off-Task,LOSO,Full
C4,0.5582985832798802,0.5497485691875721,19,0.0057361610650685,0.5668662674650699,False,0.5739621521355509,On/Off-Task,LOSO,Full
C5,0.5414278539376284,0.532813467605077,19,0.0067915766138909,0.9720558882235528,False,0.5739621521355509,On/Off-Task,LOSO,Full
C6,0.5425646142081179,0.5470240907323087,19,0.0054483874100105,0.6786427145708582,False,0.5739621521355509,On/Off-Task,LOSO,Full
CP1,0.602451814817819,0.6074238115932917,19,0.0047092695733689,0.0019960079840319,True,0.5739621521355509,On/Off-Task,LOSO,Full
CP2,0.6106569756449448,0.6163997377028669,19,0.0043391400947676,0.0019960079840319,True,0.5739621521355509,On/Off-Task,LOSO,Full
CP3,0.5669780435738723,0.5689246552851173,19,0.004892203934121,0.0938123752495009,False,0.5739621521355509,On/Off-Task,LOSO,Full
