pipeline,dimension,series,auc
loso,On/Off-Task,Residualized_True,0.6017073760190518
loso,On/Off-Task,Residualized_True,0.5880535003282925
loso,On/Off-Task,Residualized_True,0.5925186622423728
loso,On/Off-Task,Residualized_True,0.5778129831681745
loso,On/Off-Task,Residualized_True,0.5899122773388188
loso,On/Off-Task,Residualized_True,0.5850017392909576
loso,On/Off-Task,Residualized_True,0.5884327453561422
loso,On/Off-Task,Residualized_True,0.5920285315935226
loso,On/Off-Task,Residualized_True,0.5866317276540505
loso,On/Off-Task,Residualized_True,0.5919257694760367
loso,On/Off-Task,Residualized_True,0.5983305905869503
loso,On/Off-Task,Residualized_True,0.5747623440486631
loso,On/Off-Task,Residualized_True,0.5927852225560163
loso,On/Off-Task,Residualized_True,0.5868671482475586
loso,On/Off-Task,Residualized_True,0.5854040474540153
loso,On/Off-Task,Residualized_True,0.5899645087523323
loso,On/Off-Task,Residualized_True,0.5858090686424564
loso,On/Off-Task,Residualized_True,0.5948230247387583
loso,On/Off-Task,Residualized_True,0.5989165618507781
loso,On/Off-Task,Residualized_True,0.587267641485648
loso,On/Off-Task,Residualized_True,0.5904212335396446
loso,On/Off-Task,Residualized_True,0.5868034633881214
loso,On/Off-Task,Residualized_True,0.596172058113819
loso,On/Off-Task,Residualized_True,0.5928620218994697
loso,On/Off-Task,Residualized_True,0.5855262919866293
loso,On/Off-Task,Residualized_True,0.5831283355944223
loso,On/Off-Task,Residualized_True,0.5928935288755253
loso,On/Off-Task,Residualized_True,0.5856371126956563
loso,On/Off-Task,Residualized_True,0.5990090492109803
loso,On/Off-Task,Residualized_True,0.5964206712923956
loso,On/Off-Task,Residualized_True,0.5860596416856021
loso,On/Off-Task,Residualized_True,0.5764098499570313
loso,On/Off-Task,Residualized_True,0.5813678424164405
loso,On/Off-Task,Residualized_True,0.5985484758616979
loso,On/Off-Task,Residualized_True,0.5901800552309507
loso,On/Off-Task,Residualized_True,0.5943791948556058
loso,On/Off-Task,Residualized_True,0.5868217674602271
loso,On/Off-Task,Residualized_Shuffled,0.4992094627012548
loso,On/Off-Task,Residualized_Shuffled,0.5381303770110668
loso,On/Off-Task,Residualized_Shuffled,0.5155550855112874
loso,On/Off-Task,Residualized_Shuffled,0.4788113400873588
loso,On/Off-Task,Residualized_Shuffled,0.5005422088486423
loso,On/Off-Task,Residualized_Shuffled,0.5079906453938241
loso,On/Off-Task,Residualized_Shuffled,0.4935896917638048
loso,On/Off-Task,Residualized_Shuffled,0.5169283975019533
loso,On/Off-Task,Residualized_Shuffled,0.495861115627683
loso,On/Off-Task,Residualized_Shuffled,0.5268464383331198
loso,On/Off-Task,Residualized_Shuffled,0.5337344392926392
loso,On/Off-Task,Residualized_Shuffled,0.5128066546734793
loso,On/Off-Task,Residualized_Shuffled,0.5084167304151714
loso,On/Off-Task,Residualized_Shuffled,0.5653400969932565
loso,On/Off-Task,Residualized_Shuffled,0.4907898505207682
loso,On/Off-Task,Residualized_Shuffled,0.4894557865293181
loso,On/Off-Task,Residualized_Shuffled,0.4445499084553816
loso,On/Off-Task,Residualized_Shuffled,0.5435267334869716
loso,On/Off-Task,Residualized_Shuffled,0.5153487919378679
loso,On/Off-Task,Residualized_Shuffled,0.483959818291605
loso,On/Off-Task,Residualized_Shuffled,0.5117291400879004
loso,On/Off-Task,Residualized_Shuffled,0.4763004373919466
loso,On/Off-Task,Residualized_Shuffled,0.4969549989324965
loso,On/Off-Task,Residualized_Shuffled,0.5141148154430246
loso,On/Off-Task,Residualized_Shuffled,0.4760335797673184
loso,On/Off-Task,Residualized_Shuffled,0.4952608457970799
loso,On/Off-Task,Residualized_Shuffled,0.4718281935781187
loso,On/Off-Task,Residualized_Shuffled,0.4786745349694641
loso,On/Off-Task,Residualized_Shuffled,0.4684726324991483
loso,On/Off-Task,Residualized_Shuffled,0.4790949494227169
loso,On/Off-Task,Residualized_Shuffled,0.486869174536452
loso,On/Off-Task,Residualized_Shuffled,0.5100546166281283
loso,On/Off-Task,Residualized_Shuffled,0.463483997732403
loso,On/Off-Task,Residualized_Shuffled,0.4879699393993079
loso,On/Off-Task,Residualized_Shuffled,0.4889852758887149
loso,On/Off-Task,Residualized_Shuffled,0.482090030322943
loso,On/Off-Task,Residualized_Shuffled,0.5183316374871619
loso,On/Off-Task,Residualized_Shuffled,0.5002390128144223
loso,On/Off-Task,Residualized_Shuffled,0.5349348626081082
loso,On/Off-Task,Residualized_Shuffled,0.4954793035161804
loso,On/Off-Task,Residualized_Shuffled,0.4757812449162529
loso,On/Off-Task,Residualized_Shuffled,0.5439856096131916
loso,On/Off-Task,Residualized_Shuffled,0.5020451846530877
loso,On/Off-Task,Residualized_Shuffled,0.4366385866016924
loso,On/Off-Task,Residualized_Shuffled,0.5022392181971265
loso,On/Off-Task,Residualized_Shuffled,0.5042804109517631
loso,On/Off-Task,Residualized_Shuffled,0.5105571015409944
loso,On/Off-Task,Residualized_Shuffled,0.4800273152941456
loso,On/Off-Task,Residualized_Shuffled,0.5069477315912586
loso,On/Off-Task,Residualized_Shuffled,0.499007249703783
loso,On/Off-Task,Residualized_Shuffled,0.4881339432904288
loso,On/Off-Task,Residualized_Shuffled,0.5145968133150749
loso,On/Off-Task,Residualized_Shuffled,0.4980868034990216
loso,On/Off-Task,Residualized_Shuffled,0.4922896757586201
loso,On/Off-Task,Residualized_Shuffled,0.5022169502453643
loso,On/Off-Task,Residualized_Shuffled,0.4643594255525343
loso,On/Off-Task,Residualized_Shuffled,0.5227288143683545
loso,On/Off-Task,Residualized_Shuffled,0.4672120203285914
loso,On/Off-Task,Residualized_Shuffled,0.5501833719708901
loso,On/Off-Task,Residualized_Shuffled,0.5131104672177423
loso,On/Off-Task,Residualized_Shuffled,0.4827039126814376
loso,On/Off-Task,Residualized_Shuffled,0.5426354679539913
loso,On/Off-Task,Residualized_Shuffled,0.4868019128201848
loso,On/Off-Task,Residualized_Shuffled,0.5137205709723252
loso,On/Off-Task,Residualized_Shuffled,0.4852579433521248
loso,On/Off-Task,Residualized_Shuffled,0.4787117924108882
loso,On/Off-Task,Residualized_Shuffled,0.5246371307653827
loso,On/Off-Task,Residualized_Shuffled,0.4672252589968046
loso,On/Off-Task,Residualized_Shuffled,0.4973729954088328
loso,On/Off-Task,Residualized_Shuffled,0.481424980940019
loso,On/Off-Task,Residualized_Shuffled,0.4935425259696179
loso,On/Off-Task,Residualized_Shuffled,0.5010107721456797
loso,On/Off-Task,Residualized_Shuffled,0.5035892739749261
loso,On/Off-Task,Residualized_Shuffled,0.5146088466683156
loso,On/Off-Task,Residualized_Shuffled,0.5231877816977488
loso,On/Off-Task,Residualized_Shuffled,0.4966292029908383
loso,On/Off-Task,Residualized_Shuffled,0.5100912993733423
loso,On/Off-Task,Residualized_Shuffled,0.5052908304696713
loso,On/Off-Task,Residualized_Shuffled,0.462452485058478
loso,On/Off-Task,Residualized_Shuffled,0.4796110266215695
loso,On/Off-Task,Residualized_Shuffled,0.4677301592425592
loso,On/Off-Task,Residualized_Shuffled,0.5033842990048585
loso,On/Off-Task,Residualized_Shuffled,0.4862199741741981
loso,On/Off-Task,Residualized_Shuffled,0.4875863902816869
loso,On/Off-Task,Residualized_Shuffled,0.5189534237571813
loso,On/Off-Task,Residualized_Shuffled,0.4694192624902427
loso,On/Off-Task,Residualized_Shuffled,0.4758409880831
loso,On/Off-Task,Residualized_Shuffled,0.5217359440614002
loso,On/Off-Task,Residualized_Shuffled,0.47423090807046
loso,On/Off-Task,Residualized_Shuffled,0.550832136685697
loso,On/Off-Task,Residualized_Shuffled,0.5205823453228345
loso,On/Off-Task,Residualized_Shuffled,0.4780608940639771
loso,On/Off-Task,Residualized_Shuffled,0.5318642525268183
loso,On/Off-Task,Residualized_Shuffled,0.4728712334896125
loso,On/Off-Task,Residualized_Shuffled,0.556959538689868
loso,On/Off-Task,Residualized_Shuffled,0.5023159061383908
loso,On/Off-Task,Residualized_Shuffled,0.4901003321808384
loso,On/Off-Task,Residualized_Shuffled,0.4914243788727868
loso,On/Off-Task,Residualized_Shuffled,0.5053242972573989
loso,On/Off-Task,Residualized_Shuffled,0.5033781006265713
loso,On/Off-Task,Residualized_Shuffled,0.4828085450738522
loso,On/Off-Task,Residualized_Shuffled,0.4469374834365068
loso,On/Off-Task,Residualized_Shuffled,0.5104449779267773
loso,On/Off-Task,Residualized_Shuffled,0.5092094781701634
loso,On/Off-Task,Residualized_Shuffled,0.4667192176503277
loso,On/Off-Task,Residualized_Shuffled,0.468690633801521
loso,On/Off-Task,Residualized_Shuffled,0.4957161995782848
loso,On/Off-Task,Residualized_Shuffled,0.5072357928214065
loso,On/Off-Task,Residualized_Shuffled,0.5002791235595452
loso,On/Off-Task,Residualized_Shuffled,0.5012637543512157
loso,On/Off-Task,Residualized_Shuffled,0.4709143835802391
loso,On/Off-Task,Residualized_Shuffled,0.5219929905334925
loso,On/Off-Task,Residualized_Shuffled,0.5251271331893053
loso,On/Off-Task,Residualized_Shuffled,0.4941649119643412
loso,On/Off-Task,Residualized_Shuffled,0.4825097828183464
loso,On/Off-Task,Residualized_Shuffled,0.5324112252660235
loso,On/Off-Task,Residualized_Shuffled,0.4949591193517667
loso,On/Off-Task,Residualized_Shuffled,0.4618622473543717
loso,On/Off-Task,Residualized_Shuffled,0.4923993463987828
loso,On/Off-Task,Residualized_Shuffled,0.4860825666021731
loso,On/Off-Task,Residualized_Shuffled,0.4961232203157975
loso,On/Off-Task,Residualized_Shuffled,0.484512667705507
loso,On/Off-Task,Residualized_Shuffled,0.5051917811564102
loso,On/Off-Task,Residualized_Shuffled,0.5217971343039591
loso,On/Off-Task,Residualized_Shuffled,0.4860188687047423
loso,On/Off-Task,Residualized_Shuffled,0.4710885784755408
loso,On/Off-Task,Residualized_Shuffled,0.5015907929980409
loso,On/Off-Task,Residualized_Shuffled,0.5317656655453401
loso,On/Off-Task,Residualized_Shuffled,0.4772868999900643
loso,On/Off-Task,Residualized_Shuffled,0.504690992276319
loso,On/Off-Task,Residualized_Shuffled,0.4905819242114346
loso,On/Off-Task,Residualized_Shuffled,0.4604576399154357
loso,On/Off-Task,Residualized_Shuffled,0.4722122983070372
loso,On/Off-Task,Residualized_Shuffled,0.4872421555227917
loso,On/Off-Task,Residualized_Shuffled,0.4642337198005393
loso,On/Off-Task,Residualized_Shuffled,0.5217190322603664
loso,On/Off-Task,Residualized_Shuffled,0.5153738585444726
loso,On/Off-Task,Residualized_Shuffled,0.4716223152753137
loso,On/Off-Task,Residualized_Shuffled,0.4950627010533839
loso,On/Off-Task,Residualized_Shuffled,0.527780484126586
loso,On/Off-Task,Residualized_Shuffled,0.4960960115974009
loso,On/Off-Task,Residualized_Shuffled,0.5166282474188261
loso,On/Off-Task,Residualized_Shuffled,0.5038520475486423
loso,On/Off-Task,Residualized_Shuffled,0.4952668727751365
loso,On/Off-Task,Residualized_Shuffled,0.5078346871021884
loso,On/Off-Task,Residualized_Shuffled,0.4777625484688979
loso,On/Off-Task,Residualized_Shuffled,0.5222604088917964
loso,On/Off-Task,Residualized_Shuffled,0.5440567948368831
loso,On/Off-Task,Residualized_Shuffled,0.5412925775679892
loso,On/Off-Task,Residualized_Shuffled,0.489462431405777
loso,On/Off-Task,Residualized_Shuffled,0.5219662437034225
loso,On/Off-Task,Residualized_Shuffled,0.4922902046231369
loso,On/Off-Task,Residualized_Shuffled,0.4936165449057658
loso,On/Off-Task,Residualized_Shuffled,0.497006171871466
loso,On/Off-Task,Residualized_Shuffled,0.4730734005976055
loso,On/Off-Task,Residualized_Shuffled,0.5186061025800457
loso,On/Off-Task,Residualized_Shuffled,0.4860281838945166
loso,On/Off-Task,Residualized_Shuffled,0.4937601301874835
loso,On/Off-Task,Residualized_Shuffled,0.5508686898002415
loso,On/Off-Task,Residualized_Shuffled,0.4892688568328801
loso,On/Off-Task,Residualized_Shuffled,0.4948732611037
loso,On/Off-Task,Residualized_Shuffled,0.4844078873357631
loso,On/Off-Task,Residualized_Shuffled,0.4929831142272364
loso,On/Off-Task,Residualized_Shuffled,0.4912851009651751
loso,On/Off-Task,Residualized_Shuffled,0.530870225995018
loso,On/Off-Task,Residualized_Shuffled,0.4988576518471183
loso,On/Off-Task,Residualized_Shuffled,0.5118460906806176
loso,On/Off-Task,Residualized_Shuffled,0.4790290363216413
loso,On/Off-Task,Residualized_Shuffled,0.5129629497769643
loso,On/Off-Task,Residualized_Shuffled,0.4543138301559262
loso,On/Off-Task,Residualized_Shuffled,0.5101151021523277
loso,On/Off-Task,Residualized_Shuffled,0.5146616847818919
loso,On/Off-Task,Residualized_Shuffled,0.4884604557090323
loso,On/Off-Task,Residualized_Shuffled,0.5163521407633165
loso,On/Off-Task,Residualized_Shuffled,0.5168294284593244
loso,On/Off-Task,Residualized_Shuffled,0.5121942475855287
loso,On/Off-Task,Residualized_Shuffled,0.5272274832143837
loso,On/Off-Task,Residualized_Shuffled,0.4939831999712019
loso,On/Off-Task,Residualized_Shuffled,0.4910376343609272
loso,On/Off-Task,Residualized_Shuffled,0.5051365653537974
loso,On/Off-Task,Residualized_Shuffled,0.53055509312552
loso,On/Off-Task,Residualized_Shuffled,0.4842791647025699
loso,On/Off-Task,Residualized_Shuffled,0.4991451091012622
loso,On/Off-Task,Residualized_Shuffled,0.4907974796734493
loso,On/Off-Task,Residualized_Shuffled,0.5014128452546442
loso,On/Off-Task,Residualized_Shuffled,0.4797870234848591
loso,On/Off-Task,Residualized_Shuffled,0.4711436373877121
loso,On/Off-Task,Residualized_Shuffled,0.529830143124979
loso,On/Off-Task,Residualized_Shuffled,0.5435160569391344
loso,On/Off-Task,Residualized_Shuffled,0.486914153832648
loso,On/Off-Task,Residualized_Shuffled,0.4803906298957244
loso,On/Off-Task,Residualized_Shuffled,0.496681432187707
loso,On/Off-Task,Residualized_Shuffled,0.5228677504725764
loso,On/Off-Task,Residualized_Shuffled,0.4784798032649549
loso,On/Off-Task,Residualized_Shuffled,0.4716405413876662
loso,On/Off-Task,Residualized_Shuffled,0.5315503182809126
loso,On/Off-Task,Residualized_Shuffled,0.516857357193203
loso,On/Off-Task,Residualized_Shuffled,0.50277797244848
loso,On/Off-Task,Residualized_Shuffled,0.5223929593699537
loso,On/Off-Task,Residualized_Shuffled,0.5032745366674912
loso,On/Off-Task,Residualized_Shuffled,0.517007582628041
loso,On/Off-Task,Residualized_Shuffled,0.4727134992290787
loso,On/Off-Task,Residualized_Shuffled,0.4933961843326398
loso,On/Off-Task,Residualized_Shuffled,0.530081530916128
loso,On/Off-Task,Residualized_Shuffled,0.5205118548989045
loso,On/Off-Task,Residualized_Shuffled,0.494211583946654
loso,On/Off-Task,Residualized_Shuffled,0.4798604876114858
loso,On/Off-Task,Residualized_Shuffled,0.4939530141270031
loso,On/Off-Task,Residualized_Shuffled,0.533038768897239
loso,On/Off-Task,Residualized_Shuffled,0.5035796709446334
loso,On/Off-Task,Residualized_Shuffled,0.4901213689333131
loso,On/Off-Task,Residualized_Shuffled,0.5214430743745754
loso,On/Off-Task,Residualized_Shuffled,0.5200343421235211
loso,On/Off-Task,Residualized_Shuffled,0.4919793054753548
loso,On/Off-Task,Residualized_Shuffled,0.495654052767239
loso,On/Off-Task,Residualized_Shuffled,0.4956677817293075
loso,On/Off-Task,Residualized_Shuffled,0.461464762261516
loso,On/Off-Task,Residualized_Shuffled,0.523651427270439
loso,On/Off-Task,Residualized_Shuffled,0.5021773291302133
loso,On/Off-Task,Residualized_Shuffled,0.487580243328805
loso,On/Off-Task,Residualized_Shuffled,0.5045181103223408
loso,On/Off-Task,Residualized_Shuffled,0.4488807960586293
loso,On/Off-Task,Residualized_Shuffled,0.5262550539678489
loso,On/Off-Task,Residualized_Shuffled,0.4778830103415254
loso,On/Off-Task,Residualized_Shuffled,0.5125126495069261
loso,On/Off-Task,Residualized_Shuffled,0.5068629313671353
loso,On/Off-Task,Residualized_Shuffled,0.519178613617283
loso,On/Off-Task,Residualized_Shuffled,0.4668658915543977
loso,On/Off-Task,Residualized_Shuffled,0.4731956682721466
loso,On/Off-Task,Residualized_Shuffled,0.4865958963364183
loso,On/Off-Task,Residualized_Shuffled,0.4986948997194717
loso,On/Off-Task,Residualized_Shuffled,0.4998598109450766
loso,On/Off-Task,Residualized_Shuffled,0.4741032394527894
loso,On/Off-Task,Residualized_Shuffled,0.5140171718485393
loso,On/Off-Task,Residualized_Shuffled,0.5107777584724739
loso,On/Off-Task,Residualized_Shuffled,0.5249810282411149
loso,On/Off-Task,Residualized_Shuffled,0.5070471742608944
loso,On/Off-Task,Residualized_Shuffled,0.4939776824590591
loso,On/Off-Task,Residualized_Shuffled,0.4880735258702367
loso,On/Off-Task,Residualized_Shuffled,0.5242835597539671
loso,On/Off-Task,Residualized_Shuffled,0.5329086298698587
loso,On/Off-Task,Residualized_Shuffled,0.5258957879266161
loso,On/Off-Task,Residualized_Shuffled,0.4671676433961946
loso,On/Off-Task,Residualized_Shuffled,0.525397389384246
loso,On/Off-Task,Residualized_Shuffled,0.5218338086397747
loso,On/Off-Task,Residualized_Shuffled,0.4713758542533565
loso,On/Off-Task,Residualized_Shuffled,0.4963787926743799
loso,On/Off-Task,Residualized_Shuffled,0.5198447111940332
loso,On/Off-Task,Residualized_Shuffled,0.4737095606952229
loso,On/Off-Task,Residualized_Shuffled,0.5176679744453017
loso,On/Off-Task,Residualized_Shuffled,0.504342282582122
loso,On/Off-Task,Residualized_Shuffled,0.508678750426514
loso,On/Off-Task,Residualized_Shuffled,0.526499081861702
loso,On/Off-Task,Residualized_Shuffled,0.4746827004300732
loso,On/Off-Task,Residualized_Shuffled,0.491397272360699
loso,On/Off-Task,Residualized_Shuffled,0.507322681065666
loso,On/Off-Task,Residualized_Shuffled,0.5136995076270563
loso,On/Off-Task,Residualized_Shuffled,0.5311499361315869
loso,On/Off-Task,Residualized_Shuffled,0.5239134762182063
loso,On/Off-Task,Residualized_Shuffled,0.5092304557535043
loso,On/Off-Task,Residualized_Shuffled,0.4971551895824571
loso,On/Off-Task,Residualized_Shuffled,0.5007556093503468
loso,On/Off-Task,Residualized_Shuffled,0.5212619034529369
loso,On/Off-Task,Residualized_Shuffled,0.4345798737216634
loso,On/Off-Task,Residualized_Shuffled,0.4849043032916501
loso,On/Off-Task,Residualized_Shuffled,0.5127168778180953
loso,On/Off-Task,Residualized_Shuffled,0.474897998899947
loso,On/Off-Task,Residualized_Shuffled,0.4474371962608747
loso,On/Off-Task,Residualized_Shuffled,0.4958772295499469
loso,On/Off-Task,Residualized_Shuffled,0.4992400367529246
loso,On/Off-Task,Residualized_Shuffled,0.4747613947550185
loso,On/Off-Task,Residualized_Shuffled,0.5105568758324278
loso,On/Off-Task,Residualized_Shuffled,0.4840142278008961
loso,On/Off-Task,Residualized_Shuffled,0.5027853076145022
loso,On/Off-Task,Residualized_Shuffled,0.4634419383770283
loso,On/Off-Task,Residualized_Shuffled,0.4865855031975957
loso,On/Off-Task,Residualized_Shuffled,0.4884888021072989
loso,On/Off-Task,Residualized_Shuffled,0.4821780077699658
loso,On/Off-Task,Residualized_Shuffled,0.4957019194936943
loso,On/Off-Task,Residualized_Shuffled,0.5173144134210724
loso,On/Off-Task,Residualized_Shuffled,0.5094044579311251
loso,On/Off-Task,Residualized_Shuffled,0.4735692724521824
loso,On/Off-Task,Residualized_Shuffled,0.5149937226050544
loso,On/Off-Task,Residualized_Shuffled,0.4872988268750386
loso,On/Off-Task,Residualized_Shuffled,0.4748948722740939
loso,On/Off-Task,Residualized_Shuffled,0.4902390442724635
loso,On/Off-Task,Residualized_Shuffled,0.5395516029826346
loso,On/Off-Task,Residualized_Shuffled,0.4886698312319208
loso,On/Off-Task,Residualized_Shuffled,0.5272333194771042
loso,On/Off-Task,Residualized_Shuffled,0.5134120090494028
loso,On/Off-Task,Residualized_Shuffled,0.4809246044171636
loso,On/Off-Task,Residualized_Shuffled,0.4979126491214878
loso,On/Off-Task,Residualized_Shuffled,0.5346272186193961
loso,On/Off-Task,Residualized_Shuffled,0.5060096868098733
loso,On/Off-Task,Residualized_Shuffled,0.5027424382120641
loso,On/Off-Task,Residualized_Shuffled,0.4927490447165408
loso,On/Off-Task,Residualized_Shuffled,0.5039051163479914
loso,On/Off-Task,Residualized_Shuffled,0.5287080516584863
loso,On/Off-Task,Residualized_Shuffled,0.4827319278582678
loso,On/Off-Task,Residualized_Shuffled,0.4851866278933569
loso,On/Off-Task,Residualized_Shuffled,0.5103679721056742
loso,On/Off-Task,Residualized_Shuffled,0.4971275634224292
loso,On/Off-Task,Residualized_Shuffled,0.4868087220134934
loso,On/Off-Task,Residualized_Shuffled,0.5344561724213989
loso,On/Off-Task,Residualized_Shuffled,0.5058507491592704
loso,On/Off-Task,Residualized_Shuffled,0.4597742044434678
loso,On/Off-Task,Residualized_Shuffled,0.5401791044051256
loso,On/Off-Task,Residualized_Shuffled,0.496371279167532
loso,On/Off-Task,Residualized_Shuffled,0.5303028153743956
loso,On/Off-Task,Residualized_Shuffled,0.5365751273708943
loso,On/Off-Task,Residualized_Shuffled,0.5425793892517764
loso,On/Off-Task,Residualized_Shuffled,0.4949251387711743
loso,On/Off-Task,Residualized_Shuffled,0.4629989123196412
loso,On/Off-Task,Residualized_Shuffled,0.5563668905694581
loso,On/Off-Task,Residualized_Shuffled,0.4839512213258009
loso,On/Off-Task,Residualized_Shuffled,0.4564836580656734
loso,On/Off-Task,Residualized_Shuffled,0.4644255089479881
loso,On/Off-Task,Residualized_Shuffled,0.521086625436004
loso,On/Off-Task,Residualized_Shuffled,0.5286130810523461
loso,On/Off-Task,Residualized_Shuffled,0.5149002109891505
loso,On/Off-Task,Residualized_Shuffled,0.490984022327328
loso,On/Off-Task,Residualized_Shuffled,0.4771601577475444
loso,On/Off-Task,Residualized_Shuffled,0.4873455120577672
loso,On/Off-Task,Residualized_Shuffled,0.4869492962989536
loso,On/Off-Task,Residualized_Shuffled,0.516344235553647
loso,On/Off-Task,Residualized_Shuffled,0.5275826069240963
loso,On/Off-Task,Residualized_Shuffled,0.4788464143122388
loso,On/Off-Task,Residualized_Shuffled,0.4660414394126762
loso,On/Off-Task,Residualized_Shuffled,0.505204051534734
loso,On/Off-Task,Residualized_Shuffled,0.5495682729087541
loso,On/Off-Task,Residualized_Shuffled,0.4800049618678101
loso,On/Off-Task,Residualized_Shuffled,0.4740612276998743
loso,On/Off-Task,Residualized_Shuffled,0.454710692943554
loso,On/Off-Task,Residualized_Shuffled,0.4827989303199226
loso,On/Off-Task,Residualized_Shuffled,0.5070036607546776
loso,On/Off-Task,Residualized_Shuffled,0.5396587861603237
loso,On/Off-Task,Residualized_Shuffled,0.4918886199683642
loso,On/Off-Task,Residualized_Shuffled,0.5242795912001987
loso,On/Off-Task,Residualized_Shuffled,0.4925223230914206
loso,On/Off-Task,Residualized_Shuffled,0.5085677077633399
loso,On/Off-Task,Residualized_Shuffled,0.5388192174447805
loso,On/Off-Task,Residualized_Shuffled,0.4749665139256795
loso,On/Off-Task,Residualized_Shuffled,0.4870498805145864
loso,On/Off-Task,Residualized_Shuffled,0.5058004295405663
loso,On/Off-Task,Residualized_Shuffled,0.4747823312395015
loso,On/Off-Task,Residualized_Shuffled,0.5251989828653638
loso,On/Off-Task,Residualized_Shuffled,0.4920603460823847
loso,On/Off-Task,Residualized_Shuffled,0.4808825351559078
loso,On/Off-Task,Residualized_Shuffled,0.5001728856425771
loso,On/Off-Task,Residualized_Shuffled,0.5426545197087296
loso,On/Off-Task,Residualized_Shuffled,0.4882492002185805
loso,On/Off-Task,Residualized_Shuffled,0.4963517514949179
loso,On/Off-Task,Residualized_Shuffled,0.4905115520913513
loso,On/Off-Task,Residualized_Shuffled,0.4861186305669467
loso,On/Off-Task,Residualized_Shuffled,0.5246062020164386
loso,On/Off-Task,Residualized_Shuffled,0.4765326651493567
loso,On/Off-Task,Residualized_Shuffled,0.473607138763375
loso,On/Off-Task,Residualized_Shuffled,0.4991343378742736
loso,On/Off-Task,Residualized_Shuffled,0.5028066999209738
loso,On/Off-Task,Residualized_Shuffled,0.5296470796715974
loso,On/Off-Task,Residualized_Shuffled,0.5036997105011963
loso,On/Off-Task,Residualized_Shuffled,0.4841086351251537
loso,On/Off-Task,Residualized_Shuffled,0.4922476681672865
loso,On/Off-Task,Residualized_Shuffled,0.5029280310174413
loso,On/Off-Task,Residualized_Shuffled,0.5066142902899682
loso,On/Off-Task,Residualized_Shuffled,0.5293275154446869
loso,On/Off-Task,Residualized_Shuffled,0.488527343248046
loso,On/Off-Task,Residualized_Shuffled,0.4847948920687957
loso,On/Off-Task,Residualized_Shuffled,0.4985214471288285
loso,On/Off-Task,Residualized_Shuffled,0.472724251051473
loso,On/Off-Task,Residualized_Shuffled,0.5073504149227771
loso,On/Off-Task,Residualized_Shuffled,0.4838005109755729
loso,On/Off-Task,Residualized_Shuffled,0.4788128025637063
loso,On/Off-Task,Residualized_Shuffled,0.490627484650961
loso,On/Off-Task,Residualized_Shuffled,0.531820106199177
loso,On/Off-Task,Residualized_Shuffled,0.5153741225198144
loso,On/Off-Task,Residualized_Shuffled,0.4835317717844289
loso,On/Off-Task,Residualized_Shuffled,0.5075811355096684
loso,On/Off-Task,Residualized_Shuffled,0.4911427081081171
loso,On/Off-Task,Residualized_Shuffled,0.5033979887080084
loso,On/Off-Task,Residualized_Shuffled,0.5057100841508715
loso,On/Off-Task,Residualized_Shuffled,0.5283461838920716
loso,On/Off-Task,Residualized_Shuffled,0.4475847421037166
loso,On/Off-Task,Residualized_Shuffled,0.529988901790344
loso,On/Off-Task,Residualized_Shuffled,0.5151701042011172
loso,On/Off-Task,Residualized_Shuffled,0.512339248893151
loso,On/Off-Task,Residualized_Shuffled,0.5209916036398885
loso,On/Off-Task,Residualized_Shuffled,0.4748276466683574
loso,On/Off-Task,Residualized_Shuffled,0.4897322290545693
loso,On/Off-Task,Residualized_Shuffled,0.4703223311134111
loso,On/Off-Task,Residualized_Shuffled,0.5041179992389442
loso,On/Off-Task,Residualized_Shuffled,0.4823594944127007
loso,On/Off-Task,Residualized_Shuffled,0.5357127973976672
loso,On/Off-Task,Residualized_Shuffled,0.4695516172835173
loso,On/Off-Task,Residualized_Shuffled,0.4827238132699077
loso,On/Off-Task,Residualized_Shuffled,0.5116849740889728
loso,On/Off-Task,Residualized_Shuffled,0.489546259358058
loso,On/Off-Task,Residualized_Shuffled,0.5008656243170997
loso,On/Off-Task,Residualized_Shuffled,0.4826978066345139
loso,On/Off-Task,Residualized_Shuffled,0.489471966559555
loso,On/Off-Task,Residualized_Shuffled,0.4751964799336588
loso,On/Off-Task,Residualized_Shuffled,0.5007842359085929
loso,On/Off-Task,Residualized_Shuffled,0.4734925984337064
loso,On/Off-Task,Residualized_Shuffled,0.550678649509756
loso,On/Off-Task,Residualized_Shuffled,0.4825691776767778
loso,On/Off-Task,Residualized_Shuffled,0.5081222520244302
loso,On/Off-Task,Residualized_Shuffled,0.4618915611693195
loso,On/Off-Task,Residualized_Shuffled,0.4955476026853342
loso,On/Off-Task,Residualized_Shuffled,0.5005960985577587
loso,On/Off-Task,Residualized_Shuffled,0.4647527958798927
loso,On/Off-Task,Residualized_Shuffled,0.5326844483782363
loso,On/Off-Task,Residualized_Shuffled,0.4681880478297963
loso,On/Off-Task,Residualized_Shuffled,0.5161510477136874
loso,On/Off-Task,Residualized_Shuffled,0.4712860080914801
loso,On/Off-Task,Residualized_Shuffled,0.5149906125891526
loso,On/Off-Task,Residualized_Shuffled,0.4567849992989506
loso,On/Off-Task,Residualized_Shuffled,0.4951646510873915
loso,On/Off-Task,Residualized_Shuffled,0.4993808647847118
loso,On/Off-Task,Residualized_Shuffled,0.5132930563765541
loso,On/Off-Task,Residualized_Shuffled,0.5164121521610112
