trace_index,trace_type,trace_name,row_label,col_label,x,y,subject,label,value
0,violin,Permuted,,On/Off-Task,0.6416666666666666,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.55,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.56,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.481203007518797,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4369747899159664,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.4629629629629629,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.5147392290249433,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.5185185185185186,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.5159642401021711,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.4545454545454545,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.5142450142450142,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.6785714285714285,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.5,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.5563636363636364,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.3983516483516484,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.4830246913580246,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.5264000000000001,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.5054347826086957,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.4736842105263157,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.5157894736842106,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.3311403508771929,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.5888888888888889,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.41,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.53125,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.3511111111111111,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.4162962962962963,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.5732600732600732,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.4342105263157895,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.4852941176470588,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.4416666666666666,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.8125,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.4666666666666667,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.6365914786967419,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.5518207282913166,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.691358024691358,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.4353741496598639,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.4406130268199233,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.5146871008939974,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.45,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.5056980056980057,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.6071428571428572,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.471571906354515,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.4672727272727273,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.5645604395604396,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.478395061728395,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.5584,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.5326086956521738,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.55,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.3763157894736842,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.5701754385964912,34.2,40,,
