trace_index,trace_type,trace_name,row_label,col_label,x,y,subject,label,value
5,violin,Permuted,,Valence,0.6,36.2,42,,
5,violin,Permuted,,Valence,0.1666666666666666,37.2,43,,
5,violin,Permuted,,Valence,0.25,0.2,2,,
5,violin,Permuted,,Valence,0.6666666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.7122222222222223,2.2,4,,
5,violin,Permuted,,Valence,0.4708333333333333,3.2,5,,
5,violin,Permuted,,Valence,0.608,4.2,6,,
5,violin,Permuted,,Valence,0.5279999999999999,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.6666666666666667,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.7,16.2,21,,
5,violin,Permuted,,Valence,0.7333333333333334,17.2,22,,
5,violin,Permuted,,Valence,0.5291666666666667,19.2,24,,
5,violin,Permuted,,Valence,0.7166666666666666,20.2,25,,
5,violin,Permuted,,Valence,0.5575,21.2,26,,
5,violin,Permuted,,Valence,0.6,23.2,28,,
5,violin,Permuted,,Valence,0.3333333333333333,24.2,29,,
5,violin,Permuted,,Valence,0.5666666666666667,25.2,30,,
5,violin,Permuted,,Valence,0.5111111111111112,27.2,32,,
5,violin,Permuted,,Valence,0.354,28.2,34,,
5,violin,Permuted,,Valence,0.5466666666666666,29.2,35,,
5,violin,Permuted,,Valence,0.3055555555555555,30.2,36,,
5,violin,Permuted,,Valence,0.65,31.2,37,,
5,violin,Permuted,,Valence,0.7000000000000001,32.2,38,,
5,violin,Permuted,,Valence,0.498,34.2,40,,
5,violin,Permuted,,Valence,0.4,36.2,42,,
5,violin,Permuted,,Valence,0.4341666666666667,37.2,43,,
5,violin,Permuted,,Valence,0.75,0.2,2,,
5,violin,Permuted,,Valence,0.4333333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.6011111111111112,2.2,4,,
5,violin,Permuted,,Valence,0.5666666666666667,3.2,5,,
5,violin,Permuted,,Valence,0.5520000000000002,4.2,6,,
5,violin,Permuted,,Valence,0.516,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.3,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.25,16.2,21,,
5,violin,Permuted,,Valence,0.5916666666666668,17.2,22,,
5,violin,Permuted,,Valence,0.4208333333333334,19.2,24,,
5,violin,Permuted,,Valence,0.6291666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.6925,21.2,26,,
5,violin,Permuted,,Valence,0.8,23.2,28,,
5,violin,Permuted,,Valence,0.6083333333333333,24.2,29,,
5,violin,Permuted,,Valence,0.4333333333333334,25.2,30,,
5,violin,Permuted,,Valence,0.711111111111111,27.2,32,,
5,violin,Permuted,,Valence,0.466,28.2,34,,
5,violin,Permuted,,Valence,0.6093333333333334,29.2,35,,
5,violin,Permuted,,Valence,0.5666666666666667,30.2,36,,
5,violin,Permuted,,Valence,0.6,31.2,37,,
5,violin,Permuted,,Valence,0.6777777777777778,32.2,38,,
5,violin,Permuted,,Valence,0.4899999999999999,34.2,40,,
5,violin,Permuted,,Valence,0.3,36.2,42,,
5,violin,Permuted,,Valence,0.7375,37.2,43,,
5,violin,Permuted,,Valence,0.45,0.2,2,,
5,violin,Permuted,,Valence,0.7166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.6322222222222222,2.2,4,,
5,violin,Permuted,,Valence,0.525,3.2,5,,
5,violin,Permuted,,Valence,0.432,4.2,6,,
5,violin,Permuted,,Valence,0.42,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.6111111111111112,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.4166666666666667,16.2,21,,
5,violin,Permuted,,Valence,0.1583333333333333,17.2,22,,
5,violin,Permuted,,Valence,0.4708333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.5666666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.4600000000000001,21.2,26,,
5,violin,Permuted,,Valence,0.8,23.2,28,,
5,violin,Permuted,,Valence,0.45,24.2,29,,
5,violin,Permuted,,Valence,0.5,25.2,30,,
5,violin,Permuted,,Valence,0.5944444444444444,27.2,32,,
5,violin,Permuted,,Valence,0.56,28.2,34,,
5,violin,Permuted,,Valence,0.5413333333333333,29.2,35,,
5,violin,Permuted,,Valence,0.45,30.2,36,,
5,violin,Permuted,,Valence,0.3,31.2,37,,
5,violin,Permuted,,Valence,0.3777777777777778,32.2,38,,
5,violin,Permuted,,Valence,0.402,34.2,40,,
5,violin,Permuted,,Valence,0.6,36.2,42,,
5,violin,Permuted,,Valence,0.6208333333333333,37.2,43,,
5,violin,Permuted,,Valence,0.5666666666666667,0.2,2,,
5,violin,Permuted,,Valence,0.45,1.2,3,,
5,violin,Permuted,,Valence,0.6044444444444445,2.2,4,,
5,violin,Permuted,,Valence,0.5791666666666667,3.2,5,,
5,violin,Permuted,,Valence,0.3999999999999999,4.2,6,,
5,violin,Permuted,,Valence,0.4853333333333333,6.2,8,,
5,violin,Permuted,,Valence,0.6,8.2,10,,
5,violin,Permuted,,Valence,0.6111111111111112,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6666666666666666,16.2,21,,
5,violin,Permuted,,Valence,0.6083333333333335,17.2,22,,
5,violin,Permuted,,Valence,0.55,19.2,24,,
5,violin,Permuted,,Valence,0.3166666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.3975,21.2,26,,
5,violin,Permuted,,Valence,0.9,23.2,28,,
5,violin,Permuted,,Valence,0.3208333333333333,24.2,29,,
5,violin,Permuted,,Valence,0.5333333333333333,25.2,30,,
5,violin,Permuted,,Valence,0.6777777777777778,27.2,32,,
5,violin,Permuted,,Valence,0.494,28.2,34,,
5,violin,Permuted,,Valence,0.3626666666666666,29.2,35,,
5,violin,Permuted,,Valence,0.6166666666666666,30.2,36,,
5,violin,Permuted,,Valence,0.5,31.2,37,,
5,violin,Permuted,,Valence,0.6444444444444445,32.2,38,,
5,violin,Permuted,,Valence,0.616,34.2,40,,
5,violin,Permuted,,Valence,0.8,36.2,42,,
5,violin,Permuted,,Valence,0.3724999999999999,37.2,43,,
5,violin,Permuted,,Valence,0.35,0.2,2,,
5,violin,Permuted,,Valence,0.6,1.2,3,,
5,violin,Permuted,,Valence,0.5211111111111111,2.2,4,,
5,violin,Permuted,,Valence,0.5916666666666666,3.2,5,,
5,violin,Permuted,,Valence,0.7,4.2,6,,
5,violin,Permuted,,Valence,0.408,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.3222222222222222,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.5333333333333334,16.2,21,,
5,violin,Permuted,,Valence,0.7166666666666667,17.2,22,,
5,violin,Permuted,,Valence,0.675,19.2,24,,
5,violin,Permuted,,Valence,0.5208333333333333,20.2,25,,
5,violin,Permuted,,Valence,0.4625,21.2,26,,
5,violin,Permuted,,Valence,0.5,23.2,28,,
5,violin,Permuted,,Valence,0.6,24.2,29,,
5,violin,Permuted,,Valence,0.3666666666666667,25.2,30,,
5,violin,Permuted,,Valence,0.5000000000000001,27.2,32,,
5,violin,Permuted,,Valence,0.6639999999999999,28.2,34,,
5,violin,Permuted,,Valence,0.6226666666666667,29.2,35,,
5,violin,Permuted,,Valence,0.6333333333333334,30.2,36,,
5,violin,Permuted,,Valence,0.9,31.2,37,,
5,violin,Permuted,,Valence,0.5000000000000001,32.2,38,,
5,violin,Permuted,,Valence,0.744,34.2,40,,
5,violin,Permuted,,Valence,0.4,36.2,42,,
5,violin,Permuted,,Valence,0.35,37.2,43,,
5,violin,Permuted,,Valence,0.3833333333333333,0.2,2,,
5,violin,Permuted,,Valence,0.1833333333333333,1.2,3,,
5,violin,Permuted,,Valence,0.5555555555555556,2.2,4,,
5,violin,Permuted,,Valence,0.6500000000000001,3.2,5,,
5,violin,Permuted,,Valence,0.462,4.2,6,,
5,violin,Permuted,,Valence,0.4773333333333333,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.3333333333333333,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6833333333333333,16.2,21,,
5,violin,Permuted,,Valence,0.55,17.2,22,,
5,violin,Permuted,,Valence,0.5541666666666667,19.2,24,,
5,violin,Permuted,,Valence,0.3375,20.2,25,,
5,violin,Permuted,,Valence,0.3675,21.2,26,,
5,violin,Permuted,,Valence,0.2,23.2,28,,
5,violin,Permuted,,Valence,0.425,24.2,29,,
5,violin,Permuted,,Valence,0.4333333333333334,25.2,30,,
5,violin,Permuted,,Valence,0.5111111111111112,27.2,32,,
5,violin,Permuted,,Valence,0.546,28.2,34,,
5,violin,Permuted,,Valence,0.5666666666666667,29.2,35,,
5,violin,Permuted,,Valence,0.7388888888888889,30.2,36,,
5,violin,Permuted,,Valence,0.6,31.2,37,,
5,violin,Permuted,,Valence,0.4222222222222222,32.2,38,,
5,violin,Permuted,,Valence,0.52,34.2,40,,
5,violin,Permuted,,Valence,0.15,36.2,42,,
5,violin,Permuted,,Valence,0.685,37.2,43,,
5,violin,Permuted,,Valence,0.7333333333333334,0.2,2,,
5,violin,Permuted,,Valence,0.8333333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.36,2.2,4,,
5,violin,Permuted,,Valence,0.3,3.2,5,,
5,violin,Permuted,,Valence,0.3139999999999999,4.2,6,,
5,violin,Permuted,,Valence,0.5706666666666667,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.6222222222222223,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.3666666666666667,16.2,21,,
5,violin,Permuted,,Valence,0.5166666666666667,17.2,22,,
5,violin,Permuted,,Valence,0.6291666666666667,19.2,24,,
5,violin,Permuted,,Valence,0.5,20.2,25,,
5,violin,Permuted,,Valence,0.4575,21.2,26,,
5,violin,Permuted,,Valence,0.4,23.2,28,,
5,violin,Permuted,,Valence,0.6541666666666666,24.2,29,,
5,violin,Permuted,,Valence,0.4,25.2,30,,
5,violin,Permuted,,Valence,0.5888888888888889,27.2,32,,
5,violin,Permuted,,Valence,0.5559999999999999,28.2,34,,
5,violin,Permuted,,Valence,0.432,29.2,35,,
5,violin,Permuted,,Valence,0.55,30.2,36,,
5,violin,Permuted,,Valence,0.45,31.2,37,,
5,violin,Permuted,,Valence,0.2222222222222222,32.2,38,,
5,violin,Permuted,,Valence,0.228,34.2,40,,
5,violin,Permuted,,Valence,0.65,36.2,42,,
5,violin,Permuted,,Valence,0.605,37.2,43,,
5,violin,Permuted,,Valence,0.3,0.2,2,,
5,violin,Permuted,,Valence,0.7166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.5355555555555556,2.2,4,,
5,violin,Permuted,,Valence,0.6083333333333334,3.2,5,,
5,violin,Permuted,,Valence,0.55,4.2,6,,
5,violin,Permuted,,Valence,0.5106666666666666,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.2555555555555555,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.5666666666666667,16.2,21,,
5,violin,Permuted,,Valence,0.2,17.2,22,,
5,violin,Permuted,,Valence,0.7333333333333334,19.2,24,,
5,violin,Permuted,,Valence,0.4208333333333333,20.2,25,,
5,violin,Permuted,,Valence,0.32,21.2,26,,
5,violin,Permuted,,Valence,0.8,23.2,28,,
5,violin,Permuted,,Valence,0.7125,24.2,29,,
5,violin,Permuted,,Valence,0.3333333333333333,25.2,30,,
5,violin,Permuted,,Valence,0.3666666666666667,27.2,32,,
5,violin,Permuted,,Valence,0.416,28.2,34,,
5,violin,Permuted,,Valence,0.5653333333333332,29.2,35,,
5,violin,Permuted,,Valence,0.2777777777777778,30.2,36,,
5,violin,Permuted,,Valence,0.3,31.2,37,,
5,violin,Permuted,,Valence,0.3111111111111111,32.2,38,,
5,violin,Permuted,,Valence,0.642,34.2,40,,
5,violin,Permuted,,Valence,0.4,36.2,42,,
5,violin,Permuted,,Valence,0.2958333333333333,37.2,43,,
5,violin,Permuted,,Valence,0.4,0.2,2,,
5,violin,Permuted,,Valence,0.3166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.5644444444444444,2.2,4,,
5,violin,Permuted,,Valence,0.5791666666666666,3.2,5,,
5,violin,Permuted,,Valence,0.292,4.2,6,,
5,violin,Permuted,,Valence,0.4906666666666667,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.3444444444444445,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6333333333333334,16.2,21,,
5,violin,Permuted,,Valence,0.55,17.2,22,,
5,violin,Permuted,,Valence,0.4125,19.2,24,,
5,violin,Permuted,,Valence,0.4666666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.5574999999999999,21.2,26,,
5,violin,Permuted,,Valence,0.4,23.2,28,,
5,violin,Permuted,,Valence,0.3541666666666666,24.2,29,,
5,violin,Permuted,,Valence,0.8333333333333334,25.2,30,,
5,violin,Permuted,,Valence,0.5666666666666667,27.2,32,,
5,violin,Permuted,,Valence,0.366,28.2,34,,
5,violin,Permuted,,Valence,0.4106666666666666,29.2,35,,
5,violin,Permuted,,Valence,0.3444444444444444,30.2,36,,
5,violin,Permuted,,Valence,0.65,31.2,37,,
5,violin,Permuted,,Valence,0.2111111111111111,32.2,38,,
5,violin,Permuted,,Valence,0.642,34.2,40,,
5,violin,Permuted,,Valence,0.4,36.2,42,,
5,violin,Permuted,,Valence,0.51,37.2,43,,
5,violin,Permuted,,Valence,0.6666666666666667,0.2,2,,
5,violin,Permuted,,Valence,0.4833333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.2922222222222222,2.2,4,,
5,violin,Permuted,,Valence,0.5333333333333333,3.2,5,,
5,violin,Permuted,,Valence,0.6040000000000001,4.2,6,,
5,violin,Permuted,,Valence,0.6853333333333333,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.4666666666666667,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.7833333333333334,16.2,21,,
5,violin,Permuted,,Valence,0.6583333333333334,17.2,22,,
5,violin,Permuted,,Valence,0.4583333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.6541666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.4575,21.2,26,,
5,violin,Permuted,,Valence,0.4,23.2,28,,
5,violin,Permuted,,Valence,0.5,24.2,29,,
5,violin,Permuted,,Valence,0.6,25.2,30,,
5,violin,Permuted,,Valence,0.3888888888888888,27.2,32,,
5,violin,Permuted,,Valence,0.432,28.2,34,,
5,violin,Permuted,,Valence,0.6746666666666667,29.2,35,,
5,violin,Permuted,,Valence,0.6000000000000001,30.2,36,,
5,violin,Permuted,,Valence,0.35,31.2,37,,
5,violin,Permuted,,Valence,0.6222222222222221,32.2,38,,
5,violin,Permuted,,Valence,0.562,34.2,40,,
5,violin,Permuted,,Valence,0.7,36.2,42,,
5,violin,Permuted,,Valence,0.6408333333333334,37.2,43,,
5,violin,Permuted,,Valence,0.35,0.2,2,,
5,violin,Permuted,,Valence,0.4333333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.5677777777777778,2.2,4,,
5,violin,Permuted,,Valence,0.6916666666666667,3.2,5,,
5,violin,Permuted,,Valence,0.412,4.2,6,,
5,violin,Permuted,,Valence,0.5133333333333334,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.6444444444444445,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6833333333333333,16.2,21,,
5,violin,Permuted,,Valence,0.65,17.2,22,,
5,violin,Permuted,,Valence,0.475,19.2,24,,
5,violin,Permuted,,Valence,0.5666666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.6,21.2,26,,
5,violin,Permuted,,Valence,0.4,23.2,28,,
5,violin,Permuted,,Valence,0.5625,24.2,29,,
5,violin,Permuted,,Valence,0.2666666666666666,25.2,30,,
5,violin,Permuted,,Valence,0.5833333333333334,27.2,32,,
5,violin,Permuted,,Valence,0.598,28.2,34,,
5,violin,Permuted,,Valence,0.3839999999999999,29.2,35,,
5,violin,Permuted,,Valence,0.4999999999999999,30.2,36,,
5,violin,Permuted,,Valence,0.65,31.2,37,,
5,violin,Permuted,,Valence,0.2666666666666666,32.2,38,,
5,violin,Permuted,,Valence,0.5660000000000001,34.2,40,,
5,violin,Permuted,,Valence,0.6,36.2,42,,
5,violin,Permuted,,Valence,0.2799999999999999,37.2,43,,
5,violin,Permuted,,Valence,0.6,0.2,2,,
5,violin,Permuted,,Valence,0.25,1.2,3,,
5,violin,Permuted,,Valence,0.6522222222222223,2.2,4,,
5,violin,Permuted,,Valence,0.4875,3.2,5,,
5,violin,Permuted,,Valence,0.6599999999999999,4.2,6,,
5,violin,Permuted,,Valence,0.62,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.1333333333333333,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.4333333333333334,16.2,21,,
5,violin,Permuted,,Valence,0.5,17.2,22,,
5,violin,Permuted,,Valence,0.6833333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.6041666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.4,21.2,26,,
5,violin,Permuted,,Valence,0.7,23.2,28,,
5,violin,Permuted,,Valence,0.5041666666666667,24.2,29,,
5,violin,Permuted,,Valence,0.5666666666666667,25.2,30,,
5,violin,Permuted,,Valence,0.4,27.2,32,,
5,violin,Permuted,,Valence,0.622,28.2,34,,
5,violin,Permuted,,Valence,0.5599999999999999,29.2,35,,
5,violin,Permuted,,Valence,0.6722222222222223,30.2,36,,
5,violin,Permuted,,Valence,0.2,31.2,37,,
5,violin,Permuted,,Valence,0.4333333333333334,32.2,38,,
5,violin,Permuted,,Valence,0.512,34.2,40,,
5,violin,Permuted,,Valence,0.05,36.2,42,,
5,violin,Permuted,,Valence,0.7525000000000001,37.2,43,,
5,violin,Permuted,,Valence,0.6833333333333333,0.2,2,,
5,violin,Permuted,,Valence,0.5833333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.6344444444444445,2.2,4,,
5,violin,Permuted,,Valence,0.4666666666666666,3.2,5,,
5,violin,Permuted,,Valence,0.434,4.2,6,,
5,violin,Permuted,,Valence,0.5133333333333334,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.1555555555555555,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6166666666666667,16.2,21,,
5,violin,Permuted,,Valence,0.3083333333333334,17.2,22,,
5,violin,Permuted,,Valence,0.5708333333333334,19.2,24,,
5,violin,Permuted,,Valence,0.4208333333333333,20.2,25,,
5,violin,Permuted,,Valence,0.5525,21.2,26,,
5,violin,Permuted,,Valence,0.8,23.2,28,,
5,violin,Permuted,,Valence,0.45,24.2,29,,
5,violin,Permuted,,Valence,0.6,25.2,30,,
5,violin,Permuted,,Valence,0.5222222222222221,27.2,32,,
5,violin,Permuted,,Valence,0.352,28.2,34,,
5,violin,Permuted,,Valence,0.5266666666666666,29.2,35,,
5,violin,Permuted,,Valence,0.3555555555555555,30.2,36,,
5,violin,Permuted,,Valence,0.7,31.2,37,,
5,violin,Permuted,,Valence,0.488888888888889,32.2,38,,
5,violin,Permuted,,Valence,0.58,34.2,40,,
5,violin,Permuted,,Valence,0.75,36.2,42,,
5,violin,Permuted,,Valence,0.5075000000000001,37.2,43,,
5,violin,Permuted,,Valence,0.4666666666666667,0.2,2,,
5,violin,Permuted,,Valence,0.7,1.2,3,,
5,violin,Permuted,,Valence,0.2199999999999999,2.2,4,,
5,violin,Permuted,,Valence,0.4375,3.2,5,,
5,violin,Permuted,,Valence,0.554,4.2,6,,
5,violin,Permuted,,Valence,0.6893333333333332,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.5222222222222223,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.5833333333333334,16.2,21,,
5,violin,Permuted,,Valence,0.4833333333333334,17.2,22,,
5,violin,Permuted,,Valence,0.6208333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.4041666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.265,21.2,26,,
5,violin,Permuted,,Valence,0.6,23.2,28,,
5,violin,Permuted,,Valence,0.4791666666666667,24.2,29,,
5,violin,Permuted,,Valence,0.7,25.2,30,,
5,violin,Permuted,,Valence,0.7111111111111111,27.2,32,,
5,violin,Permuted,,Valence,0.53,28.2,34,,
5,violin,Permuted,,Valence,0.5346666666666666,29.2,35,,
5,violin,Permuted,,Valence,0.5333333333333334,30.2,36,,
5,violin,Permuted,,Valence,0.85,31.2,37,,
5,violin,Permuted,,Valence,0.6333333333333334,32.2,38,,
5,violin,Permuted,,Valence,0.428,34.2,40,,
5,violin,Permuted,,Valence,0.3,36.2,42,,
5,violin,Permuted,,Valence,0.6216666666666667,37.2,43,,
5,violin,Permuted,,Valence,0.7,0.2,2,,
5,violin,Permuted,,Valence,0.5333333333333334,1.2,3,,
5,violin,Permuted,,Valence,0.6422222222222221,2.2,4,,
5,violin,Permuted,,Valence,0.6166666666666667,3.2,5,,
5,violin,Permuted,,Valence,0.326,4.2,6,,
5,violin,Permuted,,Valence,0.4306666666666666,6.2,8,,
5,violin,Permuted,,Valence,0.4,8.2,10,,
5,violin,Permuted,,Valence,0.4444444444444445,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.25,16.2,21,,
5,violin,Permuted,,Valence,0.25,17.2,22,,
5,violin,Permuted,,Valence,0.6833333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.3541666666666666,20.2,25,,
5,violin,Permuted,,Valence,0.3424999999999999,21.2,26,,
5,violin,Permuted,,Valence,0.4,23.2,28,,
5,violin,Permuted,,Valence,0.5541666666666667,24.2,29,,
5,violin,Permuted,,Valence,0.4333333333333333,25.2,30,,
5,violin,Permuted,,Valence,0.5777777777777778,27.2,32,,
5,violin,Permuted,,Valence,0.45,28.2,34,,
5,violin,Permuted,,Valence,0.5893333333333333,29.2,35,,
5,violin,Permuted,,Valence,0.6833333333333333,30.2,36,,
5,violin,Permuted,,Valence,0.65,31.2,37,,
5,violin,Permuted,,Valence,0.2,32.2,38,,
5,violin,Permuted,,Valence,0.518,34.2,40,,
5,violin,Permuted,,Valence,0.45,36.2,42,,
5,violin,Permuted,,Valence,0.7141666666666666,37.2,43,,
5,violin,Permuted,,Valence,0.75,0.2,2,,
5,violin,Permuted,,Valence,0.5166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.5288888888888889,2.2,4,,
5,violin,Permuted,,Valence,0.7708333333333333,3.2,5,,
5,violin,Permuted,,Valence,0.444,4.2,6,,
5,violin,Permuted,,Valence,0.3746666666666667,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.3333333333333333,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.6166666666666667,16.2,21,,
5,violin,Permuted,,Valence,0.3333333333333333,17.2,22,,
5,violin,Permuted,,Valence,0.3958333333333333,19.2,24,,
5,violin,Permuted,,Valence,0.4791666666666667,20.2,25,,
5,violin,Permuted,,Valence,0.5075,21.2,26,,
5,violin,Permuted,,Valence,0.6,23.2,28,,
5,violin,Permuted,,Valence,0.7666666666666667,24.2,29,,
5,violin,Permuted,,Valence,0.5000000000000001,25.2,30,,
5,violin,Permuted,,Valence,0.6055555555555555,27.2,32,,
5,violin,Permuted,,Valence,0.588,28.2,34,,
5,violin,Permuted,,Valence,0.5613333333333334,29.2,35,,
5,violin,Permuted,,Valence,0.4888888888888889,30.2,36,,
5,violin,Permuted,,Valence,0.3,31.2,37,,
5,violin,Permuted,,Valence,0.3888888888888889,32.2,38,,
5,violin,Permuted,,Valence,0.682,34.2,40,,
5,violin,Permuted,,Valence,0.25,36.2,42,,
5,violin,Permuted,,Valence,0.2483333333333333,37.2,43,,
5,violin,Permuted,,Valence,0.6,0.2,2,,
5,violin,Permuted,,Valence,0.4166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.6399999999999999,2.2,4,,
5,violin,Permuted,,Valence,0.3041666666666666,3.2,5,,
5,violin,Permuted,,Valence,0.66,4.2,6,,
5,violin,Permuted,,Valence,0.64,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.5555555555555556,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.45,16.2,21,,
5,violin,Permuted,,Valence,0.4166666666666667,17.2,22,,
5,violin,Permuted,,Valence,0.3625,19.2,24,,
5,violin,Permuted,,Valence,0.175,20.2,25,,
5,violin,Permuted,,Valence,0.4725,21.2,26,,
5,violin,Permuted,,Valence,0.6,23.2,28,,
5,violin,Permuted,,Valence,0.45,24.2,29,,
5,violin,Permuted,,Valence,0.5666666666666667,25.2,30,,
5,violin,Permuted,,Valence,0.3666666666666667,27.2,32,,
5,violin,Permuted,,Valence,0.4939999999999999,28.2,34,,
5,violin,Permuted,,Valence,0.5733333333333334,29.2,35,,
5,violin,Permuted,,Valence,0.3722222222222222,30.2,36,,
5,violin,Permuted,,Valence,0.45,31.2,37,,
5,violin,Permuted,,Valence,0.7555555555555555,32.2,38,,
5,violin,Permuted,,Valence,0.634,34.2,40,,
5,violin,Permuted,,Valence,0.65,36.2,42,,
5,violin,Permuted,,Valence,0.2875,37.2,43,,
5,violin,Permuted,,Valence,0.0666666666666666,0.2,2,,
5,violin,Permuted,,Valence,0.4166666666666667,1.2,3,,
5,violin,Permuted,,Valence,0.51,2.2,4,,
5,violin,Permuted,,Valence,0.65,3.2,5,,
5,violin,Permuted,,Valence,0.682,4.2,6,,
5,violin,Permuted,,Valence,0.516,6.2,8,,
5,violin,Permuted,,Valence,0.5,8.2,10,,
5,violin,Permuted,,Valence,0.4666666666666667,9.2,12,,
5,violin,Permuted,,Valence,0.5,14.2,19,,
5,violin,Permuted,,Valence,0.1666666666666666,16.2,21,,
5,violin,Permuted,,Valence,0.4333333333333334,17.2,22,,
5,violin,Permuted,,Valence,0.2791666666666667,19.2,24,,
5,violin,Permuted,,Valence,0.5,20.2,25,,
5,violin,Permuted,,Valence,0.615,21.2,26,,
5,violin,Permuted,,Valence,0.2,23.2,28,,
5,violin,Permuted,,Valence,0.4041666666666667,24.2,29,,
5,violin,Permuted,,Valence,0.5,25.2,30,,
5,violin,Permuted,,Valence,0.5222222222222221,27.2,32,,
5,violin,Permuted,,Valence,0.63,28.2,34,,
5,violin,Permuted,,Valence,0.4026666666666667,29.2,35,,
5,violin,Permuted,,Valence,0.6055555555555555,30.2,36,,
5,violin,Permuted,,Valence,0.55,31.2,37,,
5,violin,Permuted,,Valence,0.4666666666666667,32.2,38,,
5,violin,Permuted,,Valence,0.496,34.2,40,,
5,violin,Permuted,,Valence,0.45,36.2,42,,
5,violin,Permuted,,Valence,0.6666666666666667,37.2,43,,
