feature_name,mean_abs_shap_value
wsmi_gamma_mean_central_mid_trimmean,0.0034098291546466168
wsmi_gamma_mean_central_right_trimmean,0.0016969437348966596
wsmi_gamma_mean_frontal_left_trimmean,0.0020972817413147985
wsmi_gamma_mean_frontal_mid_trimmean,0.0010409972686325716
wsmi_gamma_mean_frontal_right_trimmean,0.001519113320961667
wsmi_gamma_mean_posterior_left_trimmean,0.0012367782566480292
wsmi_gamma_mean_posterior_mid_trimmean,0.0010838198464819184
wsmi_gamma_mean_posterior_right_trimmean,0.003067542872704502
wsmi_theta_mean_central_left_trimmean,0.0027887914775283807
wsmi_theta_mean_central_mid_trimmean,0.0023587047690162097
wsmi_theta_mean_central_right_trimmean,0.0015992022223229954
wsmi_theta_mean_frontal_left_trimmean,0.0008624297464727903
wsmi_theta_mean_frontal_mid_trimmean,0.0032722747701614207
wsmi_theta_mean_frontal_right_trimmean,0.0020692263200072928
wsmi_theta_mean_posterior_left_trimmean,0.0008505734645243791
wsmi_theta_mean_posterior_mid_trimmean,0.0015242135784961058
wsmi_theta_mean_posterior_right_trimmean,0.00206332504262009
