contrast,label,subject,marker,direction_ws,direction_loso
selfother,Self/Other,20,psd_relative_delta,-0.38885500603221984,0.5592332999510936
selfother,Self/Other,20,psd_relative_gamma,-0.49216308589313695,0.3023272715151177
selfother,Self/Other,20,psd_relative_theta,-0.024536068937708492,0.10642636328009175
selfother,Self/Other,20,slowwaves_Density,-0.17678315836238023,-0.6482952097231295
selfother,Self/Other,20,slowwaves_Duration,0.1305292181381844,-0.42824573555482626
selfother,Self/Other,20,slowwaves_Frequency,-0.06213116075121948,0.08556280024144829
selfother,Self/Other,20,slowwaves_PTP,-0.23903046977467468,-0.7292132779990633
selfother,Self/Other,20,slowwaves_Slope,-0.43173226204082626,-0.5757193642287455
selfother,Self/Other,20,wsmi_alpha,-0.28321638551527245,-0.11058799265485687
selfother,Self/Other,20,wsmi_beta,0.458417627092283,0.4886772058697744
selfother,Self/Other,20,wsmi_gamma,0.4650466097888366,0.5108346256334714
selfother,Self/Other,20,wsmi_theta,-0.29393362259763384,-0.3274225787414592
selfother,Self/Other,21,N1,-0.5347124092053629,0.020472711984831967
selfother,Self/Other,21,P1,-0.2938502328060934,0.7276878571966549
selfother,Self/Other,21,P3a,0.3519879407324204,0.7134376926536272
selfother,Self/Other,21,P3b,0.6190756216259107,0.8208432822767424
selfother,Self/Other,21,PE_alpha,0.4383873847572466,0.43753320296078746
selfother,Self/Other,21,PE_beta,-0.06526479049808208,0.07481738216262386
selfother,Self/Other,21,PE_gamma,-0.30948918816570714,0.02008159683685315
selfother,Self/Other,21,PE_theta,-0.28150087668814106,-0.045287597754470846
selfother,Self/Other,21,kolmogorov_complexity,0.3147437330124698,0.6362667731437625
selfother,Self/Other,21,psd_relative_alpha,-0.2870741143353118,0.2265579029510738
selfother,Self/Other,21,psd_relative_beta,-0.21662377474105704,0.5117703493858636
selfother,Self/Other,21,psd_relative_delta,0.43463570095364706,0.5347649897179385
selfother,Self/Other,21,psd_relative_gamma,-0.3524635091066386,0.11360632328350395
selfother,Self/Other,21,psd_relative_theta,0.30062932143608256,0.08154570741099815
selfother,Self/Other,21,slowwaves_Density,0.5240190258079896,-0.6850961931166791
selfother,Self/Other,21,slowwaves_Duration,-0.15326988547550238,-0.343861030397195
selfother,Self/Other,21,slowwaves_Frequency,0.2463525113441167,0.08538401513107058
selfother,Self/Other,21,slowwaves_PTP,0.180715431271504,-0.5705430152646306
selfother,Self/Other,21,slowwaves_Slope,-0.45439580860457424,-0.49202039507588213
selfother,Self/Other,21,wsmi_alpha,-0.0049343298597215686,-0.13353840824077523
selfother,Self/Other,21,wsmi_beta,0.20089575747111685,0.5109986085338432
selfother,Self/Other,21,wsmi_gamma,0.308866294683184,0.5350930803345879
selfother,Self/Other,21,wsmi_theta,-0.13754328008803388,-0.2455251672144264
selfother,Self/Other,22,N1,0.6485572741344401,-0.5598869281103195
selfother,Self/Other,22,P1,0.7001879746797213,0.39421413879943545
selfother,Self/Other,22,P3a,-0.1796315294198369,0.7761310041421474
selfother,Self/Other,22,P3b,-0.41916968464487236,0.8596580837005274
selfother,Self/Other,22,PE_alpha,-0.43268818200412557,0.4192070214579432
selfother,Self/Other,22,PE_beta,-0.6047090922009332,0.17357724442613864
selfother,Self/Other,22,PE_gamma,-0.5704065630784579,0.07332587257480347
selfother,Self/Other,22,PE_theta,0.22617600093332713,-0.12206568978115669
selfother,Self/Other,22,kolmogorov_complexity,-0.045889515134864715,0.6216099348133264
selfother,Self/Other,22,psd_relative_alpha,0.5020258239706108,0.1906101923601258
selfother,Self/Other,22,psd_relative_beta,-0.5454631554068283,0.48444420970389074
selfother,Self/Other,22,psd_relative_delta,-0.32258155111860376,0.5386839205626319
selfother,Self/Other,22,psd_relative_gamma,-0.6219259306458489,0.38355590470663453
selfother,Self/Other,22,psd_relative_theta,0.5067002853047721,-0.06634993977773576
selfother,Self/Other,22,slowwaves_Density,0.5072350054841018,-0.5992134208877637
selfother,Self/Other,22,slowwaves_Duration,-0.19464908931023833,-0.41853513011679394
selfother,Self/Other,22,slowwaves_Frequency,0.1871178488887736,0.0200132380667092
selfother,Self/Other,22,slowwaves_PTP,0.06253946470515657,-0.5921664235325035
selfother,Self/Other,22,slowwaves_Slope,-0.08201038938493758,-0.6020706850228812
selfother,Self/Other,22,wsmi_alpha,0.3008466437363127,0.025217090984261056
selfother,Self/Other,22,wsmi_beta,0.20914585222023438,0.5614482759672277
selfother,Self/Other,22,wsmi_gamma,-0.22843848397011743,0.5497070219520364
selfother,Self/Other,22,wsmi_theta,0.35138026990172827,-0.2969996937838176
selfother,Self/Other,24,N1,-0.27490509264279833,-0.0811036905040993
selfother,Self/Other,24,P1,0.0015160776259246199,0.5739482920111413
selfother,Self/Other,24,P3a,0.05649284814170995,0.7509527536012471
selfother,Self/Other,24,P3b,0.23677543096816686,0.856656227645973
selfother,Self/Other,24,PE_alpha,0.3921627017846689,0.353633676826876
selfother,Self/Other,24,PE_beta,-0.38924913963771224,0.09285425041956437
selfother,Self/Other,24,PE_gamma,-0.4854920094861752,0.07840557212481492
selfother,Self/Other,24,PE_theta,0.30308325294276145,-0.29202206421584337
selfother,Self/Other,24,kolmogorov_complexity,0.679921340905293,0.3584771130021191
selfother,Self/Other,24,psd_relative_alpha,0.13060627173043732,0.3035897189904207
selfother,Self/Other,24,psd_relative_beta,0.3940279821221032,0.4527744809213694
selfother,Self/Other,24,psd_relative_delta,-0.1279551075886968,0.5265175725192477
selfother,Self/Other,24,psd_relative_gamma,-0.5624572938838402,0.34616103077466975
selfother,Self/Other,24,psd_relative_theta,-0.33507221777203355,0.24564449749117778
selfother,Self/Other,24,slowwaves_Density,-0.4533169809446905,-0.42593241558377143
selfother,Self/Other,24,slowwaves_Duration,-0.44714687947181475,-0.3101895930327304
selfother,Self/Other,24,slowwaves_Frequency,0.22738693785795616,-0.002418433479103571
selfother,Self/Other,24,slowwaves_PTP,-0.4391638797838969,-0.6477832309635512
selfother,Self/Other,24,slowwaves_Slope,0.13919284082440916,-0.6114481755438558
selfother,Self/Other,24,wsmi_alpha,-0.1586924612489875,0.11258230544837088
selfother,Self/Other,24,wsmi_beta,0.21734979852082492,0.6393641339307445
selfother,Self/Other,24,wsmi_gamma,0.5836969543163151,0.4781569084650843
selfother,Self/Other,24,wsmi_theta,0.5816001816276201,-0.3476417644168966
selfother,Self/Other,25,N1,0.2575923090952024,-0.41898065585188066
selfother,Self/Other,25,P1,0.07618842670795922,0.5568130887744552
selfother,Self/Other,25,P3a,0.572619205942886,0.7222247306384669
selfother,Self/Other,25,P3b,0.6996853856171346,0.834491365200775
selfother,Self/Other,25,PE_alpha,0.2265110449021779,0.497222537840084
selfother,Self/Other,25,PE_beta,-0.04136790653598805,0.15079030545211097
selfother,Self/Other,25,PE_gamma,-0.0061317680677427265,-0.0015280820459471051
selfother,Self/Other,25,PE_theta,-0.31899494154155617,-0.07228900879264133
selfother,Self/Other,25,kolmogorov_complexity,-0.34721597953941835,0.5747556035567725
selfother,Self/Other,25,psd_relative_alpha,-0.44355393210246125,0.21336583631989936
selfother,Self/Other,25,psd_relative_beta,0.1378824439045127,0.4736269652975233
selfother,Self/Other,25,psd_relative_delta,0.5994427491328029,0.4582980602158656
selfother,Self/Other,25,psd_relative_gamma,0.07789585248497025,0.1620938613590519
selfother,Self/Other,25,psd_relative_theta,0.43660291114689315,0.07645004062380047
selfother,Self/Other,25,slowwaves_Density,0.21216610305334202,-0.6349909117812574
selfother,Self/Other,25,slowwaves_Duration,0.5308945860917454,-0.41320642698702625
selfother,Self/Other,25,slowwaves_Frequency,-0.5909634344835017,0.15784236700450763
selfother,Self/Other,25,slowwaves_PTP,-0.029997160348055784,-0.633390879554869
selfother,Self/Other,25,slowwaves_Slope,-0.5664068307572948,-0.5000397950551481
selfother,Self/Other,25,wsmi_alpha,-0.5019790971751618,0.12560196664224588
selfother,Self/Other,25,wsmi_beta,0.36490241334212287,0.5009290787798393
selfother,Self/Other,25,wsmi_gamma,-0.013379050020313327,0.5604418291226572
selfother,Self/Other,25,wsmi_theta,-0.32084571407439766,-0.2588986420367266
selfother,Self/Other,26,N1,-0.6478278550082218,-0.13652540945481564
selfother,Self/Other,26,P1,-0.49921058949804037,0.6267548744652547
selfother,Self/Other,26,P3a,0.2613905947739373,0.7123021533811829
selfother,Self/Other,26,P3b,0.6291681166663727,0.8349531546365976
selfother,Self/Other,26,PE_alpha,0.21709722961889052,0.45304023924366577
selfother,Self/Other,26,PE_beta,0.32171036337575803,0.1268957143432875
selfother,Self/Other,26,PE_gamma,0.3824492003338817,0.006582060290331827
selfother,Self/Other,26,PE_theta,0.25438022053122317,-0.180673362396641
selfother,Self/Other,26,kolmogorov_complexity,0.15621994942673956,0.6712041330503196
selfother,Self/Other,26,psd_relative_alpha,-0.3088079923136803,0.19563754703411354
selfother,Self/Other,26,psd_relative_beta,-0.07908714799805075,0.4146794548961348
selfother,Self/Other,26,psd_relative_delta,0.48986952336613393,0.4442589294342072
selfother,Self/Other,26,psd_relative_gamma,0.27474420574599384,0.14149673956372025
selfother,Self/Other,26,psd_relative_theta,-0.1225174512162919,0.21540341941753569
selfother,Self/Other,26,slowwaves_Density,-0.4592084859801387,-0.548163342187147
selfother,Self/Other,26,slowwaves_Duration,-0.209586233408478,-0.2883780059669922
selfother,Self/Other,26,slowwaves_Frequency,0.039354392344691874,0.023549131632172763
selfother,Self/Other,26,slowwaves_PTP,0.1380100990183268,-0.7080793701005996
selfother,Self/Other,26,slowwaves_Slope,0.08009033207078882,-0.62983634801179
selfother,Self/Other,26,wsmi_alpha,0.24369735777454998,-0.020809249891227594
selfother,Self/Other,26,wsmi_beta,0.22241984632072634,0.5306760575624444
selfother,Self/Other,26,wsmi_gamma,0.14488911980222946,0.5374696719955242
selfother,Self/Other,26,wsmi_theta,-0.18132223349998108,-0.24178316507375802
selfother,Self/Other,27,N1,-0.25882531803573106,-0.013245369873354514
selfother,Self/Other,27,P1,0.6279900734383548,0.4658602062189628
selfother,Self/Other,27,P3a,0.6728402508800131,0.5500437270154966
selfother,Self/Other,27,P3b,0.7167761095498799,0.795293175632899
selfother,Self/Other,27,PE_alpha,0.12446669264384196,0.49787363142949737
selfother,Self/Other,27,PE_beta,-0.28492049633775884,0.1759922964548789
selfother,Self/Other,27,PE_gamma,-0.09511261222716834,0.06735247341171219
selfother,Self/Other,27,PE_theta,0.7154255635881411,-0.4321957317571193
selfother,Self/Other,27,kolmogorov_complexity,0.41372579019409617,0.5622025332901149
selfother,Self/Other,27,psd_relative_alpha,0.3835227614877069,0.14551517241558898
selfother,Self/Other,27,psd_relative_beta,-0.329479739329181,0.5297594055283598
selfother,Self/Other,27,psd_relative_delta,-0.38409041474660127,0.5846845603949208
selfother,Self/Other,27,psd_relative_gamma,0.3641795895493313,0.004464459669375867
selfother,Self/Other,27,psd_relative_theta,-0.22969572981721287,0.16554526897100655
selfother,Self/Other,27,slowwaves_Density,-0.6659007502299077,-0.45266278172406277
selfother,Self/Other,27,slowwaves_Duration,0.35603080166521545,-0.4411389147024008
selfother,Self/Other,27,slowwaves_Frequency,-0.49485347252912426,0.20884802756667434
selfother,Self/Other,27,slowwaves_PTP,-0.4833450025089075,-0.6174222019318746
selfother,Self/Other,27,slowwaves_Slope,-0.5590840609808414,-0.5411298395164414
selfother,Self/Other,27,wsmi_alpha,-0.5690549331986265,-0.010248801517800126
selfother,Self/Other,27,wsmi_beta,-0.4892953883212638,0.5702757361840421
selfother,Self/Other,27,wsmi_gamma,-0.41622757032366614,0.5121165880035715
selfother,Self/Other,27,wsmi_theta,0.46395522708712733,-0.4048723682810431
selfother,Self/Other,28,N1,0.2905032760782448,-0.1647658817270328
selfother,Self/Other,28,P1,0.17151879758186053,0.635169032363621
selfother,Self/Other,28,P3a,0.33845472788556297,0.6533209303055661
selfother,Self/Other,28,P3b,0.581106015856142,0.870417654091708
selfother,Self/Other,28,PE_alpha,0.30609215163500914,0.5005595097994613
selfother,Self/Other,28,PE_beta,0.6106041110063979,0.041212575826640854
selfother,Self/Other,28,PE_gamma,0.5997118220997081,-0.06118251583029066
selfother,Self/Other,28,PE_theta,-0.5326139378872105,-0.08322554808324663
selfother,Self/Other,28,kolmogorov_complexity,0.13070569515978211,0.6124627712330875
selfother,Self/Other,28,psd_relative_alpha,-0.6846861893670226,0.290883090602355
selfother,Self/Other,28,psd_relative_beta,0.2808218707716717,0.4095179464906157
selfother,Self/Other,28,psd_relative_delta,0.5349351163575076,0.5205114055185087
selfother,Self/Other,28,psd_relative_gamma,0.4079473567401897,0.11101694133416368
selfother,Self/Other,28,psd_relative_theta,-0.23775518843039656,0.17320930946236968
selfother,Self/Other,28,slowwaves_Density,0.29924494479981073,-0.6281762482629419
selfother,Self/Other,28,slowwaves_Duration,0.22488286345175096,-0.4073847290628306
selfother,Self/Other,28,slowwaves_Frequency,-0.2372705417022638,0.08261355536063664
selfother,Self/Other,28,slowwaves_PTP,0.04357149109820788,-0.6355619276844799
selfother,Self/Other,28,slowwaves_Slope,-0.3369524145798057,-0.6357753243602262
selfother,Self/Other,28,wsmi_alpha,0.32293830821729513,-0.21343206963868838
selfother,Self/Other,28,wsmi_beta,0.2760160230472043,0.4528924372206297
selfother,Self/Other,28,wsmi_gamma,0.5491474085268733,0.43956102318921886
selfother,Self/Other,28,wsmi_theta,-0.5777694970055515,-0.13260170931495252
selfother,Self/Other,29,N1,-0.4882187813096029,-0.2966225231700767
selfother,Self/Other,29,P1,-0.41321297716951744,0.5309495021364187
selfother,Self/Other,29,P3a,0.35536911611242805,0.6934816529797515
selfother,Self/Other,29,P3b,-0.36406930301366697,0.8530860707063003
selfother,Self/Other,29,PE_alpha,-0.2974511947966018,0.5208619713384859
selfother,Self/Other,29,PE_beta,0.35454926402647297,0.04278917189066509
selfother,Self/Other,29,PE_gamma,0.2951610073223401,-0.04496430002870153
selfother,Self/Other,29,PE_theta,-0.4907120060454361,-0.10268717144483279
selfother,Self/Other,29,kolmogorov_complexity,-0.3466387065027689,0.5963424104014828
selfother,Self/Other,29,psd_relative_alpha,-0.3097830855905064,0.28616065273771785
selfother,Self/Other,29,psd_relative_beta,-0.09872810172561076,0.4989507067519202
selfother,Self/Other,29,psd_relative_delta,0.10773030678545309,0.5446236711095015
selfother,Self/Other,29,psd_relative_gamma,0.30866476926470987,0.1478043926886711
selfother,Self/Other,29,psd_relative_theta,0.42318755280684045,0.10592904477415631
selfother,Self/Other,29,slowwaves_Density,-0.13660350562893359,-0.6094453800255307
selfother,Self/Other,29,slowwaves_Duration,-0.24726392372670086,-0.3185895935378733
selfother,Self/Other,29,slowwaves_Frequency,0.15386448532294408,0.05363467035316779
selfother,Self/Other,29,slowwaves_PTP,-0.3319906382196121,-0.6975008497112042
selfother,Self/Other,29,slowwaves_Slope,-0.08192303587813729,-0.6255200354065679
selfother,Self/Other,29,wsmi_alpha,-0.5076856287320387,-0.03083059214430927
selfother,Self/Other,29,wsmi_beta,-0.17407741690557607,0.5229605780508363
selfother,Self/Other,29,wsmi_gamma,0.10985400281227599,0.4919600142791391
selfother,Self/Other,29,wsmi_theta,-0.4300688080830573,-0.1698376006220742
selfother,Self/Other,30,N1,0.6356332422453067,-0.5015767229511148
selfother,Self/Other,30,P1,0.3610612384047114,0.5782872970609169
selfother,Self/Other,30,P3a,0.0741408109324169,0.7432081518220943
selfother,Self/Other,30,P3b,-0.4137176155883114,0.8422838997633689
selfother,Self/Other,30,PE_alpha,-0.067893396243529,0.5014413057588005
selfother,Self/Other,30,PE_beta,0.2488321178570091,0.05813465803048207
selfother,Self/Other,30,PE_gamma,0.325702850415254,0.007201950538069144
selfother,Self/Other,30,PE_theta,-0.5754415827326119,0.044040624420488034
selfother,Self/Other,30,kolmogorov_complexity,-0.0576787162214415,0.6307822120504724
selfother,Self/Other,30,psd_relative_alpha,-0.582505919163628,0.1924617347499065
selfother,Self/Other,30,psd_relative_beta,-0.3454383517884475,0.42583158124159387
selfother,Self/Other,30,psd_relative_delta,0.6232920456059423,0.4657820140375342
selfother,Self/Other,30,psd_relative_gamma,0.37708690173425313,0.16556920977136053
selfother,Self/Other,30,psd_relative_theta,0.24320448343225273,0.09960997885189155
selfother,Self/Other,30,slowwaves_Density,0.6692334968563451,-0.694869932423261
selfother,Self/Other,30,slowwaves_Duration,0.09516726580562945,-0.35242170797473227
selfother,Self/Other,30,slowwaves_Frequency,-0.0049186359167779,-0.020868055700761324
selfother,Self/Other,30,slowwaves_PTP,0.5711832896560494,-0.696286938464288
selfother,Self/Other,30,slowwaves_Slope,0.4944513712231901,-0.6105811717034939
selfother,Self/Other,30,wsmi_alpha,0.02891379150455554,-0.1809067816591682
selfother,Self/Other,30,wsmi_beta,0.1940956556936924,0.48723790643096365
selfother,Self/Other,30,wsmi_gamma,0.31416472916719757,0.4695400544199773
selfother,Self/Other,30,wsmi_theta,-0.2880633502753545,-0.22118824220426692
selfother,Self/Other,31,N1,0.4614290015181591,-0.35123307112764973
selfother,Self/Other,31,P1,0.5305569857223744,0.6157271913615446
selfother,Self/Other,31,P3a,-0.5904168127119211,0.803925618839891
selfother,Self/Other,31,P3b,-0.45343433106300807,0.8455389010169044
selfother,Self/Other,31,PE_alpha,0.08948379220588433,0.495269921747697
selfother,Self/Other,31,PE_beta,0.48756853125191446,0.0003130572949414312
selfother,Self/Other,31,PE_gamma,0.5693558795631232,-0.15618002181145696
selfother,Self/Other,31,PE_theta,0.5494977657184842,-0.3027581382166121
selfother,Self/Other,31,kolmogorov_complexity,0.46367633761729943,0.5522461899392748
selfother,Self/Other,31,psd_relative_alpha,0.509889112443599,0.09380608775836247
selfother,Self/Other,31,psd_relative_beta,0.10795823565504192,0.40046721608495933
selfother,Self/Other,31,psd_relative_delta,-0.5201325525823512,0.6350460415352661
selfother,Self/Other,31,psd_relative_gamma,0.5685355771103283,-0.05008775426576948
selfother,Self/Other,31,psd_relative_theta,-0.7148370379056914,0.40664244863828075
selfother,Self/Other,31,slowwaves_Density,-0.20651990809643006,-0.5717438163684989
selfother,Self/Other,31,slowwaves_Duration,0.18918082532643132,-0.46056867664055584
selfother,Self/Other,31,slowwaves_Frequency,-0.2100622465127513,0.15561295806891756
selfother,Self/Other,31,slowwaves_PTP,-0.17509538775234215,-0.6287134732921629
selfother,Self/Other,31,slowwaves_Slope,0.0916839413532105,-0.6303258527239797
selfother,Self/Other,31,wsmi_alpha,0.431037904711443,-0.262098323692897
selfother,Self/Other,31,wsmi_beta,-0.18012864800049694,0.49247436544658574
selfother,Self/Other,31,wsmi_gamma,-0.2272673470449383,0.5810264631536357
selfother,Self/Other,31,wsmi_theta,0.3670155677974717,-0.2980144560975907
selfother,Self/Other,32,N1,-0.29144851791098225,-0.13200810110431044
selfother,Self/Other,32,P1,-0.41204071388631003,0.6605980375049034
selfother,Self/Other,32,P3a,-0.25320968391709664,0.7346695892512837
selfother,Self/Other,32,P3b,0.06007355068732839,0.8151714585506027
selfother,Self/Other,32,PE_alpha,-0.37144993746976684,0.5516384021368713
selfother,Self/Other,32,PE_beta,0.25763623356943033,-0.0003295751260068602
selfother,Self/Other,32,PE_gamma,0.29744870640430143,-0.07843660272338213
selfother,Self/Other,32,PE_theta,0.4785986358907774,-0.26072575359821076
selfother,Self/Other,32,kolmogorov_complexity,0.23802955271196413,0.5347318813675417
selfother,Self/Other,32,psd_relative_alpha,-0.016272116403479,0.211050943763355
selfother,Self/Other,32,psd_relative_beta,0.6072869581606278,0.4514410024133929
selfother,Self/Other,32,psd_relative_delta,-0.43789851547753716,0.6454677518613012
selfother,Self/Other,32,psd_relative_gamma,0.11257498679418315,-0.15971894252036076
selfother,Self/Other,32,psd_relative_theta,-0.10477300053254243,0.20718773965646675
selfother,Self/Other,32,slowwaves_Density,0.3206339953832286,-0.7100917327931269
selfother,Self/Other,32,slowwaves_Duration,0.24515845939150702,-0.38763427721079036
selfother,Self/Other,32,slowwaves_Frequency,-0.025993067890365776,0.017905688845659032
selfother,Self/Other,32,slowwaves_PTP,0.23916105207255334,-0.5684353322519811
selfother,Self/Other,32,slowwaves_Slope,-0.08140365797311745,-0.6192273908376676
selfother,Self/Other,32,wsmi_alpha,-0.43696703153928074,-0.056943368727792223
selfother,Self/Other,32,wsmi_beta,-0.3783617341891312,0.5620936058356621
selfother,Self/Other,32,wsmi_gamma,-0.010261825190005807,0.4786252245168362
selfother,Self/Other,32,wsmi_theta,0.025175762823911606,-0.16803313174751477
selfother,Self/Other,34,N1,0.5499867070540525,-0.4269051895526599
selfother,Self/Other,34,P1,0.5731358620211431,0.5803641495346344
selfother,Self/Other,34,P3a,0.27657981184859115,0.7916050374522439
selfother,Self/Other,34,P3b,0.3372589224133088,0.8650650165114591
selfother,Self/Other,34,PE_alpha,0.5249856532227055,0.368985928413354
selfother,Self/Other,34,PE_beta,-0.21941355149464561,0.0785255058080467
selfother,Self/Other,34,PE_gamma,-0.17521887966934446,0.004680014942184913
selfother,Self/Other,34,PE_theta,-0.36826203293665943,-0.11359146101016808
selfother,Self/Other,34,kolmogorov_complexity,-0.04314761975515138,0.6619048237963692
selfother,Self/Other,34,psd_relative_alpha,-0.6885895455076472,0.37859551251551327
selfother,Self/Other,34,psd_relative_beta,0.575985249965938,0.37725051181881314
selfother,Self/Other,34,psd_relative_delta,0.6585792892519362,0.4278297450189367
selfother,Self/Other,34,psd_relative_gamma,0.16905991723752842,0.17823445301403704
selfother,Self/Other,34,psd_relative_theta,-0.18544146281703972,0.122272967356918
selfother,Self/Other,34,slowwaves_Density,0.10714567685282525,-0.6305334706169357
selfother,Self/Other,34,slowwaves_Duration,0.3601741760709048,-0.42566525186605536
selfother,Self/Other,34,slowwaves_Frequency,-0.37117984947806754,0.16996979152581093
selfother,Self/Other,34,slowwaves_PTP,0.22251199904442703,-0.6571232981152072
selfother,Self/Other,34,slowwaves_Slope,0.3282732435368002,-0.5853039597497295
selfother,Self/Other,34,wsmi_alpha,0.0951069537003385,-0.17765690843291723
selfother,Self/Other,34,wsmi_beta,0.41428334046600773,0.3837834919362908
selfother,Self/Other,34,wsmi_gamma,0.28183512028089275,0.3735231069863923
selfother,Self/Other,34,wsmi_theta,0.2909728320022416,-0.36552333114083885
selfother,Self/Other,35,N1,0.04518179280318223,-0.37084313397203306
selfother,Self/Other,35,P1,-0.33923762480870207,0.7102719342341133
selfother,Self/Other,35,P3a,0.49766976763972876,0.7727522403018681
selfother,Self/Other,35,P3b,0.47333667381995354,0.8403921805919317
selfother,Self/Other,35,PE_alpha,-0.09498874105508591,0.4639398088111766
selfother,Self/Other,35,PE_beta,0.31418013858059596,0.07440023383094009
selfother,Self/Other,35,PE_gamma,0.43873895181405825,-0.06358207357273475
selfother,Self/Other,35,PE_theta,-0.48681471635433465,-0.07922514135720314
selfother,Self/Other,35,kolmogorov_complexity,-0.3432257427416508,0.6132257401220984
selfother,Self/Other,35,psd_relative_alpha,-0.28063532450486756,0.27207196287164087
selfother,Self/Other,35,psd_relative_beta,-0.29249911771754245,0.5347311574130588
selfother,Self/Other,35,psd_relative_delta,0.5152980182365311,0.4716099518405397
selfother,Self/Other,35,psd_relative_gamma,0.2559170147113848,0.1958337339616118
selfother,Self/Other,35,psd_relative_theta,0.04700503929916297,-0.041365573780469095
selfother,Self/Other,35,slowwaves_Density,-0.5065927738368552,-0.6153839556650837
selfother,Self/Other,35,slowwaves_Duration,-0.14845276094362175,-0.37443092030965036
selfother,Self/Other,35,slowwaves_Frequency,-0.036805300180575096,0.09932778093310048
selfother,Self/Other,35,slowwaves_PTP,-0.5663918901756491,-0.6868004867084003
selfother,Self/Other,35,slowwaves_Slope,-0.0778512281511099,-0.5822165533136084
selfother,Self/Other,35,wsmi_alpha,-0.48740384383371443,-0.02667707178624566
selfother,Self/Other,35,wsmi_beta,-0.5458483410530861,0.6122649847902407
selfother,Self/Other,35,wsmi_gamma,-0.5404940218787379,0.5908881862754647
selfother,Self/Other,35,wsmi_theta,0.29763153043293106,-0.37808602639067046
selfother,Self/Other,37,N1,0.2208072257370163,-0.47790006042312483
selfother,Self/Other,37,P1,0.31156084401940354,0.480221425821085
selfother,Self/Other,37,P3a,0.20305650091280855,0.7764219734097209
selfother,Self/Other,37,P3b,0.5202852584164804,0.7583371877864679
selfother,Self/Other,37,PE_alpha,0.47412833153896666,0.42363347981022564
selfother,Self/Other,37,PE_beta,0.4980453031118367,-0.05564898674822611
selfother,Self/Other,37,PE_gamma,0.47735632795061217,-0.09142912423949746
selfother,Self/Other,37,PE_theta,-0.521009595995779,0.027688490889203807
selfother,Self/Other,37,kolmogorov_complexity,0.3722274613395792,0.38886786877081475
selfother,Self/Other,37,psd_relative_alpha,0.12731741700264712,0.33273662794357384
selfother,Self/Other,37,psd_relative_beta,0.3628439926569938,0.4733418731584497
selfother,Self/Other,37,psd_relative_delta,0.21824458691278859,0.4635588654614494
selfother,Self/Other,37,psd_relative_gamma,-0.02629887108349136,0.14723668459549855
selfother,Self/Other,37,psd_relative_theta,-0.38138254636097907,0.327302740846605
selfother,Self/Other,37,slowwaves_Density,-0.6117624840937733,-0.5510639454798734
selfother,Self/Other,37,slowwaves_Duration,-0.26605247127896403,-0.2659536277262332
selfother,Self/Other,37,slowwaves_Frequency,0.1796410180150018,-0.0038430623814883725
selfother,Self/Other,37,slowwaves_PTP,-0.6579965424392716,-0.5985944671736174
selfother,Self/Other,37,slowwaves_Slope,-0.31633139189320014,-0.5850833898494017
selfother,Self/Other,37,wsmi_alpha,0.075052515934228,-0.07018532966462893
selfother,Self/Other,37,wsmi_beta,0.4071380470501535,0.4974353994606796
selfother,Self/Other,37,wsmi_gamma,0.3373197107863401,0.46817117415817977
selfother,Self/Other,37,wsmi_theta,0.1435746762484612,-0.2710037385574912
selfother,Self/Other,38,N1,0.04065407230167059,-0.22348425631681765
selfother,Self/Other,38,P1,-0.36058700127309246,0.6203436791335432
selfother,Self/Other,38,P3a,0.4659619828482585,0.715781842738301
selfother,Self/Other,38,P3b,0.5955691029540016,0.8417643797624247
selfother,Self/Other,38,PE_alpha,0.30495989375338156,0.3770841259064726
selfother,Self/Other,38,PE_beta,-0.3176248818877183,0.08005088831481605
selfother,Self/Other,38,PE_gamma,-0.28356517851023066,0.007274252545986755
selfother,Self/Other,38,PE_theta,-0.3673772326938386,-0.16556880414545788
selfother,Self/Other,38,kolmogorov_complexity,0.08189701895068856,0.6641763431705399
selfother,Self/Other,38,psd_relative_alpha,-0.3890308012011676,0.236315947040464
selfother,Self/Other,38,psd_relative_beta,0.30937005049733574,0.4094532350514008
selfother,Self/Other,38,psd_relative_delta,0.6482678986772868,0.46389391095171856
selfother,Self/Other,38,psd_relative_gamma,-0.2469673092562432,0.07906783574584328
selfother,Self/Other,38,psd_relative_theta,-0.4068376171622821,0.2702610672734452
selfother,Self/Other,38,slowwaves_Density,-0.10984854433054683,-0.6524385966346742
selfother,Self/Other,38,slowwaves_Duration,0.396204996358833,-0.4326847949972856
selfother,Self/Other,38,slowwaves_Frequency,-0.45231443009881256,0.16132128797564832
selfother,Self/Other,38,slowwaves_PTP,-0.47537904627847827,-0.655045505496376
selfother,Self/Other,38,slowwaves_Slope,-0.5510131187607781,-0.4784357928420376
selfother,Self/Other,38,wsmi_alpha,0.08798017144213856,-0.18984505253919323
selfother,Self/Other,38,wsmi_beta,0.6365939191888915,0.4783590168380291
selfother,Self/Other,38,wsmi_gamma,0.656132713356909,0.4637142249300852
selfother,Self/Other,38,wsmi_theta,0.5551086765379675,-0.43720817468018125
selfother,Self/Other,40,N1,-0.04163225288766698,-0.20860716383614222
selfother,Self/Other,40,P1,0.6237751555648098,0.44834878818477086
selfother,Self/Other,40,P3a,-0.21875933133303288,0.7798410146306123
selfother,Self/Other,40,P3b,0.3953262054457267,0.7780624622226094
