contrast,subject,feature,direction_ws,direction_loso
on_off,03,wsmi_alpha_mean_central_mid_trimmean,-0.4780042304202347,0.270160896571701
on_off,03,wsmi_alpha_mean_central_right_trimmean,-0.5367434400094906,-0.6747477753340109
on_off,03,wsmi_alpha_mean_frontal_left_trimmean,0.3424630785721961,-0.00708861747616827
on_off,03,wsmi_alpha_mean_frontal_mid_trimmean,-0.49817605421312455,0.45013162841665194
on_off,03,wsmi_alpha_mean_frontal_right_trimmean,-0.37735949068356567,-0.16142965486286007
on_off,03,wsmi_alpha_mean_posterior_left_trimmean,-0.39590677763984067,0.41119648746342025
on_off,03,wsmi_alpha_mean_posterior_mid_trimmean,-0.2817936837107083,0.4740821989933215
on_off,03,wsmi_alpha_mean_posterior_right_trimmean,-0.3643196785143684,0.5740569405226853
on_off,03,wsmi_beta_mean_central_left_trimmean,-0.008461108941609806,0.7053487560631899
on_off,03,wsmi_beta_mean_central_mid_trimmean,-0.6710307965078205,0.7183161374434351
on_off,03,wsmi_beta_mean_central_right_trimmean,0.07529415737262697,0.5339864709664899
on_off,03,wsmi_beta_mean_frontal_left_trimmean,-0.6004508972952867,0.8873235872831323
on_off,03,wsmi_beta_mean_frontal_mid_trimmean,-0.4463723326858765,0.555977174498069
on_off,03,wsmi_beta_mean_frontal_right_trimmean,-0.6696922308906427,0.6706702563751055
on_off,03,wsmi_beta_mean_posterior_left_trimmean,-0.6620016892995971,0.8682459649073603
on_off,03,wsmi_beta_mean_posterior_mid_trimmean,0.14561512780434918,0.6883959073907283
on_off,03,wsmi_beta_mean_posterior_right_trimmean,-0.6174843311454595,-0.32494630469310926
on_off,03,wsmi_gamma_mean_central_left_trimmean,0.4174904523809333,0.7846225276775178
on_off,03,wsmi_gamma_mean_central_mid_trimmean,-0.5293649036771457,0.8533197723170629
on_off,03,wsmi_gamma_mean_central_right_trimmean,-0.10698297250947832,0.7260200489376978
on_off,03,wsmi_gamma_mean_frontal_left_trimmean,-0.4526800343334877,0.9076276504811042
on_off,03,wsmi_gamma_mean_frontal_mid_trimmean,-0.4975056239611521,0.7776873481360539
on_off,03,wsmi_gamma_mean_frontal_right_trimmean,-0.6774894337447889,0.8125400198595897
on_off,03,wsmi_gamma_mean_posterior_left_trimmean,-0.46143538019799685,0.8930983113066353
on_off,03,wsmi_gamma_mean_posterior_mid_trimmean,0.08654403907027032,0.885928255966542
on_off,03,wsmi_gamma_mean_posterior_right_trimmean,-0.5685905246736328,-0.499391581531327
on_off,03,wsmi_theta_mean_central_left_trimmean,-0.1198276985868933,0.827416864196629
on_off,03,wsmi_theta_mean_central_mid_trimmean,-0.03557123950202507,0.48664540232680603
on_off,03,wsmi_theta_mean_central_right_trimmean,0.23599798937554126,0.525069368148031
on_off,03,wsmi_theta_mean_frontal_left_trimmean,-0.38017576562635486,0.8167808988966193
on_off,03,wsmi_theta_mean_frontal_mid_trimmean,-0.40544554674306815,0.7453177101440374
on_off,03,wsmi_theta_mean_frontal_right_trimmean,-0.288405056337451,0.8187098855963048
on_off,03,wsmi_theta_mean_posterior_left_trimmean,0.40434387392004223,-0.2928675935587889
on_off,03,wsmi_theta_mean_posterior_mid_trimmean,0.37649497540906957,0.8107602206816298
on_off,03,wsmi_theta_mean_posterior_right_trimmean,-0.18749058367864704,0.9226235367674354
on_off,05,N1_mean_occipitoparietal_lateral_trimmean,-0.004783127242431835,-0.6747674807333427
on_off,05,P1_mean_occipitoparietal_lateral_trimmean,-0.6180805713935704,-0.6222845957226146
on_off,05,P3a_mean_frontocentral_midline_trimmean,0.09009413129783833,0.061865134983619265
on_off,05,P3b_mean_centroparietal_midline_trimmean,0.5055273745611931,0.8712862639519704
on_off,05,PE_alpha_mean_central_left_trimmean,0.44714985441837946,0.8633043523392773
on_off,05,PE_alpha_mean_central_mid_trimmean,0.2666800279099854,0.8999592895119842
on_off,05,PE_alpha_mean_central_right_trimmean,-0.34591594510045254,0.9149996712108845
on_off,05,PE_alpha_mean_frontal_left_trimmean,-0.1768468779657335,-0.3662657500927457
on_off,05,PE_alpha_mean_frontal_mid_trimmean,-0.1493929898235288,-0.44644315865460327
on_off,05,PE_alpha_mean_frontal_right_trimmean,0.21000303452020577,-0.26559405172198197
on_off,05,PE_alpha_mean_posterior_left_trimmean,-0.08928786084872076,0.8683493667731209
on_off,05,PE_alpha_mean_posterior_mid_trimmean,-0.45316377446493156,0.8114543157351692
on_off,05,PE_alpha_mean_posterior_right_trimmean,0.4777409723717175,0.8950858294431352
on_off,05,PE_beta_mean_central_left_trimmean,0.563257205153756,0.2550142279384866
on_off,05,PE_beta_mean_central_mid_trimmean,-0.5498118622733754,0.7461862032549481
on_off,05,PE_beta_mean_central_right_trimmean,0.48185949248409904,-0.3057506406758364
on_off,05,PE_beta_mean_frontal_left_trimmean,0.5481587094697401,-0.8833725961040365
on_off,05,PE_beta_mean_frontal_mid_trimmean,0.5271916468179358,-0.8640385746207994
on_off,05,PE_beta_mean_frontal_right_trimmean,0.5344898968294479,-0.8622309485877335
on_off,05,PE_beta_mean_posterior_left_trimmean,0.2750883701023838,0.5170604951280436
on_off,05,PE_beta_mean_posterior_mid_trimmean,0.5026207488506336,0.83085911517849
on_off,05,PE_beta_mean_posterior_right_trimmean,0.24692324700465665,0.82031387450409
on_off,05,PE_gamma_mean_central_left_trimmean,0.5479078820762402,0.15086053329077834
on_off,05,PE_gamma_mean_central_mid_trimmean,0.08070499500630007,0.6973020456156523
on_off,05,PE_gamma_mean_central_right_trimmean,0.4957012214488852,-0.5229061440865905
on_off,05,PE_gamma_mean_frontal_left_trimmean,0.6104993594797082,-0.8914843839693835
on_off,05,PE_gamma_mean_frontal_mid_trimmean,0.5860384978710403,-0.8606361020078053
on_off,05,PE_gamma_mean_frontal_right_trimmean,0.5645224710952715,-0.840557870971784
on_off,05,PE_gamma_mean_posterior_left_trimmean,0.09758299734146243,0.5487706594479275
on_off,05,PE_gamma_mean_posterior_mid_trimmean,0.6205993409434715,0.7190483708679349
on_off,05,PE_gamma_mean_posterior_right_trimmean,0.41854630126577536,0.7959253802140732
on_off,05,PE_theta_mean_central_left_trimmean,0.36493644955163423,-0.6689816570453273
on_off,05,PE_theta_mean_central_mid_trimmean,0.6175236521329082,-0.3923875624274135
on_off,05,PE_theta_mean_central_right_trimmean,0.4004725476233549,-0.8217899216432585
on_off,05,PE_theta_mean_frontal_left_trimmean,0.6643200880713218,-0.73156442464341
on_off,05,PE_theta_mean_frontal_mid_trimmean,0.6663835537383828,-0.8049218285017207
on_off,05,PE_theta_mean_frontal_right_trimmean,0.44489621675719343,-0.8165269476593111
on_off,05,PE_theta_mean_posterior_left_trimmean,0.657806942310977,-0.8545009064714266
on_off,05,PE_theta_mean_posterior_mid_trimmean,0.6440953131456534,-0.7064741503107671
