contrast,label,pipeline,marker,abs_full,abs_residual,share_full,share_residual,dir_full,dir_residual
selfother,Self/Other,loso,wsmi_gamma,0.0015571237837077633,0.0013778525211615427,0.0416764859794271,0.04059210756226274,selfother_within_median,selfother_within_median_res
selfother,Self/Other,loso,wsmi_theta,0.0015324752386768527,0.001365237492598522,0.04101676659671499,0.040220463581164184,selfother_within_median,selfother_within_median_res
time,Time,ws,N1,0.0024955455872629775,0.0024443312755357376,0.05564513513762358,0.0546574496206241,time_within_median,time_within_median_res
time,Time,ws,P1,0.0022840646208924583,0.0020706161325796018,0.050929578342033495,0.046300842313330044,time_within_median,time_within_median_res
time,Time,ws,P3a,0.0024290231452719913,0.0029200141159188243,0.054161832130391004,0.06529414651349327,time_within_median,time_within_median_res
time,Time,ws,P3b,0.0020787667222434743,0.0028000802173748095,0.04635189025166201,0.06261231648370823,time_within_median,time_within_median_res
time,Time,ws,PE_alpha,0.002013636039125483,0.0019636787721574933,0.044899620382418196,0.04390962658560392,time_within_median,time_within_median_res
time,Time,ws,PE_beta,0.0017453068978045014,0.0018196992509496059,0.03891647529127021,0.040690114768370034,time_within_median,time_within_median_res
time,Time,ws,PE_gamma,0.0018436653226139577,0.0018702687179143061,0.04110965014985844,0.041820893611904296,time_within_median,time_within_median_res
time,Time,ws,PE_theta,0.001735566015879894,0.0017106427939267,0.03869927521533455,0.038251514131381184,time_within_median,time_within_median_res
time,Time,ws,kolmogorov_complexity,0.0023853595897139045,0.0018669501030851908,0.05318823162314335,0.04174668639431147,time_within_median,time_within_median_res
time,Time,ws,psd_relative_alpha,0.0018868858101853626,0.0016311916641404277,0.04207337122307776,0.03647491528528449,time_within_median,time_within_median_res
time,Time,ws,psd_relative_beta,0.001961639140459532,0.0017948457641759287,0.04374020479499248,0.040134368411554565,time_within_median,time_within_median_res
time,Time,ws,psd_relative_delta,0.0020177525159473,0.0017871648247874822,0.044991408691239326,0.03996261568643711,time_within_median,time_within_median_res
time,Time,ws,psd_relative_gamma,0.002183398414403714,0.0019020338433683001,0.04868494506727064,0.04253119043687698,time_within_median,time_within_median_res
time,Time,ws,psd_relative_theta,0.0017738518996959472,0.001917015564013861,0.03955296556251999,0.04286619520877949,time_within_median,time_within_median_res
time,Time,ws,slowwaves_Density,0.0020023814271880923,0.001524175501495963,0.04464866748242951,0.034081937468867056,time_within_median,time_within_median_res
time,Time,ws,slowwaves_Duration,0.0013996741659975816,0.0015813483136233103,0.031209631478220146,0.035360373059736376,time_within_median,time_within_median_res
time,Time,ws,slowwaves_Frequency,0.0014876687612332897,0.0017327202283660454,0.033171715909080704,0.03874518545682649,time_within_median,time_within_median_res
time,Time,ws,slowwaves_PTP,0.0017348443892558827,0.0016969777228128197,0.03868318454112809,0.03794595082928521,time_within_median,time_within_median_res
time,Time,ws,slowwaves_Slope,0.0016374932957201715,0.0016550078498425381,0.03651247093716168,0.037007466655549645,time_within_median,time_within_median_res
time,Time,ws,wsmi_alpha,0.0018518394903443629,0.0020273617469849436,0.0412919159719366,0.045333635279990056,time_within_median,time_within_median_res
time,Time,ws,wsmi_beta,0.0018849121916906875,0.0019468266237632026,0.04202936390523639,0.043532797364017196,time_within_median,time_within_median_res
time,Time,ws,wsmi_gamma,0.0019733729053678095,0.0019724900631866637,0.04400184174417373,0.044106654991834984,time_within_median,time_within_median_res
time,Time,ws,wsmi_theta,0.002040858645635649,0.0020854760494123017,0.04550662416779802,0.04663312344223388,time_within_median,time_within_median_res
time,Time,loso,N1,0.00193875548285705,0.0025675732652327824,0.04475242678884719,0.06748376934266083,time_within_median,time_within_median_res
time,Time,loso,P1,0.001699693397493679,0.0018629195950379091,0.03923414015197466,0.04896329072972474,time_within_median,time_within_median_res
time,Time,loso,P3a,0.0014030662081635445,0.0022965670627234196,0.03238707424219013,0.060360887862231406,time_within_median,time_within_median_res
time,Time,loso,P3b,0.003829988190817212,0.0011058260792017331,0.08840788208067932,0.029064530727298653,time_within_median,time_within_median_res
time,Time,loso,PE_alpha,0.0012632370752394821,0.001988287711271467,0.029159388703985784,0.05225835270649068,time_within_median,time_within_median_res
time,Time,loso,PE_beta,0.0013824672658947921,0.0013956438925164236,0.03191158743430678,0.036681839541795026,time_within_median,time_within_median_res
time,Time,loso,PE_gamma,0.0012077400115000582,0.0013650069642473306,0.02787834614655376,0.03587660627788983,time_within_median,time_within_median_res
time,Time,loso,PE_theta,0.002056254560660348,0.0015539390012903323,0.04746466612157632,0.040842324756849395,time_within_median,time_within_median_res
time,Time,loso,kolmogorov_complexity,0.0036956734885314904,0.0018681722994912818,0.08530748652597554,0.04910134805434189,time_within_median,time_within_median_res
time,Time,loso,psd_relative_alpha,0.001953021666788056,0.0015048509846184157,0.04508173409839389,0.03955213980305179,time_within_median,time_within_median_res
time,Time,loso,psd_relative_beta,0.001646680292516652,0.0016179780138732738,0.038010434986309474,0.0425254681407587,time_within_median,time_within_median_res
time,Time,loso,psd_relative_delta,0.0017609347961762124,0.0011952131873619349,0.04064777958986182,0.031413900488610466,time_within_median,time_within_median_res
time,Time,loso,psd_relative_gamma,0.0021953624003255906,0.001383028647730633,0.05067570199764222,0.036350271877941695,time_within_median,time_within_median_res
time,Time,loso,psd_relative_theta,0.001468922729994787,0.0014128927301731821,0.033907244886647876,0.037135192362382274,time_within_median,time_within_median_res
time,Time,loso,slowwaves_Density,0.0013957812204863163,0.0011143002704324147,0.032218914368206245,0.029287258691528748,time_within_median,time_within_median_res
time,Time,loso,slowwaves_Duration,0.0017581030862966172,0.0018278954714787013,0.040582415035025285,0.04804274839985118,time_within_median,time_within_median_res
time,Time,loso,slowwaves_Frequency,0.0017493878003804603,0.0014894588532503353,0.04038123948795118,0.0391475869682795,time_within_median,time_within_median_res
time,Time,loso,slowwaves_PTP,0.001750188518648536,0.001380132983127954,0.04039972252306696,0.036274164853154156,time_within_median,time_within_median_res
time,Time,loso,slowwaves_Slope,0.002273390423831184,0.002062640683641252,0.0524768282563629,0.05421257886443008,time_within_median,time_within_median_res
time,Time,loso,wsmi_alpha,0.0020819002599751064,0.001608590493769565,0.0480566475711097,0.042278735067955486,time_within_median,time_within_median_res
time,Time,loso,wsmi_beta,0.001532446824809035,0.0014852142601954237,0.03537357595708954,0.03903602593025586,time_within_median,time_within_median_res
time,Time,loso,wsmi_gamma,0.0014401316892050915,0.0017231532204623693,0.03324265930248912,0.04528979797630158,time_within_median,time_within_median_res
time,Time,loso,wsmi_theta,0.0018386681402872526,0.0022379854022387532,0.04244210374375415,0.058821180576216,time_within_median,time_within_median_res
