contrast,label,feature,marker,mean_share_ws,mean_share_loso,mean_direction_ws,mean_direction_loso,sign_concordance,p_sign_concordance,n_comparable_subjects,p_sign_concordance_fdr
selfother,Self/Other,psd_relative_theta_mean_frontal_mid_trimmean,psd_relative_theta,0.005626916184086881,0.004015760230958484,0.060063556578852824,0.5254313828535487,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,psd_relative_theta_mean_frontal_right_trimmean,psd_relative_theta,0.0067925836233860655,0.003922870492217981,0.051637221496202916,0.27701253811419796,0.45161290322580644,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,psd_relative_theta_mean_posterior_left_trimmean,psd_relative_theta,0.004667434003932748,0.004866217629680437,0.06334603426632393,0.5340224733339018,0.4838709677419355,1.0,31,1.0
selfother,Self/Other,psd_relative_theta_mean_posterior_mid_trimmean,psd_relative_theta,0.004755249396205104,0.003222644574252217,0.01755564616458953,-0.4746015229011483,0.41935483870967744,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,psd_relative_theta_mean_posterior_right_trimmean,psd_relative_theta,0.007175044395398102,0.002893842530706962,0.004747689714173129,-0.2556678328251498,0.2903225806451613,0.029449373483657837,31,0.3435760239760081
selfother,Self/Other,slowwaves_Density_mean_central_left_trimmean,slowwaves_Density,0.007235658191990181,0.005937461381467839,-0.034862967973431955,-0.6356773217601469,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Density_mean_central_mid_trimmean,slowwaves_Density,0.004520894293244839,0.0035121138470303502,0.09527285715993711,0.4897079002791116,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Density_mean_central_right_trimmean,slowwaves_Density,0.006267220993941259,0.004143237713727035,0.006180096454273142,-0.34220598452171436,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,slowwaves_Density_mean_frontal_left_trimmean,slowwaves_Density,0.007485150574373152,0.01701485276828486,-0.17446528238579287,-0.8212557253711468,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Density_mean_frontal_mid_trimmean,slowwaves_Density,0.004790127510622866,0.007725993292454934,-0.13063765135062425,-0.7021889189290724,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Density_mean_frontal_right_trimmean,slowwaves_Density,0.0061143623528098785,0.006985602074461311,-0.1129119062934262,-0.712754807621432,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Density_mean_posterior_left_trimmean,slowwaves_Density,0.0057423190060564904,0.005535574280821052,-0.08529663485580191,-0.6719451690510334,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Density_mean_posterior_mid_trimmean,slowwaves_Density,0.0037333231650410648,0.0026152553661423312,0.0285356717349894,0.13268871757396977,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,slowwaves_Density_mean_posterior_right_trimmean,slowwaves_Density,0.00498592012752614,0.007494861617096001,-0.1088018896480926,-0.7005278715190993,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Duration_mean_central_left_trimmean,slowwaves_Duration,0.004719786110173265,0.00527596648735299,0.004142148312479532,-0.7125958749871916,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Duration_mean_central_mid_trimmean,slowwaves_Duration,0.003953466597859547,0.0034679509001302234,-0.07110870072120784,-0.6026238687717653,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Duration_mean_central_right_trimmean,slowwaves_Duration,0.004457894815006256,0.0027565902621946516,-0.013579711814869,-0.18307661478342457,0.3548387096774194,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Duration_mean_frontal_left_trimmean,slowwaves_Duration,0.0054408895019735695,0.005133008815757925,-0.032936674099155065,-0.5448564723684052,0.41935483870967744,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Duration_mean_frontal_mid_trimmean,slowwaves_Duration,0.00392370825209593,0.003465850974174052,-0.09238630476163026,-0.5065050168636773,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Duration_mean_frontal_right_trimmean,slowwaves_Duration,0.004732979316490136,0.005291522925162839,-0.15326960683364027,-0.534896544407589,0.6129032258064516,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,slowwaves_Duration_mean_posterior_left_trimmean,slowwaves_Duration,0.003906268249739765,0.005290403358145025,0.13401365127084025,0.6703056145666422,0.6206896551724138,0.26493089646101,29,0.6927079596543606
selfother,Self/Other,slowwaves_Duration_mean_posterior_mid_trimmean,slowwaves_Duration,0.0037061882164403665,0.004965658379465871,-0.08695670513036537,-0.5923846492239782,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Duration_mean_posterior_right_trimmean,slowwaves_Duration,0.003960893671750603,0.002977672215369145,-0.003334944456861532,-0.5372339608058543,0.4666666666666667,0.8555355519056321,30,1.0
selfother,Self/Other,slowwaves_Frequency_mean_central_left_trimmean,slowwaves_Frequency,0.004792246143307642,0.004181253450496544,-0.018775950271513492,0.49114868102926895,0.4838709677419355,1.0,31,1.0
selfother,Self/Other,slowwaves_Frequency_mean_central_mid_trimmean,slowwaves_Frequency,0.003990755019452813,0.003410977721104835,0.05484586903763046,0.5114172899704494,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Frequency_mean_central_right_trimmean,slowwaves_Frequency,0.004410203274619865,0.00312364664044677,-0.030206980986689575,-0.3137094877155583,0.41935483870967744,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Frequency_mean_frontal_left_trimmean,slowwaves_Frequency,0.0050318982002706516,0.003227632991273569,-0.010897438208635086,0.055232379935954194,0.16129032258064516,0.00019219517707824707,31,0.03363415598869324
selfother,Self/Other,slowwaves_Frequency_mean_frontal_mid_trimmean,slowwaves_Frequency,0.0037620786602298437,0.003017129554641283,0.04260533409185981,0.08715483953409632,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,slowwaves_Frequency_mean_frontal_right_trimmean,slowwaves_Frequency,0.005324413822098579,0.0036962378156555975,0.07695193970399279,-0.2607793905713004,0.3548387096774194,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Frequency_mean_posterior_left_trimmean,slowwaves_Frequency,0.0036138592583965503,0.006427238625830161,-0.1447286157212308,-0.6903040794446766,0.7241379310344828,0.0241195447742939,29,0.3435760239760081
selfother,Self/Other,slowwaves_Frequency_mean_posterior_mid_trimmean,slowwaves_Frequency,0.003834822794328379,0.004449057727475059,0.09247209441384209,0.6432093146854282,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Frequency_mean_posterior_right_trimmean,slowwaves_Frequency,0.00366273018612802,0.0030390091875228064,0.04638305187473619,0.5805640271602002,0.5172413793103449,1.0,29,1.0
selfother,Self/Other,slowwaves_PTP_mean_central_left_trimmean,slowwaves_PTP,0.007610155332449474,0.005741641173201013,-0.08759567162541258,-0.5941613726772645,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_PTP_mean_central_mid_trimmean,slowwaves_PTP,0.006886236585918945,0.004438543838270863,-0.04437858017315322,-0.6362895712241591,0.4838709677419355,1.0,31,1.0
selfother,Self/Other,slowwaves_PTP_mean_central_right_trimmean,slowwaves_PTP,0.004394923780417877,0.004606035533199131,0.03595916088688656,-0.04877701028990713,0.3870967741935484,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,slowwaves_PTP_mean_frontal_left_trimmean,slowwaves_PTP,0.007664062961562727,0.009454709669107587,-0.11669829709447016,-0.7376714312313633,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_PTP_mean_frontal_mid_trimmean,slowwaves_PTP,0.0057989593363046805,0.006744317376126256,-0.052640091899409165,-0.7691144147619302,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,slowwaves_PTP_mean_frontal_right_trimmean,slowwaves_PTP,0.007860924333178611,0.006419460954724488,-0.08841582964101542,-0.7155573034503809,0.6129032258064516,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,slowwaves_PTP_mean_posterior_left_trimmean,slowwaves_PTP,0.0046947670985746145,0.01295464120736114,-0.15769112546570865,-0.8476696936270323,0.6774193548387096,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,slowwaves_PTP_mean_posterior_mid_trimmean,slowwaves_PTP,0.0034129875307332253,0.004922295822001673,0.033226712133625505,-0.5761381483508462,0.45161290322580644,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_PTP_mean_posterior_right_trimmean,slowwaves_PTP,0.003328413590796279,0.003004931779840549,-0.012697651482724488,-0.5284404831530972,0.4482758620689655,0.711071103811264,29,0.8751216879722455
selfother,Self/Other,slowwaves_Slope_mean_central_left_trimmean,slowwaves_Slope,0.005746626700818401,0.004357988616565304,-0.06645784491000227,-0.5906771296128551,0.6129032258064516,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,slowwaves_Slope_mean_central_mid_trimmean,slowwaves_Slope,0.00616089466627216,0.004389223398931592,-0.0016378399805492565,-0.17840098077935654,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Slope_mean_central_right_trimmean,slowwaves_Slope,0.005104015985803665,0.0041515619960783715,0.06991227169443288,-0.004495613666667458,0.3548387096774194,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,slowwaves_Slope_mean_frontal_left_trimmean,slowwaves_Slope,0.004985802361239433,0.011051403387847925,-0.1274517911753671,-0.879455349285146,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Slope_mean_frontal_mid_trimmean,slowwaves_Slope,0.004297703896235164,0.0037360802431006613,-0.08683436415441757,-0.6279236653878879,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Slope_mean_frontal_right_trimmean,slowwaves_Slope,0.00594548399711594,0.004999627111924445,-0.004666896449855134,-0.6003321622153704,0.41935483870967744,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,slowwaves_Slope_mean_posterior_left_trimmean,slowwaves_Slope,0.004513914646188963,0.008071977150211476,-0.04539033921798005,-0.7970667795039065,0.5333333333333333,0.8555355519056321,30,1.0
selfother,Self/Other,slowwaves_Slope_mean_posterior_mid_trimmean,slowwaves_Slope,0.0037121328575354298,0.0036294936411579836,-0.07568926272382936,-0.6225665129946302,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,slowwaves_Slope_mean_posterior_right_trimmean,slowwaves_Slope,0.004798011604696528,0.003345745900238705,-0.035980168537735856,-0.38940245358150394,0.5333333333333333,0.8555355519056321,30,1.0
selfother,Self/Other,wsmi_alpha_mean_central_left_trimmean,wsmi_alpha,0.004829810082648091,0.005138149132817492,0.0038426185841953556,-0.6132863359269739,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,wsmi_alpha_mean_central_mid_trimmean,wsmi_alpha,0.004815233084318126,0.004308460687237539,0.029822709666312307,0.5033258353897008,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_alpha_mean_central_right_trimmean,wsmi_alpha,0.004257077581224375,0.003938122889053275,-0.0626793334335019,-0.6533019895844571,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,wsmi_alpha_mean_frontal_left_trimmean,wsmi_alpha,0.0046538989178079694,0.004222488470100588,-0.046036009713774716,-0.06673732813624625,0.25806451612903225,0.010673840530216694,31,0.31132034879798687
selfother,Self/Other,wsmi_alpha_mean_frontal_mid_trimmean,wsmi_alpha,0.0065024454334068815,0.0035168414291152235,0.024788667090955643,-0.4813859261410086,0.3870967741935484,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,wsmi_alpha_mean_frontal_right_trimmean,wsmi_alpha,0.004843385323743371,0.0034134124791014727,0.010997272692505125,-0.04077908617313359,0.41935483870967744,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,wsmi_alpha_mean_posterior_left_trimmean,wsmi_alpha,0.0067050544498084555,0.004851892218005988,0.0013900754903207408,-0.5038791903986513,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,wsmi_alpha_mean_posterior_mid_trimmean,wsmi_alpha,0.006205785501411923,0.0031974999198965677,-0.04643427923393039,0.17483275751276844,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,wsmi_alpha_mean_posterior_right_trimmean,wsmi_alpha,0.006395931660060694,0.005006827124160498,0.06594289813325759,0.7426515161472153,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_beta_mean_central_left_trimmean,wsmi_beta,0.005961947366002831,0.0028350741103477166,-0.05510402741147388,-0.22525652153808481,0.4838709677419355,1.0,31,1.0
selfother,Self/Other,wsmi_beta_mean_central_mid_trimmean,wsmi_beta,0.00623319540177402,0.002813735295918216,0.04614511705833024,0.1522127342399886,0.3548387096774194,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,wsmi_beta_mean_central_right_trimmean,wsmi_beta,0.006676795529231889,0.007779447639305834,0.07091715085566323,0.7050011314571188,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_beta_mean_frontal_left_trimmean,wsmi_beta,0.005891180947386381,0.005153299227581987,0.1228739476470371,0.5597052674540869,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,wsmi_beta_mean_frontal_mid_trimmean,wsmi_beta,0.007059072766986274,0.00991316032613187,0.11511157463311657,0.7354400780687104,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,wsmi_beta_mean_frontal_right_trimmean,wsmi_beta,0.005905052680673784,0.004614636272724667,0.05642707402168444,0.6330436555188701,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_beta_mean_posterior_left_trimmean,wsmi_beta,0.006148938774699276,0.006026964619585071,0.13130070128729557,0.753708060801403,0.6451612903225806,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,wsmi_beta_mean_posterior_mid_trimmean,wsmi_beta,0.005704621484101484,0.004007467791327527,0.11577820175402556,0.4528776617751281,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,wsmi_beta_mean_posterior_right_trimmean,wsmi_beta,0.0052242406111038826,0.0031248347454705923,0.045004566001346134,-0.20364678795831315,0.2903225806451613,0.029449373483657837,31,0.3435760239760081
selfother,Self/Other,wsmi_gamma_mean_central_left_trimmean,wsmi_gamma,0.007289082739312819,0.0035355795800817483,0.04101868768161436,0.2877043053617156,0.3548387096774194,0.14961278438568115,31,0.5343313728060041
selfother,Self/Other,wsmi_gamma_mean_central_mid_trimmean,wsmi_gamma,0.007804373748820377,0.003885917335539143,0.0641965854202863,0.5466748116413156,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_gamma_mean_central_right_trimmean,wsmi_gamma,0.007011193675434162,0.014407759151567983,0.13917530699274036,0.7649073104315772,0.6129032258064516,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,wsmi_gamma_mean_frontal_left_trimmean,wsmi_gamma,0.0042728289049429715,0.003954010715743762,0.04650502718078305,0.3208173263281038,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_gamma_mean_frontal_mid_trimmean,wsmi_gamma,0.004370855548761655,0.002960011941814248,0.017458897111440216,0.11342735810199892,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,wsmi_gamma_mean_frontal_right_trimmean,wsmi_gamma,0.006412537561467366,0.003189116582556616,-0.030018935549507117,0.1272791224414337,0.3225806451612903,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,wsmi_gamma_mean_posterior_left_trimmean,wsmi_gamma,0.007019566760888568,0.010974904413020672,0.17492133319016237,0.7583253991208528,0.6774193548387096,0.07075554598122835,31,0.38694439208484255
selfother,Self/Other,wsmi_gamma_mean_posterior_mid_trimmean,wsmi_gamma,0.005361364941069085,0.0037762648693652257,0.06320315303096345,0.5780011213882388,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,wsmi_gamma_mean_posterior_right_trimmean,wsmi_gamma,0.0049799413365513865,0.0031429259804779857,0.024441142128305712,-0.3849207890377754,0.3870967741935484,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,wsmi_theta_mean_central_left_trimmean,wsmi_theta,0.007133525833911585,0.003751119485826696,-0.055685236240500355,-0.573876118351372,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_theta_mean_central_mid_trimmean,wsmi_theta,0.006659489765832201,0.005712317243762804,-0.02579603976789467,-0.3930283835177148,0.45161290322580644,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_theta_mean_central_right_trimmean,wsmi_theta,0.007076582971060979,0.013147486274643025,-0.13004283135411968,-0.8378465676879373,0.5806451612903226,0.47312965989112854,31,0.8038610726305583
selfother,Self/Other,wsmi_theta_mean_frontal_left_trimmean,wsmi_theta,0.0062281950845338874,0.004964726584270907,0.012958548604470287,0.7139207979273212,0.5161290322580645,1.0,31,1.0
selfother,Self/Other,wsmi_theta_mean_frontal_mid_trimmean,wsmi_theta,0.006250718428068768,0.004769436332059198,-0.053936196357250915,-0.4691408194002582,0.6129032258064516,0.28104151505976915,31,0.6927079596543606
selfother,Self/Other,wsmi_theta_mean_frontal_right_trimmean,wsmi_theta,0.004137062295757513,0.003419138861499513,0.01410040894721575,-0.11658059418025922,0.2903225806451613,0.029449373483657837,31,0.3435760239760081
selfother,Self/Other,wsmi_theta_mean_posterior_left_trimmean,wsmi_theta,0.0049405320156856985,0.003343811069941931,0.031559672861269775,0.43842725173025876,0.4838709677419355,1.0,31,1.0
selfother,Self/Other,wsmi_theta_mean_posterior_mid_trimmean,wsmi_theta,0.006312619705435922,0.004410184491152173,-0.06762461860852158,-0.7440954336420426,0.5483870967741935,0.720100131817162,31,0.8751216879722455
selfother,Self/Other,wsmi_theta_mean_posterior_right_trimmean,wsmi_theta,0.005182010833492112,0.005880058750138238,0.0072948800888651705,0.6125393595229487,0.45161290322580644,0.720100131817162,31,0.8751216879722455
time,Time,N1_mean_occipitoparietal_lateral_trimmean,N1,0.007410721682957276,0.0061579495655558645,0.19314679958175804,0.7492278141264067,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,P1_mean_occipitoparietal_lateral_trimmean,P1,0.006603557813686884,0.005368921962843896,0.1619241479300529,0.6896146678996854,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,P3a_mean_frontocentral_midline_trimmean,P3a,0.007495800183714857,0.004427815197238483,0.1016440314059228,0.624558613079297,0.7037037037037037,0.052238985896110535,27,0.27702492520664673
time,Time,P3b_mean_centroparietal_midline_trimmean,P3b,0.006019999649262245,0.012078891256068054,0.16098329278457188,0.8543371900528868,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,PE_alpha_mean_central_left_trimmean,PE_alpha,0.0067306648060938695,0.0026556588611866857,-0.009638895803733633,0.16223655309255725,0.25925925925925924,0.0191572904586792,27,0.19720740178052118
time,Time,PE_alpha_mean_central_mid_trimmean,PE_alpha,0.007583240864253081,0.0028238990484562155,0.04755834636349679,-0.01168452227844248,0.2962962962962963,0.052238985896110535,27,0.27702492520664673
time,Time,PE_alpha_mean_central_right_trimmean,PE_alpha,0.005252516239237886,0.0037651245208337064,0.05722310399185321,-0.21472713978414543,0.37037037037037035,0.24778856337070465,27,0.4927613476121967
time,Time,PE_alpha_mean_frontal_left_trimmean,PE_alpha,0.0062569293768143484,0.006415468508179032,-0.03865944150210745,-0.6285027492675689,0.48148148148148145,1.0,27,1.0
time,Time,PE_alpha_mean_frontal_mid_trimmean,PE_alpha,0.006842245386044856,0.0036942305671296407,0.09511783059986462,0.7174978591920546,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,PE_alpha_mean_frontal_right_trimmean,PE_alpha,0.005672954347603254,0.0036071417492882425,-0.040073118126363626,-0.4248108566034111,0.5185185185185185,1.0,27,1.0
time,Time,PE_alpha_mean_posterior_left_trimmean,PE_alpha,0.0054355687203753,0.0035112751644458635,0.10593531846514452,0.6310770094389834,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,PE_alpha_mean_posterior_mid_trimmean,PE_alpha,0.005193963527689055,0.0037304680152923596,0.011738970729276155,-0.636839915866991,0.5185185185185185,1.0,27,1.0
time,Time,PE_alpha_mean_posterior_right_trimmean,PE_alpha,0.006182361787634494,0.005522530498841762,-0.09267929766173792,-0.6093169570814373,0.7037037037037037,0.052238985896110535,27,0.27702492520664673
time,Time,PE_beta_mean_central_left_trimmean,PE_beta,0.005713598673725781,0.005065926155150918,-0.02182378092145797,-0.10263384228496529,0.37037037037037035,0.24778856337070465,27,0.4927613476121967
time,Time,PE_beta_mean_central_mid_trimmean,PE_beta,0.004422883921096843,0.0027257492507673986,0.029538550589658884,0.26328220646361605,0.48148148148148145,1.0,27,1.0
time,Time,PE_beta_mean_central_right_trimmean,PE_beta,0.005498747444084601,0.002743448065498193,-0.0577484884274608,-0.47869665769733477,0.48148148148148145,1.0,27,1.0
time,Time,PE_beta_mean_frontal_left_trimmean,PE_beta,0.005771787906420741,0.002649889028534615,-0.04098187885769238,0.15536949207944936,0.25925925925925924,0.0191572904586792,27,0.19720740178052118
time,Time,PE_beta_mean_frontal_mid_trimmean,PE_beta,0.004225018589403762,0.01069131533556804,-0.20291235249631695,-0.8091417151953145,0.7037037037037037,0.052238985896110535,27,0.27702492520664673
time,Time,PE_beta_mean_frontal_right_trimmean,PE_beta,0.0061163106871065685,0.003687074105765231,0.06612014076329757,0.4896161877435775,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
time,Time,PE_beta_mean_posterior_left_trimmean,PE_beta,0.00506185775739714,0.002810473819457413,-0.02133101311650326,-0.30389997442117095,0.4074074074074074,0.44206833839416504,27,0.6786136773594639
time,Time,PE_beta_mean_posterior_mid_trimmean,PE_beta,0.006074477481941758,0.003107637697033256,-0.06380521663793935,-0.3878625630122802,0.5925925925925926,0.44206833839416504,27,0.6786136773594639
time,Time,PE_beta_mean_posterior_right_trimmean,PE_beta,0.005426951919602927,0.005275390328873319,-0.1573984697250129,-0.806382819028078,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,PE_gamma_mean_central_left_trimmean,PE_gamma,0.006418983663065818,0.003440346203797761,-0.021223260127176086,0.013741809469687775,0.18518518518518517,0.0015137195587158203,27,0.05298018455505371
time,Time,PE_gamma_mean_central_mid_trimmean,PE_gamma,0.005194498499580199,0.00283923299274439,0.012048734924512314,0.09168904276323951,0.37037037037037035,0.24778856337070465,27,0.4927613476121967
time,Time,PE_gamma_mean_central_right_trimmean,PE_gamma,0.0061885226678707935,0.0028981292882849243,-0.07340430269437088,-0.5248490963953538,0.5185185185185185,1.0,27,1.0
time,Time,PE_gamma_mean_frontal_left_trimmean,PE_gamma,0.005957878752001357,0.003060471015740533,-0.021556509993780094,0.3209464826797059,0.5185185185185185,1.0,27,1.0
time,Time,PE_gamma_mean_frontal_mid_trimmean,PE_gamma,0.0043161484747680345,0.007820038107351279,-0.19115739327903483,-0.8071141078611014,0.7037037037037037,0.052238985896110535,27,0.27702492520664673
time,Time,PE_gamma_mean_frontal_right_trimmean,PE_gamma,0.006278741831596332,0.004965316838184089,0.08124227665667837,0.6487285571622132,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
time,Time,PE_gamma_mean_posterior_left_trimmean,PE_gamma,0.005618935927531352,0.0025008088947645487,-0.002743649848223215,-0.016910113410087545,0.18518518518518517,0.0015137195587158203,27,0.05298018455505371
time,Time,PE_gamma_mean_posterior_mid_trimmean,PE_gamma,0.005855951020807995,0.0027010989612118322,-0.08514953631482869,-0.3924521165570998,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
time,Time,PE_gamma_mean_posterior_right_trimmean,PE_gamma,0.005198958171335409,0.0035481882473139856,-0.12099271701850017,-0.6848393788837155,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,PE_theta_mean_central_left_trimmean,PE_theta,0.0074752471953155675,0.009402747505700351,-0.18147284098227406,-0.7889711902273949,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,PE_theta_mean_central_mid_trimmean,PE_theta,0.0037478522977981038,0.007208008168361772,-0.06805044060421005,-0.6203046933773841,0.5925925925925926,0.44206833839416504,27,0.6786136773594639
time,Time,PE_theta_mean_central_right_trimmean,PE_theta,0.003955944180950851,0.0069029697274719404,-0.1876584912969977,-0.7602535121190264,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,PE_theta_mean_frontal_left_trimmean,PE_theta,0.005056252316316546,0.0067920830227104715,-0.17819003840784384,-0.6585905620233936,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,PE_theta_mean_frontal_mid_trimmean,PE_theta,0.0047841178327757,0.003723534797224711,-0.045183218993176344,-0.02452462697996542,0.2222222222222222,0.005924612283706665,27,0.14811530709266663
time,Time,PE_theta_mean_frontal_right_trimmean,PE_theta,0.006002094523058094,0.004190733405372669,-0.09862762431479752,-0.6866506283296478,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,PE_theta_mean_posterior_left_trimmean,PE_theta,0.006136781947210759,0.008749470153222277,-0.05875560057425128,-0.7979585324137317,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
time,Time,PE_theta_mean_posterior_mid_trimmean,PE_theta,0.004378479384592881,0.004855772687437809,0.03493356363672432,-0.33233480881840055,0.3333333333333333,0.12207812070846558,27,0.3956235393329903
time,Time,PE_theta_mean_posterior_right_trimmean,PE_theta,0.003940274986177498,0.005661341133580796,-0.1347609722410738,-0.7262485236660656,0.6666666666666666,0.12207812070846558,27,0.3956235393329903
time,Time,kolmogorov_complexity_mean_central_left_trimmean,kolmogorov_complexity,0.007703374503318405,0.025363808678276843,-0.16564607931147332,-0.858767025993959,0.6296296296296297,0.24778856337070465,27,0.4927613476121967
time,Time,kolmogorov_complexity_mean_central_mid_trimmean,kolmogorov_complexity,0.0067074243908325434,0.006446401129466,-0.06227910552916627,-0.5851268798496151,0.5185185185185185,1.0,27,1.0
time,Time,kolmogorov_complexity_mean_central_right_trimmean,kolmogorov_complexity,0.007933676604494679,0.015387248234250223,-0.1359721287385432,-0.8337463554231133,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
time,Time,kolmogorov_complexity_mean_frontal_left_trimmean,kolmogorov_complexity,0.005027598657868565,0.013170905886374136,-0.1616057244519495,-0.7862779629413296,0.5925925925925926,0.44206833839416504,27,0.6786136773594639
time,Time,kolmogorov_complexity_mean_frontal_mid_trimmean,kolmogorov_complexity,0.009283108412195687,0.002891759927526708,-0.03172917035974284,0.39814170450059655,0.4444444444444444,0.7011080384254456,27,0.8640415966510773
time,Time,kolmogorov_complexity_mean_frontal_right_trimmean,kolmogorov_complexity,0.00601716871510065,0.007515290081797942,-0.10181903357298379,-0.7300411841972781,0.5185185185185185,1.0,27,1.0
time,Time,kolmogorov_complexity_mean_posterior_left_trimmean,kolmogorov_complexity,0.00680240457098808,0.01068010396674239,-0.10219433777054143,-0.8470007647186819,0.48148148148148145,1.0,27,1.0
time,Time,kolmogorov_complexity_mean_posterior_mid_trimmean,kolmogorov_complexity,0.007111963759708176,0.01271558824773306,-0.15630757967490252,-0.826749833039556,0.5555555555555556,0.7011080384254456,27,0.8640415966510773
