subject,sart,probe_number,n_trials_window,n_go,n_nogo,n_omissions,n_commissions,omission_rate,commission_rate,rt_mean,rt_sd,rt_n,rtcv
10,Sart2,11.0,40,36,4,0,0,0.0,0.0,394.0833333333333,63.185158745660246,36,0.16033451151362296
10,Sart2,12.0,30,27,3,0,0,0.0,0.0,418.0,75.4993632168765,27,0.18062048616477633
10,Sart2,13.0,40,37,3,0,0,0.0,0.0,387.72972972972974,78.09027847044466,37,0.20140389679398107
10,Sart2,14.0,30,28,2,1,1,0.03571428571428571,0.5,383.75,86.2342309793077,28,0.22471460841513408
10,Sart2,15.0,30,28,2,0,0,0.0,0.0,350.07142857142856,62.252132833566776,28,0.1778269454539757
10,Sart3,1.0,20,19,1,0,0,0.0,0.0,373.42105263157896,63.98725201985651,19,0.17135416326670525
10,Sart3,2.0,30,27,3,0,1,0.0,0.3333333333333333,354.7857142857143,77.71903677509569,28,0.2190590929839621
10,Sart3,3.0,40,37,3,0,0,0.0,0.0,346.2972972972973,48.900616256549064,37,0.1412099275339355
10,Sart3,4.0,40,37,3,0,1,0.0,0.3333333333333333,366.7631578947368,72.12280600832815,38,0.1966468126796635
10,Sart3,5.0,40,37,3,0,0,0.0,0.0,390.72972972972974,70.9536815459559,37,0.18159273827214278
10,Sart3,6.0,30,28,2,0,0,0.0,0.0,334.5357142857143,98.85061012301908,28,0.2954859702620406
10,Sart3,7.0,40,36,4,0,0,0.0,0.0,347.69444444444446,54.69176978796428,36,0.15729837120449902
10,Sart3,8.0,20,19,1,0,0,0.0,0.0,341.42105263157896,34.73441423377891,19,0.10173483435205784
10,Sart3,9.0,40,36,4,0,1,0.0,0.25,365.2972972972973,69.12101500061118,37,0.18921852286346655
10,Sart3,10.0,30,28,2,0,0,0.0,0.0,359.89285714285717,63.0580798040301,28,0.1752134796579183
10,Sart3,11.0,30,27,3,0,0,0.0,0.0,358.85185185185185,55.289937673840875,27,0.15407455023157227
10,Sart3,12.0,20,18,2,0,0,0.0,0.0,341.55555555555554,43.28730587219771,18,0.1267357686564019
10,Sart3,13.0,20,19,1,0,0,0.0,0.0,385.42105263157896,76.54360833282024,19,0.19859737243255285
10,Sart3,14.0,30,27,3,0,0,0.0,0.0,372.037037037037,45.42320779367972,27,0.12209324145638155
10,Sart3,15.0,20,18,2,0,0,0.0,0.0,352.0,47.24529232694855,18,0.13421958047428564
10,Sart4,1.0,30,28,2,0,0,0.0,0.0,355.9642857142857,37.299073707947485,28,0.10478319091226343
10,Sart4,2.0,40,36,4,0,0,0.0,0.0,361.8333333333333,84.68816749868729,36,0.2340529732805729
10,Sart4,3.0,20,19,1,0,0,0.0,0.0,346.4736842105263,37.30112959423411,19,0.10765934411217502
10,Sart4,4.0,40,36,4,0,0,0.0,0.0,335.55555555555554,44.02625479314714,36,0.13120407057560407
10,Sart4,5.0,20,18,2,0,1,0.0,0.5,353.7894736842105,75.22453718137484,19,0.21262514228594495
10,Sart4,6.0,40,36,4,0,0,0.0,0.0,353.3333333333333,68.57988043150849,36,0.19409400122125045
10,Sart4,7.0,40,36,4,0,0,0.0,0.0,363.1666666666667,66.1200207415057,36,0.1820652246209427
10,Sart4,8.0,30,28,2,0,0,0.0,0.0,331.07142857142856,112.10640731397363,28,0.33861698002063234
10,Sart4,9.0,30,28,2,0,0,0.0,0.0,357.9642857142857,61.740485632505084,28,0.17247666344509052
10,Sart4,10.0,30,28,2,0,0,0.0,0.0,371.25,60.97699930666025,28,0.1642478095802296
10,Sart4,11.0,20,18,2,0,0,0.0,0.0,366.94444444444446,58.73316752330204,18,0.16006010831482767
10,Sart4,12.0,20,19,1,0,0,0.0,0.0,345.6842105263158,79.97781125035657,19,0.2313609034343445
10,Sart4,13.0,40,37,3,0,0,0.0,0.0,353.81081081081084,68.58281200200311,37,0.19384035169766364
10,Sart4,14.0,30,28,2,1,0,0.03571428571428571,0.0,326.5925925925926,41.26859418609829,27,0.1263610844890739
10,Sart4,15.0,20,18,2,0,0,0.0,0.0,313.1111111111111,41.612906494597375,18,0.1329014047024047
11,Sart1,1.0,40,36,4,0,0,0.0,0.0,588.9722222222222,124.72036976741464,36,0.21175934120770304
11,Sart1,2.0,20,18,2,0,0,0.0,0.0,506.27777777777777,108.53939678105259,18,0.21438704510687442
11,Sart1,3.0,20,19,1,0,0,0.0,0.0,556.6842105263158,85.995511918794,19,0.15447808702440066
11,Sart1,4.0,40,36,4,0,0,0.0,0.0,573.0555555555555,99.50102496082121,36,0.17363242358650333
11,Sart1,5.0,40,37,3,1,0,0.02702702702702703,0.0,523.8333333333334,79.32122756776488,36,0.15142455151339143
11,Sart1,6.0,40,36,4,0,0,0.0,0.0,548.0277777777778,84.38398159133254,36,0.15397756284089265
11,Sart1,7.0,40,36,4,0,0,0.0,0.0,562.8611111111111,83.16494892777084,36,0.1477539437101984
11,Sart1,8.0,20,19,1,0,0,0.0,0.0,517.8421052631579,49.95916461125997,19,0.09647567106554929
11,Sart1,9.0,20,18,2,2,0,0.1111111111111111,0.0,468.875,110.67663107750735,16,0.2360472003785814
11,Sart1,10.0,30,27,3,2,0,0.07407407407407407,0.0,519.92,94.37598564606711,25,0.18152020627417126
11,Sart1,11.0,30,28,2,3,0,0.10714285714285714,0.0,482.36,114.97024252678023,25,0.23834945378302558
11,Sart1,12.0,30,27,3,0,0,0.0,0.0,501.0,92.30592947034668,27,0.18424337219630077
11,Sart1,13.0,30,27,3,2,0,0.07407407407407407,0.0,511.08,86.94199215568965,25,0.17011425247650006
11,Sart1,14.0,20,18,2,0,0,0.0,0.0,508.8333333333333,66.10441829142027,18,0.12991369464412764
11,Sart1,15.0,30,28,2,0,0,0.0,0.0,511.0357142857143,69.13565952523645,28,0.1352853775041317
11,Sart2,1.0,20,19,1,19,0,1.0,0.0,,,0,
11,Sart2,2.0,20,19,1,19,0,1.0,0.0,,,0,
11,Sart2,3.0,20,18,2,18,0,1.0,0.0,,,0,
11,Sart2,4.0,30,27,3,27,0,1.0,0.0,,,0,
11,Sart2,5.0,40,37,3,37,0,1.0,0.0,,,0,
11,Sart2,6.0,40,37,3,37,0,1.0,0.0,,,0,
11,Sart2,7.0,40,36,4,36,0,1.0,0.0,,,0,
11,Sart2,8.0,30,27,3,27,0,1.0,0.0,,,0,
11,Sart2,9.0,30,27,3,27,0,1.0,0.0,,,0,
11,Sart2,10.0,30,28,2,28,0,1.0,0.0,,,0,
11,Sart2,11.0,30,27,3,27,0,1.0,0.0,,,0,
11,Sart2,12.0,20,19,1,19,0,1.0,0.0,,,0,
11,Sart2,13.0,20,18,2,18,0,1.0,0.0,,,0,
11,Sart2,14.0,40,36,4,36,0,1.0,0.0,,,0,
11,Sart2,15.0,40,37,3,37,0,1.0,0.0,,,0,
11,Sart3,1.0,40,36,4,1,0,0.027777777777777776,0.0,478.51428571428573,88.85592152420662,35,0.18569126184303986
11,Sart3,2.0,40,37,3,0,0,0.0,0.0,480.2972972972973,76.62892725656867,37,0.1595447813006044
11,Sart3,3.0,20,18,2,0,0,0.0,0.0,470.05555555555554,65.50929186200564,18,0.13936499864272564
11,Sart3,4.0,30,28,2,0,0,0.0,0.0,505.4642857142857,100.29419027627974,28,0.198419934129572
11,Sart3,5.0,20,19,1,0,0,0.0,0.0,518.2105263157895,76.06618386303718,19,0.14678625770848125
11,Sart3,6.0,40,37,3,0,0,0.0,0.0,509.7567567567568,116.6786673364562,37,0.2288908695959323
11,Sart3,7.0,30,27,3,1,0,0.037037037037037035,0.0,536.5,100.93889240525675,26,0.18814332228379638
11,Sart3,8.0,40,36,4,1,0,0.027777777777777776,0.0,499.57142857142856,111.59835696510466,35,0.22338818952122752
11,Sart3,9.0,20,18,2,1,0,0.05555555555555555,0.0,489.7647058823529,68.79274072509823,17,0.14046079658019095
11,Sart3,10.0,20,19,1,0,0,0.0,0.0,484.8421052631579,53.408554410417494,19,0.11015659290034002
11,Sart3,11.0,30,27,3,1,0,0.037037037037037035,0.0,508.65384615384613,99.65377757323294,26,0.19591668936892678
11,Sart3,12.0,40,37,3,2,0,0.05405405405405406,0.0,515.5142857142857,100.10035300771375,35,0.19417571109405204
11,Sart3,13.0,30,28,2,1,0,0.03571428571428571,0.0,485.8888888888889,86.93248190553639,27,0.17891432361075404
11,Sart3,14.0,30,27,3,4,0,0.14814814814814814,0.0,513.695652173913,122.26552133577921,23,0.23801159464434382
11,Sart3,15.0,20,19,1,2,0,0.10526315789473684,0.0,495.70588235294116,136.7208674205781,17,0.2758104599679397
11,Sart4,1.0,40,36,4,0,0,0.0,0.0,549.0277777777778,94.00136354971852,36,0.17121422149202462
11,Sart4,2.0,40,37,3,3,0,0.08108108108108109,0.0,526.8529411764706,114.70994576650278,34,0.2177266876604195
11,Sart4,3.0,30,27,3,3,1,0.1111111111111111,0.3333333333333333,480.2,140.06486592528003,25,0.29168027056493134
11,Sart4,4.0,20,18,2,3,0,0.16666666666666666,0.0,486.8,95.31241861823223,15,0.19579379338174246
11,Sart4,5.0,40,36,4,7,0,0.19444444444444445,0.0,482.6551724137931,152.1067002990403,29,0.3151456961257533
11,Sart4,6.0,20,19,1,3,0,0.15789473684210525,0.0,497.5,143.8953323310616,16,0.2892368489066565
11,Sart4,7.0,20,18,2,3,0,0.16666666666666666,0.0,416.46666666666664,78.0950580718018,15,0.18751814808340436
11,Sart4,8.0,30,28,2,2,0,0.07142857142857142,0.0,522.3461538461538,150.15643637425399,26,0.28746538146900846
11,Sart4,9.0,30,28,2,5,0,0.17857142857142858,0.0,524.1304347826087,172.5343982430028,23,0.3291821783151443
11,Sart4,10.0,30,27,3,5,1,0.18518518518518517,0.3333333333333333,496.5652173913044,116.22385378967314,23,0.23405556756522916
11,Sart4,11.0,30,27,3,0,0,0.0,0.0,442.4074074074074,101.52841938600218,27,0.22949077634341222
11,Sart4,12.0,40,36,4,0,0,0.0,0.0,479.8333333333333,102.54768925445649,36,0.21371522595579678
11,Sart4,13.0,20,19,1,2,0,0.10526315789473684,0.0,530.2941176470588,118.83852737321888,17,0.22409927513529906
11,Sart4,14.0,20,18,2,0,0,0.0,0.0,482.8333333333333,66.12043379096875,18,0.13694256221809198
11,Sart4,15.0,40,37,3,2,0,0.05405405405405406,0.0,509.4,86.17977106709249,35,0.16917897735982035
12,Sart1,1.0,30,27,3,0,0,0.0,0.0,411.55555555555554,136.561717051678,27,0.3318184269614206
12,Sart1,2.0,40,36,4,0,1,0.0,0.25,420.5405405405405,156.11277878412037,37,0.3712193325843479
12,Sart1,3.0,30,27,3,2,1,0.07407407407407407,0.3333333333333333,462.65384615384613,114.72329922302349,26,0.24796789257615853
12,Sart1,4.0,40,36,4,0,0,0.0,0.0,477.1666666666667,116.84923130745386,36,0.2448813789188694
12,Sart1,5.0,40,36,4,0,0,0.0,0.0,438.1666666666667,95.50452494889592,36,0.21796392152657873
12,Sart1,6.0,20,18,2,1,1,0.05555555555555555,0.5,501.5,150.89741353570216,18,0.30089215061954566
12,Sart1,7.0,20,18,2,5,0,0.2777777777777778,0.0,455.9230769230769,199.77840287781424,13,0.43818445038157333
12,Sart1,8.0,30,28,2,0,0,0.0,0.0,408.0357142857143,72.11846331781308,28,0.17674546808741937
12,Sart1,9.0,40,36,4,2,1,0.05555555555555555,0.25,440.48571428571427,142.89576032663717,35,0.32440498225545183
12,Sart1,10.0,20,18,2,0,1,0.0,0.5,375.05263157894734,111.76785151186787,19,0.2980057786592043
12,Sart1,11.0,40,36,4,2,1,0.05555555555555555,0.25,416.1714285714286,158.50895052001948,35,0.38087417741320073
12,Sart1,12.0,30,28,2,4,0,0.14285714285714285,0.0,466.9166666666667,176.45320026584378,24,0.3779115479546895
12,Sart1,13.0,20,19,1,1,1,0.05263157894736842,1.0,435.57894736842104,121.91723777012453,19,0.2798969934306871
12,Sart1,14.0,20,18,2,0,0,0.0,0.0,414.0,126.37805096101887,18,0.3052609926594659
12,Sart1,15.0,30,28,2,1,2,0.03571428571428571,1.0,434.86206896551727,113.26445796640552,29,0.26046065189324874
12,Sart2,1.0,30,27,3,1,0,0.037037037037037035,0.0,403.2307692307692,180.0931553818318,26,0.4466255284173623
12,Sart2,2.0,30,27,3,1,0,0.037037037037037035,0.0,457.65384615384613,108.38669376180539,26,0.23683116545986554
12,Sart2,3.0,30,27,3,0,0,0.0,0.0,407.5925925925926,86.85100382895334,27,0.21308288081615084
12,Sart2,4.0,20,19,1,0,0,0.0,0.0,410.05263157894734,72.07594273034405,19,0.1757724184156767
12,Sart2,5.0,40,37,3,2,0,0.05405405405405406,0.0,453.77142857142854,102.9903152826362,35,0.22696518290468878
12,Sart2,6.0,20,18,2,0,1,0.0,0.5,357.42105263157896,65.7252833048065,19,0.18388755452677416
12,Sart2,7.0,20,18,2,0,0,0.0,0.0,370.1111111111111,65.98653061210464,18,0.17828843455687235
12,Sart2,8.0,40,37,3,1,1,0.02702702702702703,0.3333333333333333,461.35135135135135,117.88276101850239,37,0.25551623653688277
12,Sart2,9.0,20,19,1,1,0,0.05263157894736842,0.0,465.6111111111111,151.71999708785876,18,0.3258513241357186
12,Sart2,10.0,40,36,4,3,1,0.08333333333333333,0.25,442.1470588235294,152.67456622799202,34,0.3453026842115166
12,Sart2,11.0,40,36,4,5,0,0.1388888888888889,0.0,423.5483870967742,123.17111098242624,31,0.2908076496919431
12,Sart2,12.0,30,28,2,1,0,0.03571428571428571,0.0,474.4074074074074,133.30394975372266,27,0.2809904476032877
12,Sart2,13.0,20,18,2,3,1,0.16666666666666666,0.5,346.8125,87.17049864107314,16,0.2513476262853073
12,Sart2,14.0,30,27,3,3,2,0.1111111111111111,0.6666666666666666,421.15384615384613,136.7496083526947,26,0.3247022664082249
12,Sart2,15.0,40,37,3,2,2,0.05405405405405406,0.6666666666666666,443.27027027027026,136.4477206862778,37,0.30782060029219427
12,Sart3,1.0,30,28,2,1,1,0.03571428571428571,0.5,391.7142857142857,101.46915500776292,28,0.25903868893301984
12,Sart3,2.0,30,28,2,1,1,0.03571428571428571,0.5,411.60714285714283,128.04551832026283,28,0.31108672563708106
12,Sart3,3.0,20,19,1,0,1,0.0,1.0,387.9,82.20891230978485,20,0.21193326194840129
12,Sart3,4.0,40,37,3,1,2,0.02702702702702703,0.6666666666666666,400.5263157894737,104.63133137344026,38,0.2612345986984711
12,Sart3,5.0,20,18,2,0,0,0.0,0.0,468.3333333333333,141.73546195808086,18,0.30263799706351785
12,Sart3,6.0,30,28,2,2,2,0.07142857142857142,1.0,435.17857142857144,138.86499000732854,28,0.3190988691181944
12,Sart3,7.0,30,28,2,1,1,0.03571428571428571,0.5,481.60714285714283,176.52768942088133,28,0.3665387692832538
12,Sart3,8.0,20,18,2,1,1,0.05555555555555555,0.5,454.5,129.51777075435044,18,0.28496759241881287
12,Sart3,9.0,20,18,2,4,1,0.2222222222222222,0.5,508.2,87.14946110807898,15,0.17148654291239468
12,Sart3,10.0,40,37,3,0,1,0.0,0.3333333333333333,411.86842105263156,137.99925010619432,38,0.3350566420059667
12,Sart3,11.0,40,36,4,5,3,0.1388888888888889,0.75,400.2352941176471,115.5844329519333,34,0.28879120520030366
12,Sart3,12.0,30,28,2,1,0,0.03571428571428571,0.0,415.4074074074074,124.63585706407633,27,0.30003282281830074
12,Sart3,13.0,40,37,3,5,0,0.13513513513513514,0.0,391.375,102.18350034098206,32,0.2610884710085776
12,Sart3,14.0,20,18,2,3,1,0.16666666666666666,0.5,377.875,222.99204021668575,16,0.5901211782115402
12,Sart3,15.0,40,36,4,14,1,0.3888888888888889,0.25,421.4782608695652,97.70636415729501,23,0.23181827683286418
12,Sart4,1.0,30,27,3,19,1,0.7037037037037037,0.3333333333333333,511.1111111111111,253.0308501173545,9,0.49506035892525885
13,Sart1,1.0,40,37,3,0,0,0.0,0.0,474.56756756756755,148.50730257774842,37,0.3129318409577249
13,Sart1,2.0,40,37,3,0,1,0.0,0.3333333333333333,407.1578947368421,99.57600012479656,38,0.24456359906555517
13,Sart1,3.0,30,28,2,3,0,0.10714285714285714,0.0,457.56,127.74782450854757,25,0.27919360195066784
13,Sart1,4.0,40,37,3,3,0,0.08108108108108109,0.0,489.55882352941177,163.2965681274727,34,0.33355862519279494
13,Sart1,5.0,40,36,4,1,0,0.027777777777777776,0.0,447.2857142857143,98.15610958437327,35,0.21944834464727336
13,Sart1,6.0,30,27,3,1,0,0.037037037037037035,0.0,418.15384615384613,218.32392306986281,26,0.5221138704761252
13,Sart1,7.0,20,19,1,1,0,0.05263157894736842,0.0,463.22222222222223,118.871930865585,18,0.2566196636580151
13,Sart1,8.0,20,19,1,0,0,0.0,0.0,415.2631578947368,85.72685441127221,19,0.20643982684590267
13,Sart1,9.0,30,27,3,0,0,0.0,0.0,485.25925925925924,122.7438209607538,27,0.25294483025037034
13,Sart1,10.0,30,27,3,0,0,0.0,0.0,439.2962962962963,80.71021992994196,27,0.18372615615111987
13,Sart1,11.0,20,18,2,3,0,0.16666666666666666,0.0,576.4666666666667,144.8264314208399,15,0.25123123294930017
13,Sart1,12.0,30,27,3,1,1,0.037037037037037035,0.3333333333333333,288.5925925925926,268.17018982774863,27,0.929234487339478
13,Sart1,13.0,20,18,2,0,0,0.0,0.0,513.6111111111111,164.18036670216546,18,0.3196589075866932
13,Sart1,14.0,20,18,2,2,1,0.1111111111111111,0.5,302.94117647058823,291.5528405341464,17,0.9624074347729105
13,Sart1,15.0,40,37,3,0,3,0.0,1.0,180.3,245.9284031729143,40,1.3639955805486095
13,Sart2,1.0,30,27,3,0,1,0.0,0.3333333333333333,342.92857142857144,265.33095037615425,28,0.7737207467748718
13,Sart2,2.0,40,37,3,0,3,0.0,1.0,57.3,155.57110667077364,40,2.7150280396295576
13,Sart2,3.0,30,27,3,0,2,0.0,0.6666666666666666,129.3793103448276,222.43448695115083,29,1.7192431027674238
13,Sart2,4.0,20,19,1,0,0,0.0,0.0,522.4736842105264,110.60759890564715,19,0.211699846802387
13,Sart2,5.0,30,27,3,1,1,0.037037037037037035,0.3333333333333333,446.6666666666667,125.76932486470253,27,0.28157311536873697
13,Sart2,6.0,20,18,2,0,0,0.0,0.0,406.94444444444446,87.21337742923605,18,0.21431273634488038
13,Sart2,7.0,40,37,3,3,0,0.08108108108108109,0.0,480.3235294117647,160.09688744314786,34,0.3333105243443162
13,Sart2,8.0,20,18,2,0,0,0.0,0.0,491.77777777777777,140.96956515735442,18,0.28665297930776995
13,Sart3,1.0,20,18,2,1,0,0.05555555555555555,0.0,500.6470588235294,164.02589017304197,17,0.32762779143951515
13,Sart3,2.0,30,27,3,0,0,0.0,0.0,516.0370370370371,208.53951506783875,27,0.40411734061807547
13,Sart3,3.0,40,37,3,1,0,0.02702702702702703,0.0,446.75,106.06557944430956,36,0.2374159584651585
13,Sart3,4.0,20,19,1,1,0,0.05263157894736842,0.0,511.8888888888889,153.59798133205086,18,0.3000611747315949
13,Sart3,5.0,20,19,1,1,0,0.05263157894736842,0.0,524.6666666666666,164.63328231879123,18,0.31378643389858557
13,Sart3,6.0,20,18,2,0,1,0.0,0.5,406.94736842105266,103.0870579678547,19,0.25331791275080695
13,Sart3,7.0,30,27,3,0,0,0.0,0.0,469.77777777777777,165.5011813421313,27,0.35229674363272984
13,Sart3,8.0,40,37,3,2,2,0.05405405405405406,0.6666666666666666,240.3783783783784,265.479268007394,37,1.1044224101949154
13,Sart3,9.0,40,37,3,1,2,0.02702702702702703,0.6666666666666666,65.3157894736842,137.7520501173106,38,2.1090160775414195
13,Sart3,10.0,30,27,3,4,0,0.14814814814814814,0.0,472.1304347826087,129.56686737947186,23,0.2744302375658765
13,Sart3,11.0,40,37,3,1,3,0.02702702702702703,1.0,230.64102564102564,245.12794588041564,39,1.0628115496760655
13,Sart3,12.0,30,27,3,0,0,0.0,0.0,403.037037037037,283.6654965978661,27,0.7038199235565507
13,Sart3,13.0,30,27,3,3,0,0.1111111111111111,0.0,471.25,102.50355243048685,24,0.21751416961376518
13,Sart3,14.0,40,37,3,0,3,0.0,1.0,167.1,236.3265667542398,40,1.414282266632195
13,Sart3,15.0,20,19,1,0,1,0.0,1.0,239.8,261.6217840599992,20,1.0909999335279366
13,Sart4,1.0,40,37,3,2,0,0.05405405405405406,0.0,505.14285714285717,134.3571060002898,35,0.2659784338241031
13,Sart4,2.0,20,18,2,0,1,0.0,0.5,198.6315789473684,290.8340898798786,19,1.4641885818011908
13,Sart4,3.0,20,18,2,0,0,0.0,0.0,539.7222222222222,152.1438195592097,18,0.281892820593492
13,Sart4,4.0,30,27,3,0,2,0.0,0.6666666666666666,306.86206896551727,222.013307860126,29,0.7234954408297172
13,Sart4,5.0,30,28,2,0,2,0.0,1.0,138.46666666666667,197.12620381340747,30,1.423636522484888
13,Sart4,6.0,20,18,2,0,1,0.0,0.5,116.52631578947368,192.50118857383498,19,1.6519975532533264
13,Sart4,7.0,20,19,1,1,0,0.05263157894736842,0.0,474.94444444444446,125.13591303868823,18,0.2634748432210069
13,Sart4,8.0,30,28,2,0,1,0.0,0.5,251.48275862068965,181.65167229965456,29,0.7223225691334132
13,Sart4,9.0,40,37,3,4,2,0.10810810810810811,0.6666666666666666,303.22857142857146,283.73092946687086,35,0.9356998521945237
13,Sart4,10.0,20,19,1,2,0,0.10526315789473684,0.0,484.0,119.61552992818282,17,0.24713952464500583
13,Sart4,11.0,30,27,3,1,0,0.037037037037037035,0.0,397.7307692307692,151.58457908172787,26,0.3811235911541364
13,Sart4,12.0,40,36,4,0,3,0.0,0.75,96.58974358974359,166.27920684463191,39,1.72149961957543
13,Sart4,13.0,40,36,4,0,3,0.0,0.75,214.35897435897436,257.75544173943024,39,1.2024476349088253
13,Sart4,14.0,40,37,3,1,2,0.02702702702702703,0.6666666666666666,143.94736842105263,210.0930228163964,38,1.4595127727647281
13,Sart4,15.0,30,28,2,2,0,0.07142857142857142,0.0,507.34615384615387,188.71691864964143,26,0.3719687578569234
14,Sart1,1.0,20,19,1,0,0,0.0,0.0,430.05263157894734,57.217396037889785,19,0.1330474268412564
14,Sart1,2.0,40,37,3,1,0,0.02702702702702703,0.0,373.0,62.75940453145534,36,0.16825577622374085
14,Sart1,3.0,30,28,2,0,1,0.0,0.5,393.3448275862069,97.25271786950185,29,0.24724544737578272
14,Sart1,4.0,20,19,1,0,0,0.0,0.0,391.8421052631579,77.92536540241191,19,0.19886930055686047
14,Sart1,5.0,30,28,2,0,0,0.0,0.0,349.82142857142856,88.29078789722757,28,0.2523881634632335
14,Sart1,6.0,30,27,3,0,0,0.0,0.0,351.74074074074076,82.14274282875024,27,0.23353206869287738
14,Sart1,7.0,40,37,3,0,0,0.0,0.0,373.97297297297297,78.48088461051678,37,0.2098571027382468
14,Sart1,8.0,40,37,3,0,0,0.0,0.0,400.6216216216216,72.75161370923189,37,0.1815968229941024
14,Sart1,9.0,20,18,2,0,1,0.0,0.5,451.2631578947368,100.15812060340897,19,0.2219505821629077
14,Sart1,10.0,30,28,2,0,0,0.0,0.0,383.75,60.76525871471845,28,0.15834595104812627
14,Sart1,11.0,20,19,1,0,0,0.0,0.0,409.0,84.77552057574691,19,0.20727511143214403
14,Sart1,12.0,30,27,3,1,0,0.037037037037037035,0.0,374.6923076923077,81.7233230997219,26,0.2181078218633514
14,Sart1,13.0,40,36,4,0,1,0.0,0.25,361.02702702702703,81.62668629753333,37,0.22609577728767277
14,Sart1,14.0,40,36,4,0,0,0.0,0.0,420.0833333333333,82.61386082250363,36,0.1966606486550374
14,Sart1,15.0,20,18,2,0,0,0.0,0.0,410.5,70.87872824513049,18,0.17266438062151154
14,Sart2,1.0,30,27,3,0,0,0.0,0.0,436.0740740740741,110.39959793890205,27,0.25316707528030874
14,Sart2,2.0,40,37,3,1,0,0.02702702702702703,0.0,446.75,99.69335126132678,36,0.2231524370706811
14,Sart2,3.0,40,37,3,0,1,0.0,0.3333333333333333,424.36842105263156,72.94849017670734,38,0.17189895986077633
14,Sart2,4.0,40,36,4,0,1,0.0,0.25,395.8918918918919,77.13148362222631,37,0.1948296623445094
14,Sart2,5.0,20,19,1,0,0,0.0,0.0,381.7894736842105,93.89981596678713,19,0.24594658166100847
14,Sart2,6.0,30,28,2,0,1,0.0,0.5,376.9310344827586,96.97935385375396,29,0.25728673147551595
14,Sart2,7.0,30,28,2,0,1,0.0,0.5,456.13793103448273,131.28043161163788,29,0.28780862690788467
14,Sart2,8.0,20,19,1,0,0,0.0,0.0,404.8421052631579,73.16971379979465,19,0.18073642254239447
14,Sart2,9.0,20,19,1,0,0,0.0,0.0,397.2105263157895,58.37672571550377,19,0.14696671373983988
14,Sart2,10.0,30,28,2,0,0,0.0,0.0,438.42857142857144,115.07080865836915,28,0.2624619291653907
14,Sart2,11.0,40,37,3,0,1,0.0,0.3333333333333333,375.6578947368421,115.7925162861595,38,0.3082392727757661
14,Sart2,12.0,20,18,2,1,0,0.05555555555555555,0.0,447.11764705882354,105.25735268435002,17,0.23541310296460338
14,Sart2,13.0,20,18,2,0,0,0.0,0.0,468.05555555555554,157.51021338396262,18,0.33652033720015756
14,Sart2,14.0,40,36,4,1,0,0.027777777777777776,0.0,463.62857142857143,112.91696212763809,35,0.24355048218816375
14,Sart2,15.0,30,27,3,0,1,0.0,0.3333333333333333,436.10714285714283,147.26854766811255,28,0.33768891447933436
14,Sart3,1.0,40,37,3,0,1,0.0,0.3333333333333333,370.63157894736844,148.37779047265684,38,0.4003376908520988
14,Sart3,2.0,30,28,2,0,2,0.0,1.0,346.3,113.9325723157463,30,0.3289996312900557
14,Sart3,3.0,40,37,3,0,0,0.0,0.0,414.2432432432432,149.1388997257637,37,0.3600273562897669
14,Sart3,4.0,30,27,3,0,0,0.0,0.0,426.3703703703704,157.29128983370268,27,0.3689076464133054
14,Sart3,5.0,40,37,3,0,1,0.0,0.3333333333333333,427.2368421052632,73.24133901772639,38,0.171430297670071
14,Sart3,6.0,20,19,1,0,0,0.0,0.0,468.63157894736844,95.86460969415599,19,0.20456284638240832
14,Sart3,7.0,20,18,2,0,0,0.0,0.0,396.8888888888889,103.4595055132478,18,0.2606762456940734
14,Sart3,8.0,40,37,3,0,1,0.0,0.3333333333333333,411.10526315789474,94.11861104225599,38,0.22894041861514067
14,Sart3,9.0,20,19,1,0,0,0.0,0.0,384.57894736842104,92.03701899506022,19,0.23931892170605507
14,Sart3,10.0,30,27,3,0,1,0.0,0.3333333333333333,403.64285714285717,99.18565244426057,28,0.24572626689429267
14,Sart3,11.0,20,18,2,0,0,0.0,0.0,399.1666666666667,91.40745882810528,18,0.22899572149003408
14,Sart3,12.0,30,28,2,0,0,0.0,0.0,425.7142857142857,86.48950145788714,28,0.20316325845812416
14,Sart3,13.0,40,36,4,0,1,0.0,0.25,425.4594594594595,100.76115725224088,37,0.2368290444881789
14,Sart3,14.0,30,27,3,0,1,0.0,0.3333333333333333,403.9642857142857,77.34984600662548,28,0.19147694175453217
14,Sart3,15.0,20,19,1,0,0,0.0,0.0,480.2631578947368,118.45385510600187,19,0.24664364350838747
14,Sart4,1.0,40,36,4,1,0,0.027777777777777776,0.0,397.54285714285714,137.20708754998623,35,0.345137851390651
14,Sart4,2.0,40,36,4,0,0,0.0,0.0,427.94444444444446,162.5094185304689,36,0.37974419493034406
14,Sart4,3.0,40,36,4,1,0,0.027777777777777776,0.0,381.2,94.98445693282417,35,0.24917223749429218
14,Sart4,4.0,30,28,2,0,0,0.0,0.0,339.07142857142856,107.65270930220856,28,0.3174927175544386
14,Sart4,5.0,20,18,2,0,0,0.0,0.0,394.1111111111111,100.82943599663093,18,0.25584012516765675
14,Sart4,6.0,40,37,3,0,1,0.0,0.3333333333333333,399.3421052631579,123.44804713479279,38,0.309128552956977
14,Sart4,7.0,20,19,1,0,1,0.0,1.0,388.15,127.18129413930089,20,0.3276601678199173
