subject,sart,probe_number,n_trials_window,n_go,n_nogo,n_omissions,n_commissions,omission_rate,commission_rate,rt_mean,rt_sd,rt_n,rtcv
13,Sart1,8.0,10,10,0,0,0,0.0,,386.5,29.353212960613206,10,0.0759462172331519
13,Sart1,9.0,10,9,1,0,0,0.0,0.0,499.77777777777777,103.97929815325955,9,0.20805106344582835
13,Sart1,10.0,10,9,1,0,0,0.0,0.0,433.22222222222223,71.19476416453983,9,0.16433774749444946
13,Sart1,11.0,10,9,1,3,0,0.3333333333333333,0.0,598.1666666666666,144.08805178316024,6,0.24088278369990568
13,Sart1,12.0,10,9,1,0,1,0.0,1.0,7.4,0.5163977794943222,10,0.06978348371544894
13,Sart1,13.0,10,9,1,0,0,0.0,0.0,514.5555555555555,96.6800278122518,9,0.1878903585208953
13,Sart1,14.0,10,9,1,0,1,0.0,1.0,169.0,290.7343193440438,10,1.7203214162369456
13,Sart1,15.0,10,10,0,0,0,0.0,,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart2,1.0,10,9,1,0,1,0.0,1.0,17.4,31.486152158969464,10,1.8095489746534177
13,Sart2,2.0,10,9,1,0,1,0.0,1.0,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart2,3.0,10,9,1,0,1,0.0,1.0,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart2,4.0,10,9,1,0,0,0.0,0.0,520.5555555555555,109.99671712272952,9,0.2113063936189041
13,Sart2,5.0,10,9,1,1,1,0.1111111111111111,1.0,487.0,151.8263811068419,9,0.3117584827655891
13,Sart2,6.0,10,9,1,0,0,0.0,0.0,421.22222222222223,110.79460476234593,9,0.26303124317096105
13,Sart2,7.0,10,9,1,2,0,0.2222222222222222,0.0,464.57142857142856,103.79122818243866,7,0.22341285279122713
13,Sart2,8.0,10,9,1,0,0,0.0,0.0,421.3333333333333,102.79713031014047,9,0.24398053079938406
13,Sart3,1.0,10,10,0,1,0,0.1,,550.5555555555555,140.54190754994676,9,0.2552728895962706
13,Sart3,2.0,10,9,1,0,0,0.0,0.0,553.8888888888889,291.25609197253044,9,0.5258384809935354
13,Sart3,3.0,10,10,0,0,0,0.0,,497.0,123.65184098013978,10,0.24879646072462733
13,Sart3,4.0,10,10,0,1,0,0.1,,631.4444444444445,127.82518444257289,9,0.2024329860959275
13,Sart3,5.0,10,10,0,1,0,0.1,,621.4444444444445,164.50008443091383,9,0.2647060182153092
13,Sart3,6.0,10,9,1,0,0,0.0,0.0,404.0,118.52425912023243,9,0.2933768790104763
13,Sart3,7.0,10,9,1,0,0,0.0,0.0,474.0,111.41813137905338,9,0.2350593489009565
13,Sart3,8.0,10,9,1,0,1,0.0,1.0,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart3,9.0,10,9,1,0,1,0.0,1.0,7.7,0.48304589153964794,10,0.06273323266748675
13,Sart3,10.0,10,9,1,3,0,0.3333333333333333,0.0,557.1666666666666,95.3465608539011,6,0.17112753967197325
13,Sart3,11.0,10,9,1,0,1,0.0,1.0,7.9,0.31622776601683794,10,0.04002883114137189
13,Sart3,12.0,10,9,1,0,0,0.0,0.0,136.22222222222223,254.55882315182959,9,1.86870261693839
13,Sart3,13.0,10,9,1,2,0,0.2222222222222222,0.0,451.7142857142857,104.47601684232653,7,0.23128782982172222
13,Sart3,14.0,10,10,0,0,0,0.0,,7.4,0.5163977794943222,10,0.06978348371544894
13,Sart3,15.0,10,9,1,0,1,0.0,1.0,171.9,276.3723132941423,10,1.6077505136366625
13,Sart4,1.0,10,10,0,0,0,0.0,,390.8,65.94576896544952,10,0.16874557053595066
13,Sart4,2.0,10,9,1,0,1,0.0,1.0,7.7,0.48304589153964794,10,0.06273323266748675
13,Sart4,3.0,10,9,1,0,0,0.0,0.0,580.0,153.77174642957007,9,0.26512370074063807
13,Sart4,4.0,10,9,1,0,1,0.0,1.0,47.9,126.87828813473173,10,2.648816036215694
13,Sart4,5.0,10,10,0,0,0,0.0,,7.4,0.5163977794943222,10,0.06978348371544894
13,Sart4,6.0,10,9,1,0,1,0.0,1.0,7.3,0.48304589153964794,10,0.06617067007392438
13,Sart4,7.0,10,9,1,1,0,0.1111111111111111,0.0,462.625,116.32090771408453,8,0.25143670946032864
13,Sart4,8.0,10,9,1,0,1,0.0,1.0,62.8,174.69897919945993,10,2.781830878972292
13,Sart4,9.0,10,9,1,0,1,0.0,1.0,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart4,10.0,10,9,1,0,0,0.0,0.0,510.0,135.4566351272613,9,0.2656012453475712
13,Sart4,11.0,10,9,1,0,0,0.0,0.0,340.8888888888889,141.60900787418544,9,0.41541104004813195
13,Sart4,12.0,10,9,1,0,1,0.0,1.0,7.7,0.48304589153964794,10,0.06273323266748675
13,Sart4,13.0,10,9,1,0,1,0.0,1.0,7.6,0.5163977794943222,10,0.06794707624925292
13,Sart4,14.0,10,10,0,0,0,0.0,,7.8,0.4216370213557839,10,0.05405602837894666
13,Sart4,15.0,10,9,1,0,0,0.0,0.0,683.5555555555555,193.08942948224217,9,0.28247803402798755
14,Sart1,1.0,10,10,0,0,0,0.0,,416.8,26.20347729256982,10,0.06286822766931338
14,Sart1,2.0,10,10,0,0,0,0.0,,397.8,63.51167871607028,10,0.15965731200620983
14,Sart1,3.0,10,10,0,0,0,0.0,,418.7,58.42003081135784,10,0.1395271813025026
14,Sart1,4.0,10,10,0,0,0,0.0,,378.8,77.46081446626918,10,0.20449000651074228
14,Sart1,5.0,10,9,1,0,0,0.0,0.0,300.1111111111111,80.64341951524074,9,0.2687118754672961
14,Sart1,6.0,10,9,1,0,0,0.0,0.0,349.44444444444446,60.00648113143928,9,0.1717196598355973
14,Sart1,7.0,10,10,0,0,0,0.0,,356.0,55.59776174551554,10,0.15617348804920095
14,Sart1,8.0,10,10,0,0,0,0.0,,419.1,39.72810368268566,10,0.09479385273845302
14,Sart1,9.0,10,9,1,0,1,0.0,1.0,514.6,88.36062471485815,10,0.17170739353839515
14,Sart1,10.0,10,9,1,0,0,0.0,0.0,352.55555555555554,81.17436650678451,9,0.2302456030762876
14,Sart1,11.0,10,10,0,0,0,0.0,,413.8,53.414105502822636,10,0.12908193693287248
14,Sart1,12.0,10,10,0,0,0,0.0,,390.4,97.25590527629214,10,0.249118609826568
14,Sart1,13.0,10,9,1,0,0,0.0,0.0,374.6666666666667,87.06750254831019,9,0.23238657263783857
14,Sart1,14.0,10,9,1,0,0,0.0,0.0,455.6666666666667,54.95907568363937,9,0.1206124557797499
14,Sart1,15.0,10,9,1,0,0,0.0,0.0,413.0,63.494094213556586,9,0.15373872690933799
14,Sart2,1.0,10,9,1,0,0,0.0,0.0,409.8888888888889,73.69776869832025,9,0.17979938148139935
14,Sart2,2.0,10,9,1,0,0,0.0,0.0,445.8888888888889,66.13895305424113,9,0.14833057001947922
14,Sart2,3.0,10,10,0,0,0,0.0,,366.4,74.06483646103594,10,0.2021420209089409
14,Sart2,4.0,10,9,1,0,1,0.0,1.0,425.9,58.85471754904425,10,0.13818905270966014
14,Sart2,5.0,10,10,0,0,0,0.0,,356.0,83.74033940965634,10,0.23522567249903467
14,Sart2,6.0,10,9,1,0,0,0.0,0.0,379.6666666666667,64.98846051415589,9,0.171172415752825
14,Sart2,7.0,10,9,1,0,1,0.0,1.0,407.7,196.45075718866548,10,0.4818512562881174
14,Sart2,8.0,10,10,0,0,0,0.0,,444.0,75.88002225736216,10,0.17090095103009495
14,Sart2,9.0,10,10,0,0,0,0.0,,379.0,59.812670526867095,10,0.15781707263025618
14,Sart2,10.0,10,9,1,0,0,0.0,0.0,468.1111111111111,150.6348602120741,9,0.3217929603391092
14,Sart2,11.0,10,9,1,0,0,0.0,0.0,313.77777777777777,145.86190196361915,9,0.46485733628632164
14,Sart2,12.0,10,9,1,1,0,0.1111111111111111,0.0,449.25,85.94142523503186,8,0.19129977792995406
14,Sart2,13.0,10,9,1,0,0,0.0,0.0,477.22222222222223,121.40302485706214,9,0.254395162680689
14,Sart2,14.0,10,9,1,0,0,0.0,0.0,423.0,101.43963722332607,9,0.23981001707642097
14,Sart2,15.0,10,9,1,0,0,0.0,0.0,495.6666666666667,97.40508200294275,9,0.1965132790913438
14,Sart3,1.0,10,9,1,0,0,0.0,0.0,377.6666666666667,146.12323566086263,9,0.38691059751331675
14,Sart3,2.0,10,9,1,0,1,0.0,1.0,365.2,92.20243428938787,10,0.2524710687004049
14,Sart3,3.0,10,9,1,0,0,0.0,0.0,349.8888888888889,130.86294781606867,9,0.37401287086205715
14,Sart3,4.0,10,9,1,0,0,0.0,0.0,448.3333333333333,183.64639936573764,9,0.40962022163361556
14,Sart3,5.0,10,9,1,0,0,0.0,0.0,460.8888888888889,94.1865760663966,9,0.2043585305201469
14,Sart3,6.0,10,10,0,0,0,0.0,,448.2,48.8280429443755,10,0.1089425322275223
14,Sart3,7.0,10,9,1,0,0,0.0,0.0,420.8888888888889,86.45294159894799,9,0.2054056162593801
14,Sart3,8.0,10,9,1,0,0,0.0,0.0,427.8888888888889,114.63904706124833,9,0.26791779370325497
14,Sart3,9.0,10,10,0,0,0,0.0,,392.8,57.81925861394858,10,0.1471977052289933
14,Sart3,10.0,10,10,0,0,0,0.0,,422.5,67.44915780711342,10,0.1596429770582566
14,Sart3,11.0,10,10,0,0,0,0.0,,380.2,92.51762594830842,10,0.24333936335693956
14,Sart3,12.0,10,10,0,0,0,0.0,,409.9,88.8725054345956,10,0.21681509010635666
14,Sart3,13.0,10,10,0,0,0,0.0,,453.8,110.10479856330817,10,0.24262846752602063
14,Sart3,14.0,10,9,1,0,0,0.0,0.0,428.3333333333333,61.96773353931867,9,0.1446717514536623
14,Sart3,15.0,10,9,1,0,0,0.0,0.0,465.3333333333333,91.23458773951906,9,0.1960628676350696
14,Sart4,1.0,10,9,1,0,0,0.0,0.0,317.8888888888889,120.0192114251344,9,0.37755082237896176
14,Sart4,2.0,10,9,1,0,0,0.0,0.0,412.1111111111111,143.86316801430138,9,0.34908830200288826
14,Sart4,3.0,10,10,0,0,0,0.0,,351.5,91.7693364425782,10,0.26107919329325235
14,Sart4,4.0,10,9,1,0,0,0.0,0.0,311.22222222222223,71.34034233478589,9,0.22922637665586326
14,Sart4,5.0,10,9,1,0,0,0.0,0.0,401.44444444444446,102.07976184228576,9,0.2542811670580049
14,Sart4,6.0,10,10,0,0,0,0.0,,469.6,74.60443835471334,10,0.15886805441804372
14,Sart4,7.0,10,10,0,0,0,0.0,,423.8,129.1706881094417,10,0.3047916189462994
14,Sart4,8.0,10,10,0,0,0,0.0,,375.8,54.654063587867526,10,0.14543391055845536
14,Sart4,9.0,10,9,1,0,0,0.0,0.0,413.0,73.12489316231512,9,0.17705785269325694
14,Sart4,10.0,10,9,1,0,0,0.0,0.0,419.22222222222223,90.19531276316107,9,0.21514916906134365
14,Sart4,11.0,10,10,0,0,0,0.0,,418.5,68.479112792799,10,0.1636298991464731
14,Sart4,12.0,10,9,1,0,1,0.0,1.0,405.8,89.43128957784046,10,0.22038267515485574
14,Sart4,13.0,10,9,1,0,0,0.0,0.0,442.8888888888889,108.72263384921793,9,0.2454851240950731
14,Sart4,14.0,10,9,1,0,1,0.0,1.0,480.6,143.03938851472577,10,0.29762669270646225
14,Sart4,15.0,10,9,1,0,1,0.0,1.0,372.2,200.43663448692317,10,0.5385186310771714
15,Sart1,1.0,10,9,1,0,0,0.0,0.0,332.1111111111111,42.28015032034668,9,0.12730724418973574
15,Sart1,2.0,10,9,1,0,0,0.0,0.0,370.0,98.07650075323853,9,0.26507162365740145
15,Sart1,3.0,10,9,1,0,0,0.0,0.0,271.22222222222223,49.14971459168857,9,0.18121566215698368
15,Sart1,4.0,10,9,1,0,0,0.0,0.0,255.77777777777777,50.68722170768925,9,0.19816898148097448
15,Sart1,5.0,10,9,1,0,0,0.0,0.0,226.22222222222223,46.67380897724595,9,0.20631840903497717
15,Sart1,6.0,10,9,1,0,0,0.0,0.0,367.1111111111111,65.32121486248637,9,0.17793309133243868
15,Sart1,7.0,10,10,0,0,0,0.0,,313.2,45.79859289444504,10,0.1462279466617019
15,Sart1,8.0,10,10,0,0,0,0.0,,386.8,49.94619327058091,10,0.12912666305734466
15,Sart1,9.0,10,10,0,0,0,0.0,,365.9,48.87046369968493,10,0.13356234954819604
15,Sart1,10.0,10,9,1,0,0,0.0,0.0,330.0,44.997222136483046,9,0.13635521859540317
15,Sart1,11.0,10,9,1,0,0,0.0,0.0,365.3333333333333,43.18275118609281,9,0.11820096127580149
15,Sart1,12.0,10,9,1,0,0,0.0,0.0,371.8888888888889,58.83120864907596,9,0.1581956611418236
15,Sart1,13.0,10,10,0,0,0,0.0,,255.1,57.262456189801085,10,0.2244706240290125
15,Sart1,14.0,10,10,0,0,0,0.0,,316.2,50.36047833150295,10,0.1592677999098765
15,Sart1,15.0,10,10,0,0,0,0.0,,462.2,56.862016222509105,10,0.12302469974580076
15,Sart2,1.0,10,10,0,0,0,0.0,,412.0,36.63938378909291,10,0.08893054317740998
15,Sart2,2.0,10,9,1,0,0,0.0,0.0,327.8888888888889,81.37021021916503,9,0.24816397559216713
15,Sart2,3.0,10,9,1,0,0,0.0,0.0,298.0,57.15767664977295,9,0.19180428405964078
15,Sart2,4.0,10,9,1,0,1,0.0,1.0,333.7,107.86519364466001,10,0.32324001691537313
15,Sart2,5.0,10,9,1,0,0,0.0,0.0,327.6666666666667,59.648973168026956,9,0.18204162716590117
15,Sart2,6.0,10,10,0,0,0,0.0,,340.5,70.69064058746862,10,0.2076083424007889
15,Sart2,7.0,10,10,0,0,0,0.0,,354.8,39.42587982531271,10,0.11112142002624778
15,Sart2,8.0,10,10,0,0,0,0.0,,368.2,45.46011683027467,10,0.12346582517728048
15,Sart2,9.0,10,10,0,0,0,0.0,,377.9,45.9188898433362,10,0.12151069024434032
15,Sart2,10.0,10,9,1,0,0,0.0,0.0,328.0,130.829086979922,9,0.3988691676217134
15,Sart2,11.0,10,9,1,0,0,0.0,0.0,383.55555555555554,56.79373009213057,9,0.14807171808492908
15,Sart2,12.0,10,10,0,0,0,0.0,,434.6,67.24284348538511,10,0.15472352389642224
15,Sart2,13.0,10,9,1,0,0,0.0,0.0,402.1111111111111,44.73098602882694,9,0.11124036315541379
15,Sart2,14.0,10,10,0,0,0,0.0,,402.8,60.79437108446435,10,0.15092942175884894
15,Sart2,15.0,10,9,1,0,0,0.0,0.0,458.0,104.63149621409416,9,0.22845304850238898
15,Sart3,1.0,10,10,0,0,0,0.0,,347.6,35.82426241777739,10,0.1030617445850903
15,Sart3,2.0,10,10,0,0,0,0.0,,367.7,39.60653705864447,10,0.10771426994464094
15,Sart3,3.0,10,9,1,0,0,0.0,0.0,304.22222222222223,37.72193585229216,9,0.12399467592060974
15,Sart3,4.0,10,9,1,0,0,0.0,0.0,295.3333333333333,65.74382100243338,9,0.2226088747260724
15,Sart3,5.0,10,9,1,0,1,0.0,1.0,330.3,146.7621280243041,10,0.4443297851174814
15,Sart3,6.0,10,9,1,0,1,0.0,1.0,298.9,58.325618537464116,10,0.19513422060041527
15,Sart3,7.0,10,9,1,0,0,0.0,0.0,366.44444444444446,40.48799547739772,9,0.11048876873759231
15,Sart3,8.0,10,10,0,0,0,0.0,,347.4,44.462718465399,10,0.12798709978525907
15,Sart3,9.0,10,10,0,0,0,0.0,,448.3,49.65671041147298,10,0.11076669732650675
15,Sart3,10.0,10,9,1,0,0,0.0,0.0,376.22222222222223,43.87988655915652,9,0.11663289398476333
15,Sart3,11.0,10,10,0,0,0,0.0,,398.6,52.48322483316825,10,0.13166890324427558
15,Sart3,12.0,10,9,1,0,0,0.0,0.0,332.3333333333333,42.661458015403085,9,0.12836948249369035
15,Sart3,13.0,10,10,0,0,0,0.0,,358.7,38.035217598664765,10,0.10603629104729514
15,Sart3,14.0,10,9,1,0,0,0.0,0.0,328.44444444444446,38.08907688272029,9,0.11596809605699683
15,Sart3,15.0,10,10,0,0,0,0.0,,412.0,126.8393559673898,10,0.30786251448395585
15,Sart4,1.0,10,9,1,0,0,0.0,0.0,388.8888888888889,80.44321668799124,9,0.2068539857691203
15,Sart4,2.0,10,9,1,0,0,0.0,0.0,359.55555555555554,36.04202793653234,9,0.10024049796934212
15,Sart4,3.0,10,10,0,0,0,0.0,,359.0,57.135316962842204,10,0.15915130073215097
15,Sart4,4.0,10,10,0,0,0,0.0,,266.8,42.61403003185167,10,0.15972275124382185
15,Sart4,5.0,10,9,1,0,1,0.0,1.0,288.2,43.93631755165651,10,0.15245078956161176
15,Sart4,6.0,10,9,1,0,0,0.0,0.0,341.3333333333333,79.10594162261138,9,0.2317556883474943
15,Sart4,7.0,10,9,1,0,0,0.0,0.0,359.22222222222223,185.24968136124943,9,0.5156966075630204
15,Sart4,8.0,10,9,1,0,0,0.0,0.0,398.0,77.71100308193171,9,0.1952537765877681
15,Sart4,9.0,10,9,1,0,0,0.0,0.0,291.22222222222223,51.23177182612801,9,0.17591985747239683
15,Sart4,10.0,10,9,1,0,0,0.0,0.0,423.22222222222223,185.72949266189374,9,0.4388462677755431
15,Sart4,11.0,10,9,1,0,0,0.0,0.0,356.22222222222223,72.48754682319195,9,0.20348968228594122
15,Sart4,12.0,10,9,1,0,1,0.0,1.0,334.9,75.28973664746374,10,0.22481259076579202
15,Sart4,13.0,10,9,1,0,0,0.0,0.0,299.0,43.382023926967726,9,0.14509038102664792
15,Sart4,14.0,10,10,0,0,0,0.0,,280.7,72.35875129442802,10,0.25777966260929114
15,Sart4,15.0,10,9,1,0,0,0.0,0.0,309.55555555555554,46.81375628784533,9,0.15122893273173293
16,Sart1,1.0,10,9,1,0,0,0.0,0.0,535.1111111111111,174.46593109003004,9,0.3260368313559532
16,Sart1,2.0,10,10,0,0,0,0.0,,409.5,93.84295391770232,10,0.2291647226317517
16,Sart1,3.0,10,9,1,0,0,0.0,0.0,451.0,122.18531008267729,9,0.270920864928331
16,Sart1,4.0,10,10,0,0,0,0.0,,506.3,201.98407527987612,10,0.3989414878133046
16,Sart1,5.0,10,9,1,0,0,0.0,0.0,465.77777777777777,66.94172424164502,9,0.1437203049081119
16,Sart1,6.0,10,10,0,0,0,0.0,,516.3,131.91078635030402,10,0.2554925166575712
16,Sart1,7.0,10,9,1,0,0,0.0,0.0,453.44444444444446,120.10319636786431,9,0.2648686026245476
16,Sart1,8.0,10,9,1,0,0,0.0,0.0,494.77777777777777,133.95314271955118,9,0.27073395115112525
16,Sart1,9.0,10,10,0,0,0,0.0,,539.3,107.87549407637594,10,0.2000287299765918
16,Sart1,10.0,10,9,1,0,0,0.0,0.0,493.3333333333333,130.65412354763242,9,0.26483943962357925
16,Sart1,11.0,10,9,1,0,0,0.0,0.0,519.7777777777778,203.46484817885482,9,0.391445838736574
16,Sart1,12.0,10,9,1,0,0,0.0,0.0,521.1111111111111,161.19355170449936,9,0.3093266450619391
16,Sart1,13.0,10,10,0,2,0,0.2,,404.875,74.43009663915724,8,0.18383475551505338
16,Sart1,14.0,10,9,1,0,0,0.0,0.0,487.44444444444446,167.94947983777078,9,0.34455101858671916
16,Sart1,15.0,10,10,0,1,0,0.1,,421.0,78.62569554541314,9,0.18675937184183644
16,Sart2,1.0,10,10,0,0,0,0.0,,400.0,87.48714191239762,10,0.21871785478099404
16,Sart2,2.0,10,9,1,0,0,0.0,0.0,500.77777777777777,125.49679057427902,9,0.2506037530881986
16,Sart2,3.0,10,10,0,0,0,0.0,,437.7,51.190385381979254,10,0.11695313087041183
16,Sart2,4.0,10,9,1,1,0,0.1111111111111111,0.0,434.5,131.00926902867818,8,0.30151730501421903
16,Sart2,5.0,10,9,1,0,0,0.0,0.0,422.6666666666667,157.89157672276252,9,0.3735605127510154
16,Sart2,6.0,10,10,0,1,0,0.1,,446.3333333333333,99.89369349463459,9,0.22380961948013725
16,Sart2,7.0,10,10,0,0,0,0.0,,370.0,67.21772253075987,10,0.18166952035340506
16,Sart2,8.0,10,9,1,0,0,0.0,0.0,431.0,110.49208116421738,9,0.2563621372719661
16,Sart2,9.0,10,10,0,0,0,0.0,,421.2,91.1138481973697,10,0.2163196775815995
16,Sart2,10.0,10,9,1,0,0,0.0,0.0,436.3333333333333,160.74747276395982,9,0.3684052087791287
16,Sart2,11.0,10,9,1,0,0,0.0,0.0,421.55555555555554,85.22193249262644,9,0.20216062004049498
16,Sart2,12.0,10,10,0,0,0,0.0,,464.6,205.20677918193206,10,0.44168484541956965
16,Sart2,13.0,10,10,0,1,0,0.1,,408.8888888888889,86.69694983741417,9,0.21203058384150203
16,Sart2,14.0,10,10,0,0,0,0.0,,432.0,132.2800060477773,10,0.3062037177031882
16,Sart2,15.0,10,9,1,0,0,0.0,0.0,445.22222222222223,159.36654116985923,9,0.3579483080930205
16,Sart3,1.0,10,10,0,0,0,0.0,,466.5,58.38616655034345,10,0.1251579132911971
16,Sart3,2.0,10,9,1,0,0,0.0,0.0,426.44444444444446,97.46039081482168,9,0.22854182317180696
16,Sart3,3.0,10,10,0,0,0,0.0,,395.9,77.49473100368394,10,0.19574319526063133
16,Sart3,4.0,10,9,1,0,0,0.0,0.0,403.44444444444446,52.96959295461669,9,0.13129340032816034
16,Sart3,5.0,10,10,0,0,0,0.0,,494.5,158.46643528240014,10,0.3204579075478264
16,Sart3,6.0,10,9,1,0,0,0.0,0.0,462.8888888888889,60.258701538542226,9,0.1301796240631013
16,Sart3,7.0,10,9,1,0,0,0.0,0.0,436.3333333333333,104.61715920440584,9,0.2397643068091807
16,Sart3,8.0,10,9,1,0,0,0.0,0.0,465.6666666666667,78.96359920874934,9,0.16957107918843808
16,Sart3,9.0,10,9,1,0,0,0.0,0.0,423.8888888888889,95.44952127229928,9,0.22517580378786198
16,Sart3,10.0,10,9,1,0,0,0.0,0.0,384.3333333333333,37.016888037759195,9,0.09631453956051829
16,Sart3,11.0,10,9,1,0,0,0.0,0.0,432.8888888888889,126.37092668454683,9,0.2919246252979778
16,Sart3,12.0,10,10,0,0,0,0.0,,472.0,64.68212873566993,10,0.13703840833828376
16,Sart3,13.0,10,9,1,0,0,0.0,0.0,446.22222222222223,117.97009978992322,9,0.2643752236327961
16,Sart3,14.0,10,9,1,0,1,0.0,1.0,512.3,114.87195770363917,10,0.22422790884957872
16,Sart3,15.0,10,10,0,0,0,0.0,,484.6,54.291804169690295,10,0.11203426366011203
16,Sart4,1.0,10,9,1,0,0,0.0,0.0,446.44444444444446,86.92685303045187,9,0.19470922779344618
16,Sart4,2.0,10,9,1,0,0,0.0,0.0,437.6666666666667,112.10709165793214,9,0.25614720104630345
16,Sart4,3.0,10,10,0,0,0,0.0,,447.7,75.98398954165717,10,0.16972077181518241
16,Sart4,4.0,10,10,0,0,0,0.0,,481.0,85.96898665604165,10,0.17872970198761257
16,Sart4,5.0,10,9,1,0,0,0.0,0.0,379.44444444444446,61.374080667475404,9,0.16174721112951057
16,Sart4,6.0,10,9,1,0,1,0.0,1.0,469.5,106.04742125839532,10,0.22587310172182176
16,Sart4,7.0,10,9,1,0,0,0.0,0.0,469.3333333333333,91.66378783358235,9,0.19530636612268967
16,Sart4,8.0,10,10,0,0,0,0.0,,408.0,98.67342319208575,10,0.2418466254707984
16,Sart4,9.0,10,9,1,0,0,0.0,0.0,439.44444444444446,62.74773125602054,9,0.1427887689770379
16,Sart4,10.0,10,9,1,0,0,0.0,0.0,463.1111111111111,161.5173709268174,9,0.3487659161087708
16,Sart4,11.0,10,9,1,0,1,0.0,1.0,424.1,89.02989510396057,10,0.20992665669408292
16,Sart4,12.0,10,9,1,0,0,0.0,0.0,412.3333333333333,63.5078735276186,9,0.15402071186972985
16,Sart4,13.0,10,10,0,0,0,0.0,,588.3,142.21583753029915,10,0.24174033236494843
16,Sart4,14.0,10,10,0,0,0,0.0,,487.9,66.70407283917028,10,0.13671668956583374
16,Sart4,15.0,10,9,1,0,0,0.0,0.0,452.0,74.55534856735632,9,0.16494546143220423
17,Sart1,1.0,10,10,0,0,0,0.0,,408.8,34.92786216698004,10,0.08543997594662436
17,Sart1,2.0,10,9,1,0,0,0.0,0.0,476.6666666666667,115.11298797268707,9,0.24149577896367916
17,Sart1,3.0,10,10,0,0,0,0.0,,393.8,56.26484989168045,10,0.1428767137929925
17,Sart1,4.0,10,10,0,0,0,0.0,,397.1,80.2889919118569,10,0.20218834528294358
17,Sart1,5.0,10,10,0,0,0,0.0,,367.7,20.265186349446132,10,0.05511337054513498
17,Sart1,6.0,10,9,1,0,0,0.0,0.0,392.77777777777777,86.89904743116834,9,0.2212422706875573
17,Sart1,7.0,10,10,0,0,0,0.0,,356.0,31.55242550986462,10,0.08863040873557478
17,Sart1,8.0,10,9,1,0,0,0.0,0.0,372.44444444444446,115.442746752569,9,0.30995964223541794
17,Sart1,9.0,10,9,1,0,0,0.0,0.0,333.8888888888889,34.82615556031287,9,0.10430462563820825
17,Sart1,10.0,10,10,0,0,0,0.0,,356.4,34.66089695575949,10,0.09725279729449914
17,Sart1,11.0,10,9,1,0,0,0.0,0.0,419.3333333333333,97.04509261163082,9,0.23142708889896063
17,Sart1,12.0,10,9,1,0,0,0.0,0.0,344.1111111111111,64.01649093093991,9,0.18603436176249893
17,Sart1,13.0,10,9,1,0,0,0.0,0.0,331.22222222222223,51.222011327596704,9,0.15464545519905076
17,Sart1,14.0,10,10,0,0,0,0.0,,325.9,35.29069754670958,10,0.10828689029367776
17,Sart1,15.0,10,9,1,0,0,0.0,0.0,348.22222222222223,46.38905522258935,9,0.1332168146149662
17,Sart2,1.0,10,10,0,0,0,0.0,,333.5,35.556684009870466,10,0.10661674365778251
17,Sart2,2.0,10,9,1,0,0,0.0,0.0,325.6666666666667,92.68495023465245,9,0.28460066602247425
17,Sart2,3.0,10,10,0,0,0,0.0,,412.8,64.39944789273343,10,0.15600641446883098
17,Sart2,4.0,10,10,0,0,0,0.0,,403.5,58.68039612075645,10,0.1454284910055922
17,Sart2,5.0,10,9,1,0,0,0.0,0.0,390.77777777777777,108.1131094939205,9,0.2766613549744909
17,Sart2,6.0,10,9,1,0,1,0.0,1.0,425.8,225.6968468248209,10,0.5300536562349011
17,Sart2,7.0,10,10,0,0,0,0.0,,426.4,90.14457523580909,10,0.21140847850799505
17,Sart2,8.0,10,9,1,0,0,0.0,0.0,364.77777777777777,43.456235967286034,9,0.11913071084543841
17,Sart2,9.0,10,9,1,0,0,0.0,0.0,333.55555555555554,44.90019797036287,9,0.1346108533421938
17,Sart2,10.0,10,9,1,0,0,0.0,0.0,381.1111111111111,47.226699134187974,9,0.12391845253868565
17,Sart2,11.0,10,9,1,0,0,0.0,0.0,412.55555555555554,86.30485373243951,9,0.20919571332937129
17,Sart2,12.0,10,10,0,0,0,0.0,,438.7,94.57278208401776,10,0.2155750674356457
17,Sart2,13.0,10,9,1,0,0,0.0,0.0,439.3333333333333,79.60213564974246,9,0.18118847264736526
17,Sart2,14.0,10,9,1,0,0,0.0,0.0,378.55555555555554,45.133444116062954,9,0.1192254173890715
17,Sart2,15.0,10,9,1,0,0,0.0,0.0,406.1111111111111,110.13224373956571,9,0.27118746748456674
17,Sart3,1.0,10,10,0,0,0,0.0,,411.9,64.87500802825897,10,0.15750184032109488
17,Sart3,2.0,10,9,1,0,0,0.0,0.0,334.3333333333333,35.74562910343026,9,0.10691613889360996
17,Sart3,3.0,10,9,1,0,0,0.0,0.0,437.8888888888889,128.94033934774296,9,0.2944590342881722
17,Sart3,4.0,10,10,0,0,0,0.0,,348.0,46.88046264466444,10,0.13471397311685185
17,Sart3,5.0,10,9,1,0,0,0.0,0.0,306.6666666666667,63.43697659882602,9,0.2068597063005196
17,Sart3,6.0,10,10,0,0,0,0.0,,432.1,98.26997959137312,10,0.22742416012814884
17,Sart3,7.0,10,10,0,0,0,0.0,,396.0,81.80871999161621,10,0.2065876767465056
