channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
P2,-0.26586517221656963,0.22589295675120596,-1.1769520220561294,-1.1769520220561294,0.23921465646478335,0.35510986902020475,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P3,-0.2718346776269635,0.22626192985235258,-1.2014158891173141,-1.2014158891173141,0.22958991567000953,0.35510986902020475,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P4,-0.4147644165150058,0.2396503723891996,-1.7307063301425445,-1.7307063301425445,0.08350415565998415,0.3378920377807437,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P5,-0.317883502878956,0.20545383602402392,-1.547225931774696,-1.547225931774696,0.12180877497433278,0.3378920377807437,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P6,-0.4400931467104036,0.1951725694619392,-2.254892416099623,-2.254892416099623,0.024140082468432095,0.171662808664406,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P7,-0.31773153624655487,0.2179236888669633,-1.457994483750326,-1.457994483750326,0.14484206350022436,0.3378920377807437,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
P8,-0.3716365515383478,0.17149878071006783,-2.166992383267311,-2.166992383267311,0.03023543490311327,0.19350678337992494,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
PO3,-0.3440936594310377,0.21146773486647377,-1.627168606351732,-1.627168606351732,0.10370129328621512,0.3378920377807437,False,False,nm,p2,mean ~ onoff_label,False,0.05,indep
PO4,-0.15909427633076018,0.21168765479722315,-0.751551981069267,-0.751551981069267,0.4523205297296632,0.5078686649596218,False,False,nm,p2,mean ~ onoff_label,False,0.05,indep
PO7,-0.39381272728768607,0.29221589104177925,-1.347677314480413,-1.347677314480413,0.17776219157247064,0.3378920377807437,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
PO8,-0.6109514161354956,0.19298347533582932,-3.1658224367258367,-3.1658224367258367,0.0015464516234353633,0.09897290389986325,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
POz,-0.20365891792584384,0.27717470570743746,-0.7347673280866012,-0.7347673280866012,0.46248120813105775,0.5103240917308224,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
Pz,-0.2594035618499938,0.23582104870085527,-1.1000017313087838,-1.1000017313087838,0.2713313675547083,0.35510986902020475,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
T7,-0.04696784664277991,0.23805157694948315,-0.19730113635309773,-0.19730113635309773,0.843591890143627,0.843591890143627,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
T8,-0.20530171248028373,0.19205835929732104,-1.0689548386824494,-1.0689548386824494,0.2850900196574747,0.35510986902020475,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
TP10,0.06835605012196626,0.1651292652682124,0.4139547887586035,0.4139547887586035,0.6789072178401108,0.6896835228851919,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
TP7,-0.18690005665409934,0.17609503607168078,-1.0613590298934963,-1.0613590298934963,0.28852676857891635,0.35510986902020475,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
TP8,-0.18868315662116955,0.1845808828120973,-1.0222248032763412,-1.0222248032763412,0.3066745140404453,0.3703239414828019,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
TP9,-0.06835605012196626,0.1651292652682124,-0.4139547887586035,-0.4139547887586035,0.6789072178401108,0.6896835228851919,False,True,lbfgs,p2,mean ~ onoff_label,False,0.05,indep
