channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
FC1,-0.11814487272760527,0.1922538837938534,-0.6145252849835147,-0.6145252849835147,0.5388682697703618,0.5747928210883859,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FC2,-0.19345563328426765,0.2683444232889803,-0.7209228755834257,-0.7209228755834257,0.4709569675557208,0.5196766538545885,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FC3,-0.21606066931327245,0.17268993598132262,-1.2511480074706878,-1.2511480074706878,0.2108804831491331,0.2923337365521192,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FC4,-0.2693543568191445,0.1673673141783383,-1.6093605740254269,-1.6093605740254269,0.10753752095020708,0.19664003830895008,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FC5,-0.39193000251476423,0.3544122844427334,-1.1058589662912572,-1.1058589662912572,0.2687875678095407,0.32457366678887933,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FC6,-0.39379258635345893,0.16173921784269,-2.4347377933808705,-2.4347377933808705,0.014902584324889138,0.08670594516299135,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FT10,-0.08452329851522729,0.1606332666441763,-0.5261880075094124,-0.5261880075094124,0.5987575855688014,0.6180723463936014,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FT7,-0.23140509764106615,0.1703616699218293,-1.3583166785536132,-1.3583166785536132,0.17436322021771822,0.26169973678735375,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FT8,-0.4299044900148196,0.16340090781140562,-2.6309798138392697,-2.6309798138392697,0.008513909281008342,0.06811127424806673,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
FT9,-0.06371901540488159,0.18260567929844204,-0.34894322920122467,-0.34894322920122467,0.727131930270766,0.727131930270766,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
Fp1,-0.5868998255737947,0.25186633213314835,-2.330203567118816,-2.330203567118816,0.019795394542561434,0.09049323219456655,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
Fp2,-0.423464147816866,0.23142637971546753,-1.8298006836450698,-1.8298006836450698,0.06727974855304543,0.15589116622998736,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
Fz,-0.20574818561476527,0.18216050970605635,-1.129488416269647,-1.129488416269647,0.25869185339202094,0.31838997340556424,False,False,nm,p1,mean ~ onoff_label,False,0.05,indep
Iz,-0.3759543032134961,0.1688009374269604,-2.22720506736623,-2.22720506736623,0.02593357161905479,0.09763226962467686,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
O1,-0.33670871102894195,0.1776273328916211,-1.8955906478333713,-1.8955906478333713,0.05801419488160254,0.15470451968427343,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
O2,-0.577248857968298,0.18225950619221595,-3.1671810707064862,-3.1671810707064862,0.001539244443723004,0.024627911099568064,True,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
Oz,-0.35335460482386183,0.19054380436288715,-1.8544533946163084,-1.8544533946163084,0.06367432190563435,0.15589116622998736,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P1,-0.27564559381840775,0.19042167293709666,-1.4475536821350357,-1.4475536821350357,0.14774191284653154,0.2488284847941584,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P2,-0.37656310058093784,0.1665381235442465,-2.261122513974352,-2.261122513974352,0.02375167159106069,0.09500668636424275,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P3,-0.22447875789073093,0.16020522344583707,-1.4011949989047876,-1.4011949989047876,0.16115576941068088,0.26169973678735375,False,False,nm,p1,mean ~ onoff_label,False,0.05,indep
P4,-0.6219172730825394,0.22918770151759904,-2.713571753477283,-2.713571753477283,0.006656215147200061,0.06085682420297199,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P5,-0.08615178930429196,0.15165286223985205,-0.5680854817499948,-0.5680854817499948,0.5699769254509646,0.5980085775223235,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P6,-0.5139054688747602,0.16118107614041383,-3.1883734814319546,-3.1883734814319546,0.0014307560605661682,0.024627911099568064,True,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P7,-0.08910883325162787,0.14461156426980562,-0.6161943804533859,-0.6161943804533859,0.5377662368779,0.5747928210883859,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
P8,-0.49664246176496535,0.14888227382124686,-3.335806533699581,-3.335806533699581,0.0008505233035606477,0.024627911099568064,True,False,nm,p1,mean ~ onoff_label,False,0.05,indep
PO3,-0.3097671284449857,0.1726090402594854,-1.7946170604929428,-1.7946170604929428,0.07271473306830925,0.15857908275881014,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
PO4,-0.43656678940726207,0.1750432326426306,-2.4940512284674248,-2.4940512284674248,0.012629431557442606,0.08164979121510191,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
PO7,-0.23971197849169756,0.17707803601823138,-1.3537081384108958,-1.3537081384108958,0.17582951065400332,0.26169973678735375,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
PO8,-0.6721074406018034,0.16435965525262253,-4.089248298609334,-4.089248298609334,4.327733964462148e-05,0.002769749737255775,True,True,nm,p1,mean ~ onoff_label,False,0.05,indep
POz,-0.28514578405512225,0.18447241609097012,-1.5457367019820807,-1.5457367019820807,0.12216816955370824,0.21131791490371155,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
Pz,-0.31215094652995823,0.17116660830337593,-1.8236673006729296,-1.8236673006729296,0.06820238522561947,0.15589116622998736,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
T7,-0.07249485952017393,0.16698305526204352,-0.4341450059493105,-0.4341450059493105,0.6641831452087552,0.6747257348152433,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
T8,-0.38458817399621736,0.17603709411090074,-2.1846996278746373,-2.1846996278746373,0.028910877499896438,0.10174981222467622,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
TP10,-0.1065911047317374,0.08676354663122844,-1.2285240618941287,-1.2285240618941287,0.21925030241408938,0.2923337365521192,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
TP7,-0.11494434095603234,0.11954190005373215,-0.9615401872010293,-0.9615401872010293,0.3362806292377539,0.3843207191288616,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
TP8,-0.35442598469350944,0.12199485135914175,-2.905253629516803,-2.905253629516803,0.0036695561261477876,0.039141932012243065,True,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
TP9,0.1065911047317374,0.08676354663122844,1.2285240618941287,1.2285240618941287,0.21925030241408938,0.2923337365521192,False,True,lbfgs,p1,mean ~ onoff_label,False,0.05,indep
