channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
Cz,0.03609513207166905,0.25146940262805906,0.14353687444454738,0.14353687444454738,0.8858661911501575,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F1,0.016488026832734176,0.23911646271989487,0.06895395927652431,0.06895395927652431,0.9450262673974248,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F2,0.058268989597530754,0.19862398796763164,0.29336330517654513,0.29336330517654513,0.7692444703821539,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F3,0.034524426110653726,0.2122380629011508,0.16266839999728686,0.16266839999728686,0.8707795286945267,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F4,0.04159970986876769,0.1975247190288339,0.21060508311719264,0.21060508311719264,0.8331954455234629,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F5,0.06729448975038971,0.16340906947946932,0.4118161248011058,0.4118161248011058,0.6804742016073609,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F6,0.1282129314429352,0.20417140794704564,0.6279671219987315,0.6279671219987315,0.5300254782447196,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F7,0.0906064994484349,0.12709843525009537,0.7128844605375809,0.7128844605375809,0.47591725570798027,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
F8,0.07913022790418268,0.135945816315005,0.582071813970554,0.582071813970554,0.5605183096662667,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FC1,-0.055166054407087814,0.2321080111769535,-0.23767406444679134,-0.23767406444679134,0.8121339008830293,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FC2,0.08526583764507412,0.23710237914583265,0.35961612005854376,0.35961612005854376,0.7191342269568017,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FC3,-0.06817534167604809,0.20976993186933363,-0.3250005425873654,-0.3250005425873654,0.745180661041829,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FC4,0.12912534684760082,0.18564928520142093,0.6955337679189325,0.6955337679189325,0.48672085678861876,0.995038668544942,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
FC5,0.004215799457212698,0.15963209367210246,0.02640947293388446,0.02640947293388446,0.9789307384776826,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FC6,0.15794049000500535,0.15911744288549495,0.9926032441249287,0.9926032441249287,0.32090334320005043,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FCz,-0.10562224773076927,0.258200657664036,-0.40907040549913004,-0.40907040549913004,0.6824879938464411,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FT10,0.0660530028949453,0.09218750123030134,0.7165071404846167,0.7165071404846167,0.4736782600350873,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FT7,0.11391302003111282,0.09921412800773591,1.1481532148549531,1.1481532148549531,0.25090531922196735,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FT8,0.0924248932737619,0.11028504007082368,0.8380546737291638,0.8380546737291638,0.4019999978368396,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
FT9,0.011620788088863401,0.119013679569034,0.09764245699270857,0.09764245699270857,0.9222162097608332,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
Fp1,1.0186805725097656,,,,,,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
Fp2,10.357017517089844,,,,,,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
Fz,0.06590878132955706,0.25392497167737277,0.259560061754376,0.259560061754376,0.7952031467241976,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
Iz,-0.009470041786303002,0.2751033330515915,-0.03442358070059092,-0.03442358070059092,0.9725393799327625,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
O1,8.37716293334961,,,,,,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
O2,0.06106293945738748,0.16010302173348967,0.38139779497125254,0.38139779497125254,0.70290809695369,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
Oz,-0.054653658332763595,0.1556389659569868,-0.35115665281320335,-0.35115665281320335,0.725470827917563,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P1,0.08108540989101712,0.22368557654193716,0.3624972657806348,0.3624972657806348,0.7169804663922722,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P2,0.14404166681174443,0.20307192387980733,0.7093135479279683,0.7093135479279683,0.47812992294825096,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P3,0.07530151618690537,0.19693549747627737,0.3823663948444648,0.3823663948444648,0.702189613090795,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P4,0.08974921081367947,0.18084270535304603,0.49628327909864334,0.49628327909864334,0.6196945617602518,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P5,0.20322360988154844,0.2415079925555946,0.8414777818782408,0.8414777818782408,0.4000803268724916,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P6,0.12461299463993442,0.1423573546175273,0.8753534018297348,0.8753534018297348,0.38138164596803714,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
P7,-0.04337146352058622,0.12141315246831678,-0.357222118352492,-0.357222118352492,0.7209255287718517,0.995038668544942,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
P8,0.08765886767860138,0.14895066930442866,0.5885093909812669,0.5885093909812669,0.5561904323432072,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
PO3,0.10245922398169033,0.2079441818562132,0.49272464883166406,0.49272464883166406,0.6222071587559599,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
PO4,0.16814514556376053,0.18872084159388744,0.8909728472152313,0.8909728472152313,0.3729437372510722,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
PO7,-0.0725654978489035,0.1614949722718143,-0.4493359565817786,-0.4493359565817786,0.6531893231998553,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
PO8,0.14738568092062082,0.1669065012482066,0.8830433794873191,0.8830433794873191,0.3772128341434319,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
POz,-0.005852644033764298,0.2028906087442128,-0.028846303286234474,-0.028846303286234474,0.9769871715470252,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
Pz,0.1407558879810521,0.22671865748985276,0.620839456000007,0.620839456000007,0.5347052598982528,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
T7,0.01285717444849127,0.13278249237461992,0.0968288380385063,0.0968288380385063,0.922862322091813,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
T8,14.606101989746094,,,,,,False,False,nm,std,mean ~ onoff_label,False,0.05,indep
TP10,0.0005390847696556713,0.08669540560767823,0.006218146923438893,0.006218146923438893,0.995038668544942,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
TP7,0.14744196833385836,0.12728694657291342,1.1583431946762868,1.1583431946762868,0.24672401074177963,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
TP8,0.14265931973407958,0.09985628073998905,1.4286464374288415,1.4286464374288415,0.1531058799486735,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
TP9,0.0005390847696556713,0.08669540560767823,0.006218146923438893,0.006218146923438893,0.995038668544942,0.995038668544942,False,True,lbfgs,std,mean ~ onoff_label,False,0.05,indep
