channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
FT8,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
FT9,0.005402754360202623,0.0057463663482056416,0.9402036056906963,0.9402036056906963,0.34711313264140586,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
Fp1,-0.03960496328420944,0.05922717692256031,-0.6686957802495471,-0.6686957802495471,0.5036895598558374,0.5666507548378171,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
Fp2,-0.08527132613473298,0.07869597759230945,-1.0835538072414277,-1.0835538072414277,0.27856268135858975,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
Fz,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
Iz,0.11588644233833899,0.13186602626919758,0.8788195535805629,0.8788195535805629,0.37949912247520823,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
O1,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
O2,0.0008423073338265724,0.0012574165920711754,0.6698713371032836,0.6698713371032836,0.5029398130127511,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
Oz,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P1,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P2,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P3,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P4,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P5,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
P6,0.009577611743561254,0.010186742196681312,0.9402036056906885,0.9402036056906885,0.34711313264140975,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
P7,0.015529174757676865,0.025287083014934618,0.6141149118902047,0.6141149118902047,0.5391393949904517,0.5708534770487136,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
P8,0.07828062524797334,0.08341311065655181,0.9384690803618252,0.9384690803618252,0.34800339955370707,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
PO3,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
PO4,0.0008423073338265724,0.0012574165920711754,0.6698713371032836,0.6698713371032836,0.5029398130127511,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
PO7,0.06921653321402853,0.07550895646104754,0.9166665314694813,0.9166665314694813,0.35931740919652,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
PO8,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
POz,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
Pz,7.6404788554335e-16,,,,,,False,False,nm,sef90,mean ~ onoff_label,False,0.05,indep
T7,0.00908645118464961,0.009664344116159988,0.9402036056907298,0.9402036056907298,0.34711313264138866,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
T8,0.014583513827200115,0.015012483816898734,0.9714257817073714,0.9714257817073714,0.33133629512935636,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
TP10,0.06968728891860919,0.07277071375533152,0.9576282177595595,0.9576282177595595,0.338250264967092,0.5666507548378171,False,True,nm,sef90,mean ~ onoff_label,False,0.05,indep
TP7,0.015502234614093757,0.01773728669074642,0.873991320339954,0.873991320339954,0.3821229805681303,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
TP8,-0.013595643579804731,0.03272050279492332,-0.41550839438549625,-0.41550839438549625,0.6777697713171581,0.6777697713171581,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
TP9,0.028955007014372994,0.0317945061312709,0.9106921458325415,0.9106921458325415,0.36245760358449697,0.5666507548378171,False,True,lbfgs,sef90,mean ~ onoff_label,False,0.05,indep
