channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
FC2,-1.4972730934600285,0.45998300168512396,-3.2550617913593456,-3.2550617913593456,0.001133676972968305,0.005668384864841525,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FC3,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
FC4,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
FC5,-1.0729007560846568,0.43098909382840567,-2.489391892853378,-2.489391892853378,0.01279618283325763,0.024608043910110823,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FC6,-1.1710440950311665,0.3925628478584377,-2.9830741788725184,-2.9830741788725184,0.002853688218560945,0.007926911718224848,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FT10,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
FT7,-0.5186954046592398,0.27181555611528946,-1.9082623970176205,-1.9082623970176205,0.05635731051356745,0.08805829767744915,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FT8,-1.3015250245721857,0.33705243188983897,-3.861491273848965,-3.861491273848965,0.00011269703807722404,0.002817425951930601,True,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
FT9,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
Fp1,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
Fp2,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
Fz,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
Iz,-0.32997362449580336,0.34026882771269124,-0.9697439131110162,-0.9697439131110162,0.3321741558494614,0.37747063164711525,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
O1,-0.796703666155641,0.3889120258809734,-2.04854469169712,-2.04854469169712,0.040506657673787506,0.06751109612297918,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
O2,-0.565156822772739,0.2730959212681771,-2.06944439209607,-2.06944439209607,0.03850440443641449,0.06751109612297918,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
Oz,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P1,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P2,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P3,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P4,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P5,-0.5961003884731151,0.3272159099346495,-1.8217341222563608,-1.8217341222563608,0.06849533783185532,0.10072843798802253,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
P6,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
P7,-0.23911305171705116,0.2872333358286286,-0.832469709782268,-0.832469709782268,0.4051438685975767,0.4220248631224757,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
P8,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
PO3,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
PO4,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
PO7,-0.5587672072857813,0.4071735498644693,-1.372307232313521,-1.372307232313521,0.1699678151302365,0.20234263705980537,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
PO8,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
POz,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
Pz,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
T7,-0.31742418944830975,0.21830151376728932,-1.4540631623227578,-1.4540631623227578,0.1459287954836311,0.18456191595742766,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
T8,-1.0656242081442524,0.2942775126663075,-3.621154054515217,-3.621154054515217,0.00029329179712775155,0.0036661474640968944,True,False,nm,n1_amp,mean ~ onoff_label,False,0.05,indep
TP10,-0.049238696633835295,0.2008504447908817,-0.24515104601884682,-0.24515104601884682,0.8063394795230087,0.8063394795230087,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
TP7,,,,,,,False,False,,n1_amp,mean ~ onoff_label,False,0.05,indep
TP8,-0.3815112261015243,0.26349573694724887,-1.447883865301023,-1.447883865301023,0.14764953276594214,0.18456191595742766,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
TP9,-0.1855450367840582,0.2160629897561924,-0.8587543706278852,-0.8587543706278852,0.39047604660216617,0.4220248631224757,False,True,lbfgs,n1_amp,mean ~ onoff_label,False,0.05,indep
