channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
CP4,-0.14941848965590931,0.2956840211885942,-0.505331634273895,-0.505331634273895,0.6133259275948593,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
CP5,-0.2492347492878542,0.19921902675877248,-1.251058964310894,-1.251058964310894,0.21091296559690942,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
CP6,-0.2192243482158054,0.25477165184425865,-0.8604738660242183,-0.8604738660242183,0.38952788348543055,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
CPz,-0.307478911464242,0.38510679950697313,-0.7984250391265151,-0.7984250391265151,0.42462387761698495,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Cz,-0.43619784606026907,0.4018466734242096,-1.0854832823259348,-1.0854832823259348,0.2777076640560149,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F1,-0.16206088368013113,0.3622036988495353,-0.44743022833528157,-0.44743022833528157,0.6545644542624214,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F2,0.10563596134753893,0.39917478724786226,0.26463585557558195,0.26463585557558195,0.7912899958161163,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F3,-0.10420246146096401,0.31461663947577406,-0.3312045466971805,-0.3312045466971805,0.7404899860944547,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F4,-0.10587842734002799,0.3284979664720961,-0.3223107542403058,-0.3223107542403058,0.7472172867978013,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F5,-0.2738597419024574,0.30576366218788115,-0.8956582346733539,-0.8956582346733539,0.37043532308064187,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F6,0.05112562318613392,0.3545012394888442,0.14421846101258215,0.14421846101258215,0.8853279635574055,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F7,-0.022299390559149136,0.2129598734126302,-0.10471170085616047,-0.10471170085616047,0.9166045770670865,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
F8,0.03962573877343402,0.33932461373527417,0.11677826237606283,0.11677826237606283,0.9070357699851717,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC1,-0.49498587780083503,0.35738657489801157,-1.3850153099401974,-1.3850153099401974,0.16604778600875247,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC2,-0.04075750474376665,0.3799923342527204,-0.10725875516388754,-0.10725875516388754,0.9145837043347801,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC3,-0.1889523330651992,0.3065468555643472,-0.6163897284718234,-0.6163897284718234,0.5376373308882902,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC4,-0.16469886841738074,0.3002667327120315,-0.5485085441527547,-0.5485085441527547,0.5833427641196611,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC5,0.03975595018875395,0.2527923722618661,0.15726720641543326,0.15726720641543326,0.8750342641042582,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FC6,0.08418114001791817,0.3016370789682769,0.27908087528845044,0.27908087528845044,0.7801827595808513,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FCz,-0.26206817003543265,0.38348911625370463,-0.6833783774506299,-0.6833783774506299,0.49436777952828626,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FT10,0.2213142785961614,0.28607569402201105,0.7736213988844965,0.7736213988844965,0.43915471382874627,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FT7,-0.029813090845092337,0.18668776598071,-0.15969493602581786,-0.15969493602581786,0.8731213901736679,0.9419971663975901,False,False,nm,p3b,mean ~ onoff_label,False,0.05,indep
FT8,0.11297901288183493,0.3004834618548755,0.37599078559737975,0.37599078559737975,0.7069237463031699,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
FT9,-0.16686146146725714,0.16399329456513279,-1.017489537665122,-1.017489537665122,0.30892060685784184,0.9419971663975901,False,False,nm,p3b,mean ~ onoff_label,False,0.05,indep
Fp1,-0.1804437494463746,0.32507148262399915,-0.5550894467574342,-0.5550894467574342,0.5788334807785129,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Fp2,-0.29417698515908225,0.4241696156800095,-0.6935362041137035,-0.6935362041137035,0.4879731137327775,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Fz,-0.0958229657619151,0.3524155262113065,-0.2719033601954874,-0.2719033601954874,0.7856963274848794,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Iz,0.27200265376910643,0.19559469530184612,1.390644328821627,1.390644328821627,0.16433330703854387,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
O1,-0.04827109476462272,0.19667551918840975,-0.24543519683494688,-0.24543519683494688,0.8061194791094203,0.9419971663975901,False,False,nm,p3b,mean ~ onoff_label,False,0.05,indep
O2,-0.08544018159322686,0.3026858519544435,-0.28227345626344724,-0.28227345626344724,0.7777338371757111,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Oz,-0.2823899820104537,0.2417489177054767,-1.1681127042499941,-1.1681127042499941,0.24276130647452643,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P1,-0.32888741597823323,0.31166081723417677,-1.0552735467259995,-1.0552735467259995,0.2913002358943363,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P2,-0.11952000738671882,0.32843696205632217,-0.36390547104811816,-0.36390547104811816,0.7159285990642721,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P3,-0.4132424406311234,0.2677152582742914,-1.5435894214431742,-1.5435894214431742,0.12268782936134305,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P4,-0.22062553082900627,0.29708043163651127,-0.742645786575905,-0.742645786575905,0.4576961601846016,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P5,-0.34908763142841415,0.22983612064392867,-1.5188545231723376,-1.5188545231723376,0.12879911820717446,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P6,-0.193858159079287,0.2501974581175463,-0.7748206578030449,-0.7748206578030449,0.43844564074581227,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P7,-0.1250606218617972,0.17958816776625372,-0.6963745073927818,-0.6963745073927818,0.4861943235915771,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
P8,-0.23077125554877345,0.23298624762721765,-0.9904930350997015,-0.9904930350997015,0.3219331917930185,0.9419971663975901,False,False,nm,p3b,mean ~ onoff_label,False,0.05,indep
PO3,-0.34061539093827436,0.26759867430158535,-1.272859037240217,-1.272859037240217,0.2030680671941082,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
PO4,-0.3915511787629537,0.2803204813384667,-1.3967983248793867,-1.3967983248793867,0.16247422618210627,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
PO7,-0.3252493639545715,0.18959852683054848,-1.7154635607757618,-1.7154635607757618,0.08626027070302501,0.9419971663975901,False,False,nm,p3b,mean ~ onoff_label,False,0.05,indep
PO8,-0.18015673301716165,0.21299888300354736,-0.845810693824912,-0.845810693824912,0.3976583588482828,0.9419971663975901,False,True,nm,p3b,mean ~ onoff_label,False,0.05,indep
POz,-0.4456183651645195,0.29430777372012545,-1.514123665616404,-1.514123665616404,0.12999447744811807,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
Pz,-0.44988037280139137,0.3366940485668253,-1.3361696611994063,-1.3361696611994063,0.18149382501781886,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
T7,-0.12752295118255907,0.14987401549976004,-0.8508676487870791,-0.8508676487870791,0.39484287764397485,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
T8,0.06213124976401155,0.2319605479815667,0.2678526598796833,0.2678526598796833,0.7888127344578425,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
TP10,0.06632753103934949,0.17657802066580075,0.3756273333977611,0.3756273333977611,0.7071939673202696,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
TP7,-0.2314033299690641,0.15769523855032097,-1.4674084778737482,-1.4674084778737482,0.1422649696154303,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
TP8,0.001734100056177005,0.2153644312707704,0.008051933394687537,0.008051933394687537,0.9935755560798457,0.9935755560798457,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
TP9,-0.06632753103934949,0.17657802066580075,-0.3756273333977611,-0.3756273333977611,0.7071939673202696,0.9419971663975901,False,True,lbfgs,p3b,mean ~ onoff_label,False,0.05,indep
