channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,z_scored,fdr_alpha,fdr_method
P8,0.055378412798950755,0.050802364205311805,1.0900755046585113,1.0900755046585113,0.27567988551486133,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
PO3,0.014207492858502565,0.039177780994453563,0.362641591684683,0.362641591684683,0.7168726365644459,0.9699487132589143,False,False,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
PO4,-0.025794953493273598,0.04209368172759423,-0.6127987012446072,-0.6127987012446072,0.540009449739574,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
PO7,0.008565257561003067,0.05046746009354649,0.16971841945535807,0.16971841945535807,0.8652315875958446,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
PO8,-0.008781200056470458,0.05575703569502893,-0.15749043949360017,-0.15749043949360017,0.8748583420510266,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
POz,0.0061003191079544525,0.03544065831389439,0.17212770298803517,0.17212770298803517,0.8633371339563193,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
Pz,0.045314823178945085,0.04219681957287212,1.0738919102822027,1.0738919102822027,0.2828711295133973,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
T7,-0.01155564568242566,0.033599489691762977,-0.3439232496813356,-0.3439232496813356,0.730904006533422,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
T8,-0.07530926671530802,0.04216125244851773,-1.786219866387192,-1.786219866387192,0.07406366565793385,0.9699487132589143,False,True,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
TP10,0.024177172097435456,0.05111938268895049,0.4729550872033785,0.4729550872033785,0.6362452221393057,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
TP7,-0.09393664493399131,0.04657679635530058,-2.0168120670519465,-2.0168120670519465,0.043715129183533624,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
TP8,-0.05118134823395358,0.03956982395191743,-1.2934439207044663,-1.2934439207044663,0.19585756792288922,0.9699487132589143,False,True,nm,kurtosis,mean ~ onoff_label,False,0.05,indep
TP9,0.024177172097435456,0.05111938268895049,0.4729550872033785,0.4729550872033785,0.6362452221393057,0.9699487132589143,False,True,lbfgs,kurtosis,mean ~ onoff_label,False,0.05,indep
