channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
Fz,0.06793295848591042,0.24009566243157293,0.2829412151719786,0.2829412151719786,0.7772218997663741,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.03040776200453828,0.17054263361759056,0.17830006116078814,0.17830006116078814,0.858487330783837,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.1155426144994456,0.16949164757772062,0.6817009342390361,0.6817009342390361,0.4954280766052266,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.18769561884785585,0.17360576334317732,1.0811600676921436,1.0811600676921436,0.279625917505819,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.14867068615621976,0.15345306064733255,0.9688349357716384,0.9688349357716384,0.3326275527109116,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.08380349359912645,0.1819111148628193,0.4606837447086362,0.4606837447086362,0.6450255190363696,0.9640189425252136,False,True,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.1280724749763491,0.12004243360827785,1.0668933570130281,1.0668933570130281,0.2860199949262584,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.3448964227542767,0.17128011233496515,2.013639634237147,2.013639634237147,0.04404738205447907,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.20781213998974346,0.14951994162003826,1.3898623671071113,1.3898623671071113,0.16457067517782953,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,0.11839111064851174,0.18334978209646866,0.6457117608474756,0.6457117608474756,0.5184660425687597,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.20486217235417925,0.1613115681552295,1.269978183815318,1.269978183815318,0.20409240134978535,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,0.1720133227094621,0.137883955466142,1.2475223975693148,1.2475223975693148,0.21220601298178965,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.19390725457770466,0.1441356861983652,1.3453105174164979,1.3453105174164979,0.17852497852933336,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,0.29023300518859557,0.17627480928712386,1.6464803244566375,1.6464803244566375,0.09966490766982024,0.9640189425252136,False,True,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.17153032913985572,0.18982110225900434,0.9036420455814681,0.9036420455814681,0.3661852388206429,0.9640189425252136,False,True,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.1170198243431614,0.1615161981361253,0.7245082889119114,0.7245082889119114,0.46875374024170113,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.20196547763353453,0.1695974796259531,1.190851881047814,1.190851881047814,0.23371173756444574,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.251707195854841,0.1834642134153559,1.3719689042842684,1.3719689042842684,0.17007311825967142,0.9640189425252136,False,True,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.2461783245318996,0.18172581820689387,1.3546689565685537,1.3546689565685537,0.17552305270842206,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.11584013395219153,0.134222691368125,0.8630443390118242,0.8630443390118242,0.3881130892201585,0.9640189425252136,False,False,nm,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.010142305334406972,0.15092506208845188,0.06720093531227386,0.06720093531227386,0.9464217405381625,0.9645395462853804,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-0.12574416568158434,0.11749245988417682,-1.0702317902403438,-1.0702317902403438,0.28451498825691224,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,0.2572899196668938,0.11940416174181548,2.154781842723582,2.154781842723582,0.031178909766094384,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.045506593654566954,0.12489041042627427,0.36437220038948115,0.36437220038948115,0.7155800916117707,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,0.12574416568158434,0.11749245988417682,1.0702317902403438,1.0702317902403438,0.28451498825691224,0.9640189425252136,False,True,lbfgs,p3a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
