channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
F5,-8.520373887623682e-14,4.617123824387638e-13,-0.18453856148754524,-0.18453856148754524,0.853590978886447,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,-7.523547482921078e-14,4.778456436154486e-13,-0.15744723392258722,-0.15744723392258722,0.8748923903432231,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,4.636265969080701e-14,4.4428377929294304e-13,0.104353707813936,0.104353707813936,0.9168886578515419,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,4.10112940935473e-14,5.077099134285632e-13,0.08077702051669265,0.08077702051669265,0.9356192833094901,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,-1.7793396271758305e-13,2.840264088604092e-13,-0.626469782973711,-0.626469782973711,0.5310068505714569,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,-2.2067292934594835e-13,3.3111925023394563e-13,-0.6664454850934711,-0.6664454850934711,0.5051263975365755,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-1.1966113933740398e-13,2.5391489911066596e-13,-0.4712647416772933,-0.4712647416772933,0.6374516908002003,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,-1.6251473346133316e-13,3.0960519838709346e-13,-0.524909576156871,-0.524909576156871,0.5996460520585115,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-1.3164482393432153e-13,2.990252140326808e-13,-0.4402465670334205,-0.4402465670334205,0.6597585359624207,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,1.2365563913271454e-14,2.788679224713121e-13,0.044342008947061785,0.044342008947061785,0.9646317862905051,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,-1.836942500647358e-13,3.4732286680902914e-13,-0.5288861391488445,-0.5288861391488445,0.5968844378372313,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,5.212813714086443e-15,5.027676067349659e-13,0.010368237022944041,0.010368237022944041,0.99172749197315,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,-3.6718474117711177e-13,5.186904918876106e-13,-0.7079072142634785,-0.7079072142634785,0.47900287936334784,0.999999999985111,False,True,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-6.508094954051216e-14,4.730223786050192e-13,-0.13758535004716071,-0.13758535004716071,0.8905681343756582,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-3.707478517083521e-13,7.005830876799917e-13,-0.5291989747227529,-0.5291989747227529,0.5966674278535072,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,4.789654757341862e-13,1.1532637402750845e-12,0.41531304506282324,0.41531304506282324,0.6779127527765505,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,4.0008037571622377e-13,1.1529765615236206e-12,0.34699783939018736,0.34699783939018736,0.7285929419640684,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-1.2616662375089303e-13,4.5024464513394916e-13,-0.2802179328825956,-0.2802179328825956,0.7793103091409624,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-5.391175239123747e-14,2.848658629692649e-13,-0.18925311663986283,-0.18925311663986283,0.8498944387254783,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-1.0067247438596287e-13,5.962343938901528e-13,-0.16884714370320317,-0.16884714370320317,0.8659168753340994,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,2.4953698889815056e-13,5.423832412112418e-13,0.4600750353954308,0.4600750353954308,0.6454623624804326,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,1.3048722896973285e-13,4.1677292853443575e-13,0.31308950278653086,0.31308950278653086,0.7542126640407043,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,-1.0665751547787754e-13,6.528824570083807e-13,-0.16336403947289466,-0.16336403947289466,0.8702318148247784,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,-2.170927504507717e-14,6.324269175607551e-13,-0.03432693081567268,-0.03432693081567268,0.9726164498351164,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-3.2350732513909516e-13,8.129448371034286e-13,-0.3979449900829326,-0.3979449900829326,0.6906707355564214,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,-3.070953817828075e-14,5.472085049300414e-13,-0.05612035979266597,-0.05612035979266597,0.9552459247279512,0.999999999985111,False,True,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-5.542268392825446e-13,8.280463364643419e-13,-0.6693186297387975,-0.6693186297387975,0.5032922453323699,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,5.2191525343982974e-14,5.804479409430361e-13,0.08991594536314314,0.08991594536314314,0.928354009911638,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-7.155296363876393e-13,1.2183066841053659e-12,-0.5873148737693015,-0.5873148737693015,0.5569922535483359,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,-5.522149222166219e-14,1.0295584197970511e-12,-0.05363609403781825,-0.05363609403781825,0.9572250990053113,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-3.0498754723314966e-13,9.170150592684399e-13,-0.3325872832191625,-0.3325872832191625,0.7394458439333069,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,4.483631276830203e-13,8.346980252316161e-13,0.5371560901424276,0.5371560901424276,0.5911597991491695,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-5.429165544289322e-13,1.1353699214184978e-12,-0.4781847256888999,-0.4781847256888999,0.6325187329658952,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,4.0097621115372565e-13,8.055373830826376e-13,0.49777480173454686,0.49777480173454686,0.6186427784171193,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,1.570308621850916e-13,7.864759057232823e-13,0.19966391982558987,0.19966391982558987,0.841743433344275,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,1.2436262711546218e-13,6.290587848493249e-13,0.1976963522498936,0.1976963522498936,0.8432826438723622,0.999999999985111,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-6.216319838649256e-13,9.416576956424928e-13,-0.6601464489076216,-0.6601464489076216,0.50915985357764,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,4.22432973039444e-13,8.628760176539391e-13,0.48956392853285086,0.48956392853285086,0.6244425067537251,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-2.0492189235862297e-13,,,,,,False,True,lbfgs,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,2.3639756818738533e-11,0.00017783161043226256,1.3293337872426848e-07,1.3293337872426848e-07,0.9999998939345095,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-3.6041896050151357e-13,1.3358092231766509e-12,-0.26981319955585514,-0.26981319955585514,0.7873039675391944,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,4.838861704182373e-15,0.00025931017986401686,1.866051578352955e-11,1.866051578352955e-11,0.999999999985111,0.999999999985111,False,False,nm,a,mean ~ PC1,~1 + PC1,True,False,0.05,indep
