channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
F8,0.15226131012898597,0.1567533696586988,0.9713431389737047,0.9713431389737047,0.3313774335159473,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.21477183152408455,0.2316165307666619,0.9272733289510011,0.9272733289510011,0.35378463841433727,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,0.41853268658108606,0.22487970201806803,1.8611403467061642,1.8611403467061642,0.06272435982783328,0.6692910302463948,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,0.19664427173125146,0.21340158237598145,0.9214752277927999,0.9214752277927999,0.35680236879020255,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,0.33721907905566695,0.19470317588342667,1.7319649642364738,1.7319649642364738,0.08327980066933757,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,0.14998471370567729,0.16430618014206216,0.9128367148210599,0.9128367148210599,0.36132842548640187,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,0.20064044285645782,0.15485817461855667,1.295639983815327,1.295639983815327,0.1950995470733098,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,0.31526041858305365,0.24901929112939708,1.2660080154964215,1.2660080154964215,0.2055102125691911,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,0.13940038661606122,0.15017077175895452,0.9282790850926617,0.9282790850926617,0.35326282023399425,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,0.06817944184427915,0.1337822257908183,0.5096300457049088,0.5096300457049088,0.6103106702116902,0.7708300233333433,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,0.19230481430141488,0.1586331903732365,1.212260901069662,1.212260901069662,0.22541252556518476,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,0.05471344095634895,0.176181787635288,0.31055106030375085,0.31055106030375085,0.7561419368673779,0.8195554026365959,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,0.09030492899864329,0.1988441672081757,0.45414924795908374,0.45414924795908374,0.6497214090009723,0.7943358719078981,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.14240788262767043,0.20048198580786053,0.7103275740901349,0.7103275740901349,0.47750102437276787,0.6881625889118265,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.28137906933141155,0.23448219883463972,1.2000018369404843,1.2000018369404843,0.23013862702775112,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.1460375803524789,0.12298509678000286,1.1874412768378968,1.1874412768378968,0.23505360669851438,0.6692910302463948,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-0.04897951986989861,0.16299603886418668,-0.3004951544295494,-0.3004951544295494,0.7637994919560949,0.8195554026365959,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.06192701953461187,0.1414081808025689,0.4379309540872537,0.4379309540872537,0.6614363359788809,0.7943358719078981,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.06912541518182716,0.13808957840505856,0.500583867227557,0.500583867227557,0.6166640186666746,0.7708300233333433,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.1608042123508136,0.19005551715998104,0.8460907357688287,0.8460907357688287,0.3975021284652498,0.6692910302463948,False,True,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.180541115675619,0.18976053896324252,0.95141548744542,0.95141548744542,0.34139350141278246,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.15118492199179362,0.19342083956619144,0.7816371924084009,0.7816371924084009,0.43442782272549885,0.6692910302463948,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.20862987281528825,0.1575659346132695,1.3240798103178222,1.3240798103178222,0.18547654005250225,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-0.03483229977451937,0.19161999206442035,-0.18177800447256656,-0.18177800447256656,0.8557569468081734,0.8829238340084329,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.16912891748445455,0.14430675433485987,1.1720097112848615,1.1720097112848615,0.24119315723217205,0.6692910302463948,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-0.10824230053074996,0.14425287360587172,-0.7503649516646026,-0.7503649516646026,0.45303493362289926,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.10137647415482942,0.1336091756716034,0.7587538329253792,0.7587538329253792,0.44799982743459665,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,0.1159722272774303,0.17527153721789188,0.6616717643849805,0.6616717643849805,0.5081816041195026,0.6881625889118265,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.049096589389221616,0.17720206719752166,0.2770655566590833,0.2770655566590833,0.781729768668753,0.8195554026365959,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-0.2006774130055184,0.1737125052806586,-1.1552272110824373,-1.1552272110824373,0.247997394385849,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.02363023637293658,0.14580977558463037,0.16206208587997725,0.16206208587997725,0.8712569625336708,0.8848703525732593,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.18871265425588088,0.17885653533741633,1.0551062833676768,1.0551062833676768,0.2913767186527554,0.6692910302463948,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.2328329791343199,0.2018901816620224,1.1532654892752428,1.1532654892752428,0.2488014305285986,0.6692910302463948,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-0.0019422949912508685,0.13490976365056398,-0.01439699350657597,-0.01439699350657597,0.9885132579765492,0.9885132579765492,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.05152883259531467,0.13663656669917018,0.37712329751935736,0.37712329751935736,0.7060819783525658,0.8030217636399131,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,0.04973186081951492,0.08989940873989584,0.5531945261553735,0.5531945261553735,0.5801302147998839,0.754169279239849,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-0.04894793433891821,0.12146609080711161,-0.40297612291357615,-0.40297612291357615,0.6869657898416661,0.7973710060662196,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.04935973692614067,0.13594595882812593,0.3630835175361506,0.3630835175361506,0.716542496786384,0.8030217636399131,False,True,lbfgs,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,-0.04973186081951492,0.08989940873989584,-0.5531945261553735,-0.5531945261553735,0.5801302147998839,0.754169279239849,False,False,nm,p1,mean ~ PC1,~1 + PC1,True,False,0.05,indep
