channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
F8,3.099915151960378e-14,1.5391903066606381e-13,0.20139908226720984,0.20139908226720984,0.840386532754519,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,2.1675868714002558e-13,2.3898713836961516e-13,0.9069889225787069,0.9069889225787069,0.36441265517036314,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,-3.382237807952728e-14,2.513701541830299e-13,-0.1345520839156594,-0.1345520839156594,0.8929660284745804,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,-8.306569162241444e-14,1.8021813077667197e-13,-0.4609175073808209,-0.4609175073808209,0.6448577905672968,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,1.0426442758844088e-13,1.87825885055223e-13,0.555112132482623,0.555112132482623,0.5788179647112539,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,-8.204184729059523e-14,1.1653654056146459e-13,-0.7040010531917591,-0.7040010531917591,0.48143211772689265,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,1.8080012118695774e-15,1.9183791230281764e-13,0.00942462931422874,0.00942462931422874,0.9924803450995687,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,3.512035389503064e-13,2.6321020617302627e-13,1.3343082096118872,1.3343082096118872,0.18210286817984345,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,-1.643715695979209e-13,3.354523182861715e-13,-0.4899998021706826,-0.4899998021706826,0.6241340388237073,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,-1.599433101821048e-15,2.3174892902907795e-13,-0.006901577101227355,-0.006901577101227355,0.9944933819007661,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,-8.48192343862991e-14,1.6336524104608607e-13,-0.5192000075607957,-0.5192000075607957,0.603621273777292,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,3.521164934073848e-14,2.6970441681580886e-13,0.13055644307369954,0.13055644307369954,0.8961262011012557,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,4.48582172533528e-13,3.9427757663643076e-13,1.1377318902088422,1.1377318902088422,0.2552324528704746,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,-9.288043893715588e-14,4.748973910567215e-13,-0.19558001514912995,-0.19558001514912995,0.8449389037788233,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,1.8590552505168157e-14,3.1202055467014363e-13,0.059581178954128164,0.059581178954128164,0.9524892087530011,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-9.088595777804926e-13,1.1210504301725815e-12,-0.8107214031759277,-0.8107214031759277,0.4175256792237839,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-1.9179324795004504e-11,,,,,,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,2.9063425880657337e-13,3.113584897116901e-13,0.9334393260825911,0.9334393260825911,0.35059318365396697,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,1.688623097173762e-13,2.108962601344739e-13,0.8006889719604531,0.8006889719604531,0.42331172847326304,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,6.174187121772794e-14,1.496196297547804e-13,0.41265889588765853,0.41265889588765853,0.6798565440959096,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,1.3913314944602462e-12,2.1847347731194367e-05,6.368422893153557e-08,6.368422893153557e-08,0.9999999491873369,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-7.49770428484602e-14,3.718024294459771e-13,-0.20165829190568632,-0.20165829190568632,0.8401838708920536,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,-3.0840439523707467e-15,8.645555905806685e-13,-0.0035672014454262973,-0.0035672014454262973,0.9971537910777217,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-9.6002401713267e-13,9.90312856017555e-13,-0.9694148786407877,-0.9694148786407877,0.33233823173912436,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,2.5436541761791887e-11,7.39415769732076e-05,3.4400864578542467e-07,3.4400864578542467e-07,0.9999997255208127,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-7.105962544029166e-14,5.614472902611558e-13,-0.12656508753874018,-0.12656508753874018,0.8992846307757354,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,3.2671993774747287e-13,5.770928482763484e-13,0.5661479582069241,0.5661479582069241,0.5712932040180771,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-2.6706719372390235e-13,4.574162302846104e-13,-0.5838603356022799,-0.5838603356022799,0.5593142809326472,0.9999999977437002,False,True,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,1.3108924174339402e-13,4.509978492280059e-13,0.29066489334214257,0.29066489334214257,0.7713076238938962,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-6.09804563154785e-14,8.531309093776813e-13,-0.07147842804096838,-0.07147842804096838,0.9430169925662334,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,5.360656268048366e-13,5.246743531747205e-13,1.021711131030494,1.021711131030494,0.30691764124769016,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,-1.1674408991849072e-14,2.9776375129680723e-13,-0.039206951621898946,-0.039206951621898946,0.9687253913067868,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,5.1023040463571614e-14,2.0037500170226002e-13,0.2546377543611326,0.2546377543611326,0.799002896375063,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,9.615414326630739e-15,2.521733154177592e-13,0.03813018165979023,0.03813018165979023,0.969583887317126,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,2.0162616692095021e-13,2.3768445513553846e-13,0.8482934519465054,0.8482934519465054,0.39627456339041867,0.9999999977437002,False,True,lbfgs,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-2.7498962988903476e-13,7.133404634287947e-13,-0.3854956279463657,-0.3854956279463657,0.6998702450603493,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,6.441958078085008e-12,4.411226505585337e-05,1.4603553161299768e-07,1.4603553161299768e-07,0.999999883480504,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-7.779910049521277e-11,,,,,,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,1.2434497875801753e-13,4.397152318119375e-05,2.827852431802927e-09,2.827852431802927e-09,0.9999999977437002,0.9999999977437002,False,False,nm,b,mean ~ PC1,~1 + PC1,True,False,0.05,indep
