channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
CP5,0.15276231487518743,0.14674795414663264,1.0409842901288093,1.0409842901288093,0.297882839416308,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,,,,,,,False,False,,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,0.3333065391208377,0.15410501481567976,2.162853295329132,2.162853295329132,0.030552464953921908,0.5669015824108158,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,,,,,,,False,False,,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,0.16901603669803142,0.16396152772035827,1.0308274084045728,1.0308274084045728,0.3026217627988581,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,0.22987118393612482,0.15524126670986949,1.4807350442825955,1.4807350442825955,0.13867719162988562,0.6021421173621242,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,0.0443789585576503,0.15309044482744366,0.28988718798010005,0.28988718798010005,0.7719025434965395,0.9029803339016123,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,0.17516705216573134,0.14566554177894206,1.2025290952582317,1.2025290952582317,0.2291586004117394,0.6305128987780634,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,0.06804371849592114,0.1433996682963684,0.4745040159736851,0.4745040159736851,0.6351405348466269,0.8002895968848697,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,0.05354191545350885,0.1412316182165076,0.3791071442049844,0.3791071442049844,0.7046083012950352,0.8401098976979265,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,-0.024506585782059307,0.12802501002516012,-0.19142029965272528,-0.19142029965272528,0.8481963172918978,0.9390744941446012,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,-0.008128833833095594,0.12159317250625411,-0.06685271603286352,-0.06685271603286352,0.9466989559154037,0.9814838991455219,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.16788897292919744,0.1584615316992694,1.059493563698599,1.059493563698599,0.2893750589290677,0.6305128987780634,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,0.22836033683631582,0.15695269175708382,1.4549628571502924,1.4549628571502924,0.14567954452309456,0.6021421173621242,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,0.10274781767503045,0.1463042455279694,0.702288695069945,0.702288695069945,0.4824991419431639,0.7542168552607713,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,0.22256835785243442,0.14455113963412927,1.5397205336171897,1.5397205336171897,0.12362848943265324,0.6021421173621242,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,0.08771276529218301,0.12177103416081622,0.7203089461845716,0.7203089461845716,0.47133479777155396,0.7542168552607713,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,0.09223278950564759,0.1135925837553125,0.811961366283598,0.811961366283598,0.4168138001118026,0.7178459890814377,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,0.19534198690816887,0.16644272861270862,1.1736288424032342,1.1736288424032342,0.24054372330773854,0.6305128987780634,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,-0.005825157606145386,0.11439445048575587,-0.05092168004138208,-0.05092168004138208,0.9593879297443053,0.9814838991455219,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,0.01659673997412683,0.12328459820646384,0.1346213575383714,0.1346213575383714,0.8929112544507678,0.9712368030868,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,0.06333959616736513,0.11372358375436473,0.5569609581085168,0.5569609581085168,0.5775541042818897,0.7935569488045903,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,-0.05741863505512829,0.10996623005677975,-0.5221478905431319,-0.5221478905431319,0.6015673644163829,0.7935569488045903,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,-0.07667887303624367,0.1709189964427427,-0.44862697904928805,-0.44862697904928805,0.6537007683204041,0.8002895968848697,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,-0.004819976821751438,0.17217309674794262,-0.027994947600947034,-0.027994947600947034,0.9776661807994526,0.9814838991455219,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.16394583783255376,0.16366573441792717,1.0017114359069892,1.0017114359069892,0.31648298182516865,0.6305128987780634,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.062137942920410486,0.11296545886271138,0.5500614395408039,0.5500614395408039,0.5822772336627662,0.7935569488045903,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.07722233421318611,0.14395838528632388,0.5364212307577353,0.5364212307577353,0.5916674616030748,0.7935569488045903,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.1596712047667881,0.12527888053522465,1.274526113935807,1.274526113935807,0.2024770239293744,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.11739767880014401,0.11495413381600174,1.0212566951968294,1.0212566951968294,0.3071328375571841,0.6305128987780634,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.17747263390145598,0.15828920276868078,1.1211922910548062,1.1211922910548062,0.2622060204162139,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.17910988506058295,0.15405118767972395,1.162664746428029,1.162664746428029,0.24496555021793553,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.3239732715067677,0.13540162098673234,2.392683847843395,2.392683847843395,0.016725646241147342,0.5184950334755676,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.2130557938971575,0.1107127791022575,1.9244011000787276,1.9244011000787276,0.054304326673325055,0.5669015824108158,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,0.087106043099412,0.12519908719019385,0.695740241037752,0.695740241037752,0.4865915195230782,0.7542168552607713,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.15603702814589945,0.11381379791341187,1.3709851617868907,1.3709851617868907,0.17037958162731892,0.6248694710123183,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,0.12600158634422112,0.10078458582451752,1.2502069171927792,1.2502069171927792,0.21122397063647025,0.6305128987780634,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.15474820285924476,0.1048107889643342,1.4764529910361006,1.4764529910361006,0.1398223260689696,0.6021421173621242,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,0.2715318519714194,0.1392190294560081,1.950393225929081,1.950393225929081,0.05112926864167882,0.5669015824108158,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.13713793479721512,0.13945729168799556,0.9833686940087042,0.9833686940087042,0.32542601227254886,0.6305128987780634,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.07292145876488257,0.11902736123141364,0.6126445046791239,0.6126445046791239,0.5401114242570209,0.7838958987618594,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.10690463724782535,0.12276696730250093,0.8707931750436549,0.8707931750436549,0.38386709244931017,0.6971587382689257,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.2418123234067658,0.09592383208227022,2.520878473655771,2.520878473655771,0.011706227340416434,0.5184950334755676,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.2573186125367639,0.14119470182034394,1.8224381596426753,1.8224381596426753,0.06838852893755139,0.6021421173621242,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.10672464340349039,0.1363679271242722,0.7826227592814557,0.7826227592814557,0.4338486724637364,0.7269896673716664,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.05405638880037611,0.10825658279952037,0.4993358131438784,0.4993358131438784,0.6175428294070278,0.7976594879840776,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-0.06793532094609392,0.07962565176321285,-0.8531838602479123,-0.8531838602479123,0.3935573522485871,0.6971587382689257,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,0.18432919719460172,0.10761553566650078,1.7128493209924227,1.7128493209924227,0.08674026377375015,0.6021421173621242,False,True,lbfgs,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.038914137155742025,0.08798973242682445,0.44225770533061315,0.44225770533061315,0.658302732921425,0.8002895968848697,False,True,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,0.06793532094609392,0.07962565176321285,0.8531838602479123,0.8531838602479123,0.3935573522485871,0.6971587382689257,False,False,nm,cnv,mean ~ PC1,~1 + PC1,True,False,0.05,indep
