channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
Iz,0.06879933203904352,0.1502219748192458,0.457984473455539,0.457984473455539,0.6469635961950911,0.8450136766629762,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.10137772077077749,0.13722129334980165,0.7387900106169931,0.7387900106169931,0.46003451856945743,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.23478587564776937,0.14389754571512794,1.6316183467963508,1.6316183467963508,0.10275991081551585,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.13630763796063597,0.14018908159905735,0.9723127964450016,0.9723127964450016,0.33089495966106963,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.22849987905111785,0.1941587284916351,1.176871525819465,1.176871525819465,0.23924678865761295,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.2455943992344985,0.17252432601158724,1.4235349003363367,1.4235349003363367,0.15458115232500838,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.34940023725070907,0.1691129113677501,2.0660766491738123,2.0660766491738123,0.03882124270594378,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.28472024740898666,0.15807191132005838,1.8012070900597592,1.8012070900597592,0.07167024528369693,0.8332432207578637,False,True,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,0.08414590680283461,0.16369335441085917,0.5140459556570276,0.5140459556570276,0.607219861128909,0.8448276328750038,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,0.17109608789369615,0.13747381934635136,1.2445721571366029,1.2445721571366029,0.21328906024570082,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,0.14812215448159838,0.11320995290057347,1.3083845606020745,1.3083845606020745,0.19074290669461813,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.1910708386238907,0.12853060430939486,1.4865785440792836,1.4865785440792836,0.13712615808390566,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,0.2833461394521773,0.17547083651270237,1.6147762504777585,1.6147762504777585,0.1063591580377788,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.22313150121417516,0.15361350044855618,1.4525513744731047,1.4525513744731047,0.146348355247753,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.15102129268423492,0.13181844735856543,1.1456764641858885,1.1456764641858885,0.2519290457110419,0.8332432207578637,False,True,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.14066688542214623,0.1257312144481396,1.1187904772857113,1.1187904772857113,0.26322953517633985,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,,,,,,,False,False,,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.26550926502651845,0.17542663969905103,1.5135059617057391,1.5135059617057391,0.13015118796416758,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.0785132087215651,0.11916481449919783,0.658862341636034,0.658862341636034,0.5099841701207921,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.08036362661429534,0.1132767742935285,0.7094448717797441,0.7094448717797441,0.4780484504402064,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-0.07610004659310941,0.10353517491653318,-0.7350163522151665,-0.7350163522151665,0.4623295353519249,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,0.14291787065259956,0.10387642852871529,1.37584505625443,1.37584505625443,0.16886960871489642,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.06822052258508805,0.09836384025196827,0.6935528585538623,0.6935528585538623,0.48796266601566984,0.8332432207578637,False,False,nm,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,0.07610004659310941,0.10353517491653318,0.7350163522151665,0.7350163522151665,0.4623295353519249,0.8332432207578637,False,True,lbfgs,mean_amp,mean ~ PC1,~1 + PC1,True,False,0.05,indep
