channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
FC1,4.509106006807309e-15,3.0991250733956165e-14,0.14549609647947573,0.14549609647947573,0.8843191975154717,0.987458655328784,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,8.563637343101099e-15,2.792852802581566e-13,0.030662687754919715,0.030662687754919715,0.9755385480189198,0.9907813378317154,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,6.479261571712414e-13,2.307566540160828e-05,2.807833039241779e-08,2.807833039241779e-08,0.9999999775967336,0.9999999775967336,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,1.2344931798044254e-13,1.0926906286759282e-13,1.12977374144805,1.12977374144805,0.2585715754837066,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,3.6526106146934656e-14,8.883003074179449e-14,0.41119096595954613,0.41119096595954613,0.680932512066952,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,6.301097528443812e-14,2.073793529911016e-13,0.30384401520985477,0.30384401520985477,0.7612467317279508,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,2.4008055572481348e-14,2.421532337717469e-14,0.9914406344501385,0.9914406344501385,0.3214704668510765,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,3.3085938784401853e-14,1.4053093591105255e-13,0.23543526960742095,0.23543526960742095,0.8138709141027609,0.9796594336422122,False,True,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,8.763537174446678e-14,9.502523042211758e-14,0.9222326676312823,0.9222326676312823,0.3564072267062651,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,5.332250834661196e-14,1.0935399212094202e-13,0.4876137332749496,0.4876137332749496,0.6258234661933376,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,1.0996171409204096e-13,1.0183659727714e-13,1.0797858238800842,1.0797858238800842,0.28023756533306043,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,4.645202845084511e-13,3.993218273127126e-13,1.1632729611464014,1.1632729611464014,0.24471877241458428,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,1.2148274673993742e-13,4.558195412174375e-13,0.2665150037566886,0.2665150037566886,0.7898426058151038,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,-1.3545337005943546e-13,2.771962126592768e-13,-0.4886551975583145,-0.4886551975583145,0.6250858276312061,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,-7.519765669270848e-13,7.258000504390672e-13,-1.0360657407948406,-1.0360657407948406,0.30017147370426445,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,-2.7954141493907128e-14,6.222828684217187e-14,-0.4492192041989932,-0.4492192041989932,0.6532735353136689,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,8.20649377074091e-14,1.652921801175811e-13,0.49648409046956704,0.49648409046956704,0.6195529093446918,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,-3.405913536968697e-14,6.493956853049423e-14,-0.5244743095835867,-0.5244743095835867,0.5999486837358434,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,1.2898601741585189e-14,1.672704173533969e-14,0.7711227093033404,0.7711227093033404,0.44063420122565644,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,-1.0477305330954686e-14,7.545691845384169e-14,-0.13885148698941155,-0.13885148698941155,0.88956750727578,0.987458655328784,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-5.914914750209189e-14,1.1806107181624525e-13,-0.5010046630285881,-0.5010046630285881,0.616367841184472,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,-5.7182558871833705e-15,5.827258953353601e-14,-0.09812942814035236,-0.09812942814035236,0.9218295200135364,0.987458655328784,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-5.58157181351208e-13,6.520171545993945e-13,-0.8560467733309026,-0.8560467733309026,0.3919719081565044,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,-4.591248175927537e-15,5.412114832240589e-14,-0.08483279306227845,-0.08483279306227845,0.9323943224080637,0.987458655328784,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,3.730597986602538e-14,4.677896573122061e-14,0.7974947560913495,0.7974947560913495,0.42516374715488825,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,-1.7145408039180314e-13,2.2363227555948782e-13,-0.766678602016886,-0.766678602016886,0.4432726290407235,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-1.7541419626202752e-13,2.154379633710331e-13,-0.8142213819572943,-0.8142213819572943,0.4155181384085378,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,2.0120698809173443e-14,5.697860482497806e-14,0.3531272636628865,0.3531272636628865,0.7239930344176011,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,4.2398364434723927e-14,8.459486297942022e-14,0.5011931332643493,0.5011931332643493,0.6162352064905033,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,7.813973130542959e-14,1.2053312992237942e-13,0.6482842630548945,0.6482842630548945,0.5168011105048955,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,2.3308241700659104e-15,4.330447466160015e-14,0.05382409527606503,0.05382409527606503,0.9570753120878983,0.987458655328784,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,2.938771734792916e-14,2.7911346748757623e-14,1.0528949968792622,1.0528949968792622,0.29238911937479106,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,1.5356314106583244e-13,1.432612541893684e-13,1.071909791204582,1.071909791204582,0.2837605519878095,0.9796594336422122,False,True,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,2.0007343544417826e-13,1.8770502805584577e-13,1.0658927867646286,1.0658927867646286,0.28647211008621365,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,6.123720534741171e-14,1.2101844647534023e-13,0.506015464013496,0.506015464013496,0.6128457938349177,0.9796594336422122,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-3.309419805460598e-14,2.0325055837171556e-13,-0.16282463536499384,-0.16282463536499384,0.8706565108934118,0.987458655328784,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-3.9076373699139336e-14,8.062907778598338e-14,-0.4846436890033784,-0.4846436890033784,0.6279291171527945,0.9796594336422122,False,False,nm,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,-2.649599234021815e-14,1.4563995824556139e-13,-0.1819280413109131,-0.1819280413109131,0.8556391979261448,0.987458655328784,False,True,lbfgs,g,mean ~ PC1,~1 + PC1,True,False,0.05,indep
