channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
Fp1,-0.03205442428588867,201791.42569514798,-1.5884928794900434e-07,-1.5884928794900434e-07,0.9999998732566057,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,-0.00024173837948347583,,,,,,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.00055034836276988,0.007015402152495774,0.07844858367443555,0.07844858367443555,0.9374712283926093,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.002311976914173037,0.004470950586145871,0.5171108178509414,0.5171108178509414,0.6050788024194698,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.0027923583984375,136307.4511411966,2.0485735556341554e-08,2.0485735556341554e-08,0.9999999836547478,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.00517175096070175,0.0046302338978705115,1.1169524207147046,1.1169524207147046,0.2640146692324056,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.002563501625911364,0.004011465444425563,0.6390436765381272,0.6390436765381272,0.5227945189329544,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.013588666915893555,167541.82783057165,8.110611595831e-08,8.110611595831e-08,0.9999999352866823,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.00042362177746552924,0.0026413537506274677,0.1603805538598893,0.1603805538598893,0.8725813071000987,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,-0.00012651057929138023,0.0024978539253430756,-0.05064770922262968,-0.05064770922262968,0.959606245121438,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.0030896663665771484,157536.32510915303,1.9612405992309362e-08,1.9612405992309362e-08,0.999999984351564,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-0.005086778200028536,0.005712052877097261,-0.8905341581175147,-0.8905341581175147,0.37317913548702386,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,-0.00021821664028371664,1355169.07383059,-1.610253985998178e-10,-1.610253985998178e-10,0.9999999998715203,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-0.0003888931668636254,0.0074735818060854345,-0.052035714193556494,-0.052035714193556494,0.9585002361385242,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.0626983642578125,456398.62684826716,1.3737632098235257e-07,1.3737632098235257e-07,0.9999998903895545,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-0.002828625946653175,0.006441444290217194,-0.4391291485589793,-0.4391291485589793,0.6605679594653948,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,0.002585151835076967,0.0035509571352471316,0.72801550022007,0.72801550022007,0.4666040979378153,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,-0.00029591596092838466,0.0037176857854219043,-0.07959681856082478,-0.07959681856082478,0.936557925610475,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.0040296590242093885,0.0034095615063474507,1.1818701662097972,1.1818701662097972,0.23725722129049054,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.00046651347656739747,0.001809400785685125,0.25782760804470045,0.25782760804470045,0.7965399565031697,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.11883544921875,275443.70466510236,4.314328017161831e-07,4.314328017161831e-07,0.9999996557664285,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,0.00201263566667789,0.006632185775619322,0.3034649110820403,0.3034649110820403,0.7615355843316907,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.003602993865896816,0.002290200729995907,1.5732218659729686,1.5732218659729686,0.11566745392604465,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,0.003874335636380765,0.002431201787744785,1.5935886753253214,1.5935886753253214,0.11102819261358193,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-0.0003223302747848799,0.004464453253712778,-0.07219927199748816,-0.07219927199748816,0.9424433245253553,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,-0.1081695556640625,409155.8851505111,-2.643724790229316e-07,-2.643724790229316e-07,0.9999997890612807,0.9999999998715203,False,False,nm,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,3.212752642750433e-05,0.002304895145680509,0.01393882341576924,0.01393882341576924,0.9888787881268217,0.9999999998715203,False,True,lbfgs,se,mean ~ PC1,~1 + PC1,True,False,0.05,indep
